left,relation,right,owl_type,match_type,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,ngramDistance,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,path,lin,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,simple_tfidfdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,simple_tfidfdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaccard,level2_monge_elkan,suffix,esaSim,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,simple_tfidfdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,level2_jaro,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,needlemanWunsch2Distance,umbcSim,soft_tfidf_jaro,mongeElkan,simple_tfidf,jaro_winkler_tfidf,levenshteinDistance,hammingDistance,equalDistance,subStringDistance,ngramDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure
http://cmt#date,=,http://conference#reviews,dp,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#memberOfProgramCommittee,=,http://conference#has_an_ISBN,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#acceptsHardcopySubmissions,=,http://conference#has_a_name,dp,FF,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7115384615384615,0.0,0.0,0.0,0.2097688937196429,0.7115384615384615,0.1,0.0,0.0,0.20284441174590762,0.0,0.0,1.0,0.1,0.0,0.7115384615384615,0.0,0.6794871794871794,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.008279411743084589,0.0,0.2,0.0,0.0,0.11538461538461542,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,0.0
http://cmt#co-writePaper,=,http://conference#is_submitted_at,op,FF,0.55,0.0,0.55,0.0,0.5485507246376812,0.0,0.0,0.0,0.2722222222222222,0.5333333333333333,0.0,0.5333333333333333,0.1281360801468241,0.2722222222222222,0.08333333333333333,0.0,0.0,0.17119483708511335,0.0,0.0,0.55,0.08333333333333333,0.00396694255,0.5911111111111111,0.0,0.2722222222222222,0.0,0.0,0.0,0.2407268170426065,0.0,0.11111111111111116,0.10138390213251114,0.0,0.16666666666666666,0.0,0.0,0.1333333333333333,0.06666666666666665,0.0,0.14814814814814814,0.0,0.0,0.0,0.5333333333333333
http://cmt#hasBid,=,http://conference#belong_to_a_conference_volume,op,FF,0.46,0.0,1.0,0.4121794871794872,0.4888888888888888,0.0,0.1553030303030303,0.06326228334209581,0.4444444444444444,0.4003831417624521,0.0,0.4003831417624521,0.08834228696525892,0.4444444444444444,0.16666666666666666,0.0,0.0,0.06553035950635809,0.0,0.0,1.0,0.0,0.014413529133333334,0.5407407407407407,0.0,0.4444444444444444,0.4121794871794872,0.0,0.0,0.4121794871794872,0.06291510637579133,0.019230769230769273,0.0,0.0,0.26666666666666666,0.0,0.0,0.03448275862068961,0.0,0.0,0.05714285714285716,0.0,0.0,0.0,0.4003831417624521
http://cmt#enableVirtualMeeting,=,http://conference#belongs_to_a_review_reference,op,FF,0.30000000000000004,0.0444444444444444,1.0,0.4454248366013072,0.4294871794871795,0.0,0.1753968253968254,0.06017092129296864,0.4238095238095238,0.5712201591511937,0.0,0.5712201591511937,0.3959691828920442,0.4238095238095238,0.06896551724137931,0.0,0.0444444444444444,0.576715465886549,0.0,0.0,1.0,0.06896551724137931,0.007464908199999999,0.4294871794871795,0.0,0.4238095238095238,0.4454248366013072,0.1899543378995434,0.0,0.3319327731092437,0.0815783729174476,0.1842105263157895,0.0,0.0,0.2,0.0,0.0,0.24137931034482762,0.06896551724137934,0.0,0.12244897959183676,0.0,0.0,0.0444444444444444,0.5712201591511937
http://cmt#User,=,http://conference#Poster,c,FF,0.5,0.0,0.5,0.26666666666666666,0.75,0.0,0.08333333333333333,0.0,0.75,0.75,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0038878501,0.75,0.0,0.75,0.26666666666666666,0.0,0.0,0.26666666666666666,0.053874357161645584,0.375,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.75
http://cmt#ExternalReviewer,=,http://conference#Publisher,c,FF,0.2222222222222222,0.0,0.2222222222222222,0.22981366459627328,0.3958333333333333,0.0,0.05625,0.0,0.3958333333333333,0.3958333333333333,0.0,0.3958333333333333,0.33963027404956136,0.3958333333333333,0.1111111111111111,0.0,0.0,0.1832580245240725,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0324262353,0.3958333333333333,0.0,0.3958333333333333,0.22981366459627328,0.0,0.0,0.22981366459627328,0.024347739372394483,0.17391304347826086,0.16019238531589508,0.0,0.2222222222222222,0.0,0.0,0.25,0.0625,0.0,0.16000000000000003,0.0,0.0,0.0,0.3958333333333333
http://cmt#rejectedBy,=,http://conference#has_an_abstract,op,FF,0.43333333333333335,0.0,0.325,0.0,0.2777777777777778,0.0,0.0,0.0,0.44722222222222224,0.2777777777777778,0.0,0.2777777777777778,0.013457433427687382,0.44722222222222224,0.06666666666666667,0.0,0.0,0.03210056343448472,0.0,0.0,0.325,0.2,0.0041229564,0.44722222222222224,0.0,0.44722222222222224,0.0,0.0,0.0,0.28431372549019607,0.0,0.050000000000000044,0.02654152363538742,0.0,0.26,0.0,0.0,0.06666666666666665,0.06666666666666665,0.0,0.16000000000000003,0.0,0.0,0.0,0.2777777777777778
http://cmt#memberOfConference,=,http://conference#has_a_name,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#memberOfProgramCommittee,=,http://conference#has_contributions,op,FF,0.4066666666666667,0.0,0.3333333333333333,0.0,0.47998631270690095,0.0,0.0,0.0,0.40811965811965817,0.42320261437908496,0.0,0.42320261437908496,0.122440969144217,0.40811965811965817,0.0,0.0,0.0,0.135310189088425,0.0,0.0,0.3333333333333333,0.0,0.010544165833333334,0.48042929292929293,0.0,0.40811965811965817,0.0,0.0,0.0,0.8489815460597194,0.0,0.09677419354838712,0.04421124358971914,0.0,0.15294117647058825,0.0,0.0,0.125,0.0,0.0,0.09756097560975607,0.0,0.0,0.0,0.42320261437908496
http://cmt#runPaperAssignmentTools,=,http://conference#has_an_abstract,op,FF,0.4,0.0,0.8,0.2671679197994987,0.5020531400966184,0.0,0.0798611111111111,0.11365852672296653,0.5144927536231884,0.5020531400966184,0.0,0.5020531400966184,0.14135359753356427,0.5144927536231884,0.06666666666666667,0.0,0.0,0.057608649862051685,0.0,0.0,0.8,0.06666666666666667,0.015524564700000002,0.5144927536231884,0.0,0.5144927536231884,0.2671679197994987,0.0,0.0,0.3319327731092437,0.05922733981735648,0.12903225806451613,0.0690764905884862,0.0,0.17333333333333334,0.0,0.0,0.17391304347826086,0.08695652173913049,0.0,0.10526315789473684,0.0,0.0,0.0,0.5020531400966184
http://cmt#assignedByAdministrator,=,http://conference#has_an_ISBN,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#maxPapers,=,http://conference#has_an_email,dp,FF,0.5,0.0,0.5,0.2875816993464052,0.5277777777777778,0.0,0.07107843137254902,0.0,0.5407407407407407,0.5277777777777778,0.0,0.5277777777777778,0.118568950534017,0.5407407407407407,0.16666666666666666,0.0,0.0,0.13763166513052538,0.0,0.0,0.5,0.08333333333333333,0.00679607625,0.5407407407407407,0.0,0.5407407407407407,0.2875816993464052,0.0,0.0,0.2875816993464052,0.0,0.19999999999999996,0.0,0.0,0.2222222222222222,0.0,0.0,0.25,0.16666666666666663,0.0,0.19047619047619047,0.0,0.0,0.0,0.5277777777777778
http://cmt#paperAssignmentFinalizedBy,=,http://conference#was_a_program_committee_of,op,FF,0.3,0.0,1.0,0.43753829016986917,0.5384615384615384,0.0,0.12737262737262736,0.11175600648482113,0.5631868131868132,0.5384615384615384,0.0,0.5384615384615384,0.273039488562494,0.5631868131868132,0.038461538461538464,0.0,0.0,0.19174435336654316,0.0,0.0,1.0,0.038461538461538464,0.008734970199999999,0.637948717948718,0.0,0.5146520146520146,0.43753829016986917,0.0,0.0,0.3434404024767802,0.10113515265640828,0.11538461538461542,0.09508950014909108,0.0,0.1,0.0,0.0,0.11538461538461542,0.11538461538461542,0.0,0.07692307692307687,0.0,0.0,0.0,0.5384615384615384
http://cmt#Preference,=,http://conference#Organizer,c,FF,0.2222222222222222,0.0,0.2222222222222222,0.21052631578947367,0.5314814814814816,0.0,0.0625,0.0,0.5314814814814816,0.5314814814814816,0.0,0.5314814814814816,0.16202493402539334,0.5314814814814816,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2,0.0122694216,0.5314814814814816,0.0,0.5314814814814816,0.21052631578947367,0.0,0.0,0.21052631578947367,0.04844691792027377,0.09090909090909094,0.0,0.0,0.2222222222222222,0.0,0.0,0.09999999999999998,0.09999999999999998,0.0,0.21052631578947367,0.0,0.0,0.0,0.5314814814814816
http://cmt#assignedByReviewer,=,http://conference#was_a_steering_committee_of,op,FF,0.25,0.0,1.0,0.17786561264822134,0.5277777777777778,0.0,0.05131578947368421,0.0,0.7166666666666666,0.6203703703703703,0.0,0.6203703703703703,0.5280657817615912,0.7166666666666666,0.07407407407407407,0.0,0.0,0.5829207422586276,0.0,0.0,1.0,0.07407407407407407,0.0166814329,0.58125,0.0,0.6851851851851851,0.17786561264822134,0.0,0.0,0.34810370788631656,0.04881918773526023,0.16666666666666663,0.13207284058444202,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.07407407407407407,0.0,0.0888888888888889,0.0,0.0,0.0,0.6203703703703703
http://cmt#acceptPaper,=,http://conference#is_a_topis_of_conference_parts,op,FF,0.42000000000000004,0.0,1.0,0.22857142857142856,0.4461538461538461,0.0,0.05808080808080809,0.02266897506201204,0.7272727272727272,0.3464646464646464,0.0,0.3464646464646464,0.11763929900178034,0.7272727272727272,0.03333333333333333,0.0,0.0,0.1899976774702891,0.0,0.0,1.0,0.06666666666666667,0.010016156466666665,0.4461538461538461,0.0,0.6969696969696969,0.22857142857142856,0.2590886760009825,0.0,0.28431372549019607,0.040471329759602444,0.10204081632653061,0.0,0.0,0.23636363636363636,0.0,0.0,0.16666666666666663,0.033333333333333326,0.0,0.09756097560975607,0.0,0.0,0.0,0.3464646464646464
http://cmt#writePaper,=,http://conference#has_parts,op,FF,0.33333333333333337,0.0,0.52,0.2,0.4947712418300654,0.0,0.045454545454545456,0.034003462593018056,0.5333333333333333,0.4481481481481482,0.0,0.4481481481481482,0.0,0.5333333333333333,0.0,0.0,0.0,0.07096929218976343,0.0,0.0,0.52,0.1111111111111111,0.005167516699999999,0.5222222222222221,0.0,0.5333333333333333,0.2,0.0,0.0,0.28455988455988457,0.029693045187666574,0.18181818181818177,0.05601520277559757,0.0,0.28888888888888886,0.0,0.0,0.19999999999999996,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.4481481481481482
http://cmt#reviewerBiddingStartedBy,=,http://conference#is_a_date_of_camera_ready_paper_submission,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#finalizePaperAssignment,=,http://conference#has_the_first_name,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#adjustedBy,=,http://conference#has_a_track-workshop-tutorial_chair,op,FF,0.4,0.0,1.0,0.0,0.4636363636363636,0.0,0.0,0.0,0.7300000000000001,0.4636363636363636,0.0,0.4636363636363636,0.0,0.7300000000000001,0.0,0.0,0.0,0.06654725539611471,0.0,0.0,1.0,0.0,0.0019559028,0.7300000000000001,0.0,0.7000000000000001,0.0,0.0,0.0,0.31230921855921856,0.0,0.0535714285714286,0.0,0.0,0.22,0.0,0.0,0.09090909090909094,0.0,0.0,0.046511627906976716,0.0,0.0,0.0,0.4636363636363636
http://cmt#startReviewerBidding,=,http://conference#is_a_date_of_camera_ready_paper_submission,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#hardcopyMailingManifestsPrintedBy,=,http://conference#has_tracks,op,FF,0.65,0.0,0.6666666666666666,0.0,0.6933634992458522,0.0,0.0,0.0,0.6606060606060606,0.5870707070707071,0.0,0.5870707070707071,0.10689918465260767,0.6606060606060606,0.0,0.0,0.0,0.14592095519385043,0.0,0.0,0.6666666666666666,0.0,4.58983825E-4,0.7256410256410256,0.0,0.5757575757575758,0.0,0.09999999999999998,0.0,0.48051619433198384,0.0,0.0714285714285714,0.004048606380820274,0.0,0.2,0.0,0.0,0.12121212121212122,0.06060606060606055,0.0,0.09302325581395343,0.0,0.0,0.0,0.4838383838383839
http://cmt#hasBeenAssigned,=,http://conference#has_a_review,op,FF,0.6174999999999999,0.08695652173913038,1.0,0.0,0.6287698412698413,0.0,0.0,0.0,0.8133333333333334,0.745,0.0,0.745,0.16882292553424325,0.8133333333333334,0.25,0.0,0.08695652173913038,0.49297020154750243,0.0,0.2,1.0,0.0,0.0012274333,0.6958333333333333,0.0,0.7333333333333334,0.0,0.44711475409836066,0.0,0.11212121212121212,0.0,0.2777777777777778,0.0368022583425045,0.543472979841656,0.25,0.0,0.0,0.33333333333333337,0.19999999999999996,0.0,0.2222222222222222,0.0,0.0,0.08695652173913038,0.6357142857142857
http://cmt#enterReviewCriteria,=,http://conference#has_a_review,op,FF,0.275,0.2962962962962963,1.0,0.4666666666666666,0.49415204678362573,0.0,0.4166666666666667,0.3333333333333333,0.0,0.49415204678362573,0.0,0.49415204678362573,0.4939567473511938,0.0,0.08333333333333333,0.0,0.2962962962962963,0.5110822756388275,0.0,0.2,1.0,0.3157894736842105,0.33764049399999996,0.6558150183150183,0.0,0.0,0.4666666666666666,0.5588327704029534,0.0,0.13823529411764707,0.3563909630112519,0.11538461538461542,0.38255960245927173,0.0,0.5,0.0,0.0,0.26315789473684215,0.0,0.0,0.3870967741935484,0.0,0.0,0.2962962962962963,0.49415204678362573
http://cmt#hasConflictOfInterest,=,http://conference#is_submitted_at,op,FF,0.37916666666666665,0.0,0.8,0.0,0.4190821256038647,0.0,0.0,0.0,0.5158730158730159,0.0,0.0,0.0,0.0,0.5158730158730159,0.047619047619047616,0.0,0.0,0.009404758607617612,0.0,0.0,0.8,0.06666666666666667,0.0072072512000000005,0.5347222222222222,0.0,0.5158730158730159,0.0,0.0,0.0,0.3150735294117647,0.0,0.2222222222222222,0.022538908757269382,0.0,0.16,0.0,0.0,0.2857142857142857,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,0.0
http://cmt#writePaper,=,http://conference#is_an_ending_date,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#addedBy,=,http://conference#has_members,op,FF,0.6111111111111112,0.0,0.3333333333333333,0.0,0.5108780108780109,0.0,0.0,0.0,0.5238095238095238,0.5670995670995671,0.0,0.5670995670995671,0.010804876368372119,0.5238095238095238,0.09090909090909091,0.0,0.0,0.1926048641883178,0.0,0.0,0.3333333333333333,0.0,0.0121243182,0.5108780108780109,0.0,0.5238095238095238,0.0,0.0,0.0,0.35882352941176476,0.0,0.19999999999999996,0.03056606650352478,0.0,0.2,0.0,0.0,0.2727272727272727,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,0.5670995670995671
http://cmt#assignExternalReviewer,=,http://conference#has_an_email,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#adjustedBy,=,http://conference#has_a_degree,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://cmt#printHardcopyMailingManifests,=,http://conference#has_an_email,op,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
