left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,soft_tfidf_jaro,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,mongeElkan,simple_tfidf,fuzzyjaccard,levenshteinDistance,hammingDistance,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://ekaw#Conference_Participant,=,http://sigkdd#Best_Student_Paper_Supporter,c,FF,0.7899626517273576,0.0,0.7899626517273576,0.0,0.19226998491704375,0.0,0.0,0.63,0.0,0.0,0.3030050861398775,0.63,0.0,0.0,0.33840782902293903,0.0,0.0,0.0,0.63,0.7899626517273576,0.0,0.7899626517273576,0.0,0.18519549979828298,0.0,0.0,0.0,0.7899626517273576,0.19090909090909092,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.63,0.63,0.0,0.2404927909374237,0.0,0.0,0.0,0.0
http://ekaw#Web_Site,=,http://sigkdd#Author,c,FF,0.47719298245614034,0.0,0.47719298245614034,0.0,0.0,0.0,0.0,0.25,0.2490740740740741,0.0,0.15017729816039807,0.25,0.0,0.0,0.2070003292004152,0.0,0.0,0.0,0.25,0.23318713450292397,0.0,0.47719298245614034,0.0,0.0,0.0,0.0,0.0,0.47719298245614034,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
http://ekaw#OC_Member,=,http://sigkdd#Bronze_Supporter,c,FF,0.5388471177944862,0.0,0.5388471177944862,0.48148148148148145,0.0,0.1558110982217607,0.0,0.21825396825396826,0.48148148148148145,0.48148148148148145,0.2764629801672244,0.21825396825396826,0.0,0.0,0.23384048490490422,0.0,0.25,0.0,0.21825396825396826,0.5388471177944862,0.0,0.5388471177944862,0.0,0.0,0.0,0.0,0.0,0.5388471177944862,0.28888888888888886,0.0,0.0,0.2666666666666667,0.0,0.48148148148148145,0.0,0.21825396825396826,0.21825396825396826,0.17391304347826086,0.0,0.48148148148148145,0.0,0.48148148148148145,0.0
http://ekaw#Conference_Participant,=,http://sigkdd#Committee,c,FF,0.3941176470588236,0.0,0.3941176470588236,0.6336700336700336,0.0,0.2148441999695051,0.0,0.32333333333333336,0.6336700336700336,0.6336700336700336,0.34157765189575645,0.32333333333333336,0.2222222222222222,0.0,0.36490427991858143,0.0,0.0,0.0,0.32333333333333336,0.3941176470588236,0.0,0.3941176470588236,0.0,0.21994078159332275,0.0,0.0,0.0,0.0,0.28888888888888886,0.0,0.0,0.0,0.0,0.6336700336700336,0.0,0.32333333333333336,0.32333333333333336,0.0,0.3147846460342407,0.6336700336700336,0.0,0.5420875420875421,0.0
http://ekaw#Invited_Speaker,=,http://sigkdd#Document,c,FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1726190476190476,0.0,0.0,0.0,0.1726190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.1726190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1726190476190476,0.1726190476190476,0.0,0.0,0.0,0.0,0.0,0.0
http://ekaw#Web_Site,=,http://sigkdd#Main_office,c,FF,0.9499202551834129,0.0,0.9499202551834129,0.43813131313131315,0.23749999999999996,0.0,0.0,0.2638888888888889,0.43813131313131315,0.43813131313131315,0.45460722141552556,0.2638888888888889,0.0,0.0,0.2975468138961705,0.0,0.0,0.0,0.2638888888888889,0.9499202551834129,0.0,0.9499202551834129,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.19999999999999996,0.0,0.43813131313131315,0.0,0.0,0.2638888888888889,0.0,0.0,0.43813131313131315,0.0,0.43813131313131315,0.0
http://ekaw#Research_Topic,=,http://sigkdd#Deadline,c,FF,0.4375,0.0,0.4375,0.41865079365079366,0.0,0.0,0.0,0.25595238095238093,0.41865079365079366,0.41865079365079366,0.0,0.25595238095238093,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.25595238095238093,0.1955128205128205,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.4375,0.25,0.0,0.0,0.15384615384615385,0.0,0.41865079365079366,0.0,0.25595238095238093,0.25595238095238093,0.19047619047619047,0.0,0.41865079365079366,0.0,0.41865079365079366,0.0
http://ekaw#Camera_Ready_Paper,=,http://sigkdd#Invited_Speaker,c,FF,0.35045129162776223,0.0,0.35045129162776223,0.575925925925926,0.0,0.0,0.0,0.3455026455026455,0.575925925925926,0.575925925925926,0.18486359650349185,0.3455026455026455,0.0,0.0,0.0,0.0,0.0,0.0,0.3455026455026455,0.35045129162776223,0.0,0.35045129162776223,0.0,0.0,0.0,0.22857142857142856,0.23328473740792174,0.35045129162776223,0.16,0.0,0.0,0.3125,0.0,0.575925925925926,0.0,0.0,0.3455026455026455,0.0,0.1516321301460266,0.575925925925926,0.0,0.575925925925926,0.0
http://ekaw#PC_Chair,=,http://sigkdd#Gold_Supporter,c,FF,0.6356578204404291,0.0,0.6356578204404291,0.46428571428571425,0.0,0.0,0.0,0.22380952380952382,0.46428571428571425,0.46428571428571425,0.2105511748653177,0.22380952380952382,0.0,0.0,0.20614837671109393,0.0,0.0,0.0,0.22380952380952382,0.6356578204404291,0.0,0.6356578204404291,0.0,0.0,0.0,0.0,0.0,0.6356578204404291,0.2,0.0,0.0,0.15384615384615385,0.0,0.46428571428571425,0.0,0.22380952380952382,0.22380952380952382,0.0,0.0,0.46428571428571425,0.0,0.46428571428571425,0.0
http://ekaw#Negative_Review,=,http://sigkdd#Main_office,c,FF,0.4635964912280701,0.0,0.4635964912280701,0.48181818181818176,0.0,0.0,0.0,0.5277777777777778,0.48181818181818176,0.48181818181818176,0.0,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.5277777777777778,0.4635964912280701,0.0,0.4635964912280701,0.0,0.0,0.0,0.0,0.0,0.4635964912280701,0.0,0.0,0.0,0.2142857142857143,0.0,0.48181818181818176,0.0,0.0,0.5277777777777778,0.0,0.0,0.48181818181818176,0.0,0.48181818181818176,0.0
http://ekaw#Multi-author_Volume,=,http://sigkdd#Review,c,FF,0.2,0.0,0.2,0.40740740740740744,0.0,0.0,0.0,0.3037037037037037,0.40740740740740744,0.40740740740740744,0.0,0.3037037037037037,0.0,0.0,0.19360497854044473,0.0,0.16666666666666666,0.0,0.3037037037037037,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.40740740740740744,0.0,0.3037037037037037,0.3037037037037037,0.0,0.0,0.40740740740740744,0.0,0.40740740740740744,0.0
http://ekaw#Tutorial,=,http://sigkdd#Conference,c,FF,0.3333333333333333,0.0,0.3333333333333333,0.48333333333333334,0.0,0.0,0.0,0.5555555555555555,0.48333333333333334,0.48333333333333334,0.3604018951430996,0.5555555555555555,0.0,0.0,0.3326483470603862,0.0,0.0,0.0,0.5555555555555555,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5183099508285522,0.0,0.0,0.0,0.3333333333333333,0.275,0.0,0.0,0.0,0.0,0.48333333333333334,0.0,0.5555555555555555,0.5555555555555555,0.0,0.44536006450653076,0.48333333333333334,0.0,0.48333333333333334,0.0
http://ekaw#Scientific_Event,=,http://sigkdd#Gold_Supporter,c,FF,0.30980392156862746,0.0,0.30980392156862746,0.42857142857142855,0.0,0.0,0.0,0.27285714285714285,0.42857142857142855,0.42857142857142855,0.18316471872676687,0.27285714285714285,0.0,0.0,0.2650325738126413,0.0,0.0,0.0,0.27285714285714285,0.30980392156862746,0.0,0.30980392156862746,0.0,0.0,0.0,0.0,0.0,0.30980392156862746,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.27285714285714285,0.27285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855,0.0
http://ekaw#publisherOf,=,http://sigkdd#searched_by,op,FF,0.0,0.0,0.0,0.49242424242424243,0.0,0.0,0.0,0.3289241622574956,0.49242424242424243,0.49242424242424243,0.21809768468918098,0.3289241622574956,0.0,0.0,0.2060743242757029,0.0,0.0,0.0,0.48571428571428577,0.0,0.0,0.0,0.0,0.15122874081134796,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818177,0.0,0.49242424242424243,0.0,0.3289241622574956,0.3289241622574956,0.19047619047619047,0.0,0.49242424242424243,0.0,0.49242424242424243,0.0
http://ekaw#Presenter,=,http://sigkdd#Award,c,FF,0.2,0.0,0.2,0.43703703703703706,0.0,0.0,0.0,0.44761904761904764,0.43703703703703706,0.43703703703703706,0.2814331468470681,0.44761904761904764,0.0,0.0,0.0,0.0,0.2,0.0,0.44761904761904764,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.32,0.0,0.0,0.0,0.0,0.43703703703703706,0.0,0.0,0.44761904761904764,0.0,0.0,0.43703703703703706,0.0,0.43703703703703706,0.0
http://ekaw#Neutral_Review,=,http://sigkdd#Bronze_Supporter,c,FF,0.8225232198142415,0.0,0.8225232198142415,0.5505952380952381,0.26430187459599225,0.0,0.0,0.5317460317460316,0.5505952380952381,0.5505952380952381,0.0,0.5317460317460316,0.0,0.0,0.0,0.0,0.0,0.0,0.5317460317460316,0.8225232198142415,0.0,0.8225232198142415,0.0,0.0,0.0,0.0,0.0,0.8225232198142415,0.0,0.0,0.0,0.0,0.0,0.5505952380952381,0.0,0.5317460317460316,0.5317460317460316,0.0,0.0,0.5505952380952381,0.0,0.5505952380952381,0.0
http://ekaw#Rejected_Paper,=,http://sigkdd#Author_of_paper,c,FF,0.6875,0.2727272727272727,0.6875,0.5765873015873016,0.5714285714285714,0.545224746396343,0.3333333333333333,0.7152777777777778,0.5765873015873016,0.5765873015873016,0.745167539241897,0.7152777777777778,0.0,0.2727272727272727,0.837807800795799,0.25,0.38461538461538464,0.2727272727272727,0.7152777777777778,0.6875,0.4910498306724722,0.6875,0.5404663096622222,0.6257271720096469,0.28604587580338275,0.4,0.4082482904638631,0.6875,0.42857142857142855,0.28604587580338275,0.25,0.3846153846153846,0.3846153846153846,0.5765873015873016,0.0,0.0,0.7152777777777778,0.3846153846153846,0.563059389591217,0.5765873015873016,0.2727272727272727,0.5765873015873016,0.2727272727272727
http://ekaw#Session,=,http://sigkdd#Registration_SIGMOD_Member,c,FF,0.17192982456140352,0.0,0.17192982456140352,0.4035409035409035,0.0,0.0,0.0,0.6785714285714286,0.4035409035409035,0.4035409035409035,0.16111324522703588,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.17192982456140352,0.3412997409936426,0.17192982456140352,0.0,0.0,0.0,0.0,0.0,0.17192982456140352,0.42857142857142855,0.0,0.0,0.20833333333333337,0.0,0.4035409035409035,0.0,0.6785714285714286,0.6785714285714286,0.19354838709677424,0.0,0.4035409035409035,0.0,0.4035409035409035,0.0
http://ekaw#Individual_Presentation,=,http://sigkdd#Sponzor_fee,c,FF,0.25526315789473686,0.0,0.25526315789473686,0.0,0.0,0.0,0.0,0.4809523809523809,0.0,0.0,0.0,0.4809523809523809,0.0,0.0,0.0,0.0,0.2,0.0,0.4809523809523809,0.25526315789473686,0.0,0.25526315789473686,0.0,0.0,0.0,0.0,0.0,0.25526315789473686,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809523809523809,0.0,0.0,0.0,0.0,0.0,0.0
http://ekaw#Submitted_Paper,=,http://sigkdd#Document,c,FF,0.15384615384615385,0.0,0.15384615384615385,0.5055555555555555,0.0,0.0,0.0,0.2824074074074074,0.5055555555555555,0.5055555555555555,0.45980597524872513,0.2824074074074074,0.0,0.0,0.5069926731879435,0.0,0.0,0.0,0.2824074074074074,0.15384615384615385,0.0,0.15384615384615385,0.0,0.24107478186488152,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5055555555555555,0.0,0.0,0.2824074074074074,0.0,0.37777578830718994,0.0,0.0,0.5055555555555555,0.0
http://ekaw#Individual_Presentation,=,http://sigkdd#Abstract,c,FF,0.33986928104575165,0.0,0.33986928104575165,0.3894927536231884,0.0,0.0,0.0,0.4492063492063493,0.3894927536231884,0.3894927536231884,0.1800955356154761,0.4492063492063493,0.0,0.0,0.0,0.0,0.0,0.0,0.4492063492063493,0.33986928104575165,0.0,0.33986928104575165,0.0,0.0,0.0,0.0,0.0,0.33986928104575165,0.2,0.0,0.0,0.0,0.0,0.3894927536231884,0.0,0.4492063492063493,0.4492063492063493,0.0,0.0,0.3894927536231884,0.0,0.3894927536231884,0.0
http://ekaw#Contributed_Talk,=,http://sigkdd#General_Chair,c,FF,0.20526315789473684,0.0,0.20526315789473684,0.5010683760683761,0.0,0.0,0.0,0.5225757575757576,0.5010683760683761,0.5010683760683761,0.0,0.5225757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.5225757575757576,0.20526315789473684,0.0,0.20526315789473684,0.0,0.0,0.0,0.0,0.0,0.20526315789473684,0.2,0.0,0.0,0.19999999999999996,0.0,0.5010683760683761,0.0,0.5225757575757576,0.5225757575757576,0.0,0.0,0.5010683760683761,0.0,0.5010683760683761,0.0
http://ekaw#Paper,=,http://sigkdd#Registration_fee,c,FF,0.3602941176470588,0.0,0.3602941176470588,0.5083333333333333,0.0,0.19626418484768426,0.0,0.24914351851851851,0.2858796296296296,0.5083333333333333,0.0,0.5222222222222223,0.2,0.0,0.0,0.0,0.2,0.0,0.5222222222222223,0.40494451369064366,0.0,0.3602941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5083333333333333,0.0,0.0,0.5222222222222223,0.0,0.0,0.0,0.0,0.5083333333333333,0.0
http://ekaw#Academic_Institution,=,http://sigkdd#Program_Committee_member,c,FF,0.819450195537152,0.0,0.819450195537152,0.0,0.20201525054466232,0.32526882595207934,0.0,0.5671296296296295,0.0,0.0,0.526959295121311,0.5671296296296295,0.0,0.0,0.6975943153938237,0.0,0.0,0.0,0.5671296296296295,0.819450195537152,0.0,0.819450195537152,0.19503658941439847,0.0,0.0,0.0,0.0,0.819450195537152,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.5671296296296295,0.5671296296296295,0.0,0.18542954325675964,0.0,0.0,0.0,0.0
http://ekaw#Location,=,http://sigkdd#Bronze_Supporter,c,FF,0.49743589743589745,0.0,0.49743589743589745,0.0,0.0,0.0,0.0,0.45555555555555555,0.0,0.0,0.0,0.45555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.45555555555555555,0.49743589743589745,0.0,0.49743589743589745,0.0,0.0,0.0,0.0,0.0,0.49743589743589745,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.45555555555555555,0.45555555555555555,0.17391304347826086,0.0,0.0,0.0,0.0,0.0
http://ekaw#Tutorial_Chair,=,http://sigkdd#Listener,c,FF,0.3380952380952381,0.0,0.3380952380952381,0.41865079365079366,0.0,0.0,0.0,0.22777777777777777,0.41865079365079366,0.41865079365079366,0.0,0.22777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.22777777777777777,0.3380952380952381,0.0,0.3380952380952381,0.0,0.0,0.0,0.0,0.0,0.3380952380952381,0.325,0.0,0.0,0.15384615384615385,0.0,0.41865079365079366,0.0,0.22777777777777777,0.22777777777777777,0.0,0.0,0.41865079365079366,0.0,0.41865079365079366,0.0
http://ekaw#Camera_Ready_Paper,=,http://sigkdd#Program_Chair,c,FF,0.7165888577653283,0.0,0.7165888577653283,0.5472120472120472,0.23187830687830688,0.19571081237640944,0.0,0.5798412698412699,0.5472120472120472,0.5472120472120472,0.0,0.5798412698412699,0.0,0.0,0.0,0.0,0.0,0.0,0.5798412698412699,0.7165888577653283,0.0,0.7165888577653283,0.0,0.0,0.0,0.0,0.0,0.7165888577653283,0.2,0.0,0.0,0.25,0.0,0.5472120472120472,0.0,0.5798412698412699,0.5798412698412699,0.0,0.0,0.5472120472120472,0.0,0.5472120472120472,0.0
http://ekaw#Assigned_Paper,=,http://sigkdd#Gold_Supporter,c,FF,0.4097222222222222,0.0,0.4097222222222222,0.5892857142857143,0.0,0.22851308839351087,0.0,0.2113095238095238,0.5892857142857143,0.5892857142857143,0.0,0.2113095238095238,0.0,0.0,0.2672099456463766,0.0,0.15384615384615385,0.0,0.2113095238095238,0.4097222222222222,0.0,0.4097222222222222,0.0,0.0,0.0,0.0,0.0,0.4097222222222222,0.21428571428571427,0.0,0.0,0.15384615384615385,0.15384615384615385,0.5892857142857143,0.0,0.0,0.2113095238095238,0.15384615384615385,0.0,0.0,0.0,0.5892857142857143,0.0
http://ekaw#Accepted_Paper,=,http://sigkdd#Paper,c,CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021283144338879,0.0,0.0,0.0,0.0,0.24021283144338879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
