left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jiangConrath_stemmed,lin_stemmed,lin,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,level2_monge_elkan,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,level2_jaro,path_stemmed,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,umbcSim,soft_tfidf_jaro,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,simple_tfidf,equalDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,wuPalmer_stemmed,jaro_winkler_tfidf,equalDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,umbcphrasesim,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://conference#Presentation,=,http://edas#Call,c,FF,0.2,0.0,0.2,0.0,0.0,0.0,0.0911111111111111,0.0,0.0,0.0,0.07692307692307693,0.31681851212294954,0.15,0.0,0.0,0.0,0.16666666666666666,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://conference#Poster,=,http://edas#PaperPresentation,c,FF,0.3666666666666667,0.0,0.3666666666666667,0.0,0.0,0.0,0.7300000000000001,0.5582801040959464,0.7300000000000001,0.16666666666666666,0.0,0.3877311952375996,0.4,0.0,0.7300000000000001,0.7000000000000001,0.12142857142857143,0.06666666666666667,0.0,0.3666666666666667,0.0,0.24517559260129929,0.0,0.0,0.0,0.0,0.41666666666666663,0.0,0.0,0.7300000000000001,0.7300000000000001,0.2411547601222992,0.6029411764705882,0.0,0.0
http://conference#is_submitted_at,=,http://edas#providedBy,op,FF,0.6298701298701299,0.0,0.0,0.0,0.0,0.0,0.375,0.30291486851044247,0.375,0.0,0.0,0.24975791377624068,0.5333333333333333,0.0,0.5203703703703704,0.375,0.0,0.0,0.0,0.45087719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.22380952380952382,0.0,0.47222222222222227,0.0,0.0
http://conference#Invited_talk,=,http://edas#AcceptedPaper,c,FF,0.14285714285714285,0.0,0.14285714285714285,0.1090792037412824,0.0,0.0,0.5089285714285714,0.2501218407153391,0.5089285714285714,0.0,0.0,0.0,0.41428571428571426,0.0,0.5089285714285714,0.5089285714285714,0.28869047619047616,0.14285714285714285,0.3380559540889526,0.14285714285714285,0.0,0.10237184539437294,0.0,0.14285714285714285,0.0,0.0,0.5218253968253967,0.0,0.0,0.5089285714285714,0.5089285714285714,0.1292515993118286,0.46367521367521364,0.0,0.0
http://conference#Information_for_participants,=,http://edas#WelcomeTalk,c,FF,0.5,0.0,0.5,0.0,0.0,0.256016387574064,0.30393217893217894,0.23959148659078883,0.30393217893217894,0.0,0.0,0.21779735639529768,0.4000000000000001,0.0,0.30393217893217894,0.30393217893217894,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.30393217893217894,0.0,0.0,0.0,0.0
http://conference#Paper,=,http://edas#MicroelectronicsTopic,c,FF,0.27192982456140347,0.0,0.27192982456140347,0.0,0.0,0.0,0.5111111111111111,0.25541044726289747,0.5111111111111111,0.0,0.0,0.220618936045333,0.5333333333333333,0.0,0.5111111111111111,0.5111111111111111,0.0,0.27192982456140347,0.0,0.27192982456140347,0.0,0.0,0.0,0.27192982456140347,0.0,0.0,0.16666666666666666,0.0,0.0,0.5111111111111111,0.5111111111111111,0.10063359141349792,0.33174603174603173,0.0,0.0
http://conference#Conference_contributor,=,http://edas#Author,c,FF,0.47474747474747475,0.0,0.47474747474747475,0.0,0.10369187051664841,0.10369187051664841,0.4954545454545455,0.21151492844796374,0.4954545454545455,0.0,0.0,0.12329484239945432,0.3,0.0,0.4954545454545455,0.4954545454545455,0.11309523809523808,0.47474747474747475,0.0,0.47474747474747475,0.0,0.38844183832407,0.0,0.0,0.0,0.0,0.4405594405594406,0.0,0.0,0.0,0.4954545454545455,0.5591933727264404,0.0,0.0,0.0
http://conference#Reviewed_contribution,=,http://edas#Review,c,FF,0.21052631578947367,0.36363636363636365,0.21052631578947367,0.5,0.5,0.0,0.475,0.3755958720894386,0.475,1.0,0.36363636363636365,0.5642294977046762,0.7333333333333334,0.36363636363636365,0.475,0.4583333333333333,0.5,0.21052631578947367,0.8384615384615385,0.21052631578947367,0.0,0.21043391525745392,0.8269877501058625,0.0,0.0,0.0,0.5,0.8269877501058625,0.0,0.0,0.475,0.752047598361969,0.0,0.36363636363636365,0.36363636363636365
http://conference#was_a_program_committee_of,=,http://edas#providedBy,op,FF,0.6298701298701299,0.0,0.0,0.0,0.0,0.0,0.2580555555555556,0.1314874055446425,0.2580555555555556,0.13636363636363635,0.0,0.18788781716367084,0.46571428571428564,0.0,0.3804112554112554,0.2341269841269841,0.0,0.0,0.2864487060998152,0.37339181286549705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580555555555556,0.22380952380952382,0.18981461226940155,0.0,0.0,0.0
http://conference#Late_paid_applicant,=,http://edas#PersonalReviewHistory,c,FF,0.33869395711500977,0.0,0.33869395711500977,0.0,0.0,0.0,0.4763888888888888,0.13702423920303233,0.4763888888888888,0.0,0.0,0.11430084870746297,0.37222222222222223,0.0,0.4763888888888888,0.46296296296296285,0.0,0.33869395711500977,0.0,0.33869395711500977,0.0,0.0,0.0,0.33869395711500977,0.0,0.0,0.0,0.0,0.0,0.4763888888888888,0.4763888888888888,0.0,0.4720133667502089,0.0,0.0
http://conference#Rejected_contribution,=,http://edas#DiningPlace,c,FF,0.2361111111111111,0.0,0.2361111111111111,0.0,0.0,0.0,0.48842592592592593,0.0,0.48842592592592593,0.0,0.0,0.0,0.35,0.0,0.48842592592592593,0.48842592592592593,0.15476190476190477,0.2361111111111111,0.0,0.2361111111111111,0.0,0.0,0.0,0.2361111111111111,0.0,0.0,0.26785714285714285,0.0,0.0,0.48842592592592593,0.48842592592592593,0.0,0.0,0.0,0.0
http://conference#Conference_applicant,=,http://edas#SessionChair,c,FF,0.642844857241142,0.0,0.642844857241142,0.0,0.0,0.12999030434361966,0.5788888888888889,0.4972863578536317,0.5788888888888889,0.0,0.0,0.5820223708192368,0.26,0.0,0.5788888888888889,0.5555555555555556,0.0,0.642844857241142,0.0,0.642844857241142,0.12747943477631016,0.0,0.0,0.642844857241142,0.0,0.0,0.0,0.0,0.0,0.5788888888888889,0.5788888888888889,0.0,0.5015873015873016,0.0,0.0
http://conference#has_a_URL,=,http://edas#hasCity,dp,FF,0.6084033613445379,0.19999999999999996,0.14285714285714285,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.42857142857142855,0.19999999999999996,0.0,0.7333333333333334,0.19999999999999996,0.3333333333333333,0.3333333333333333,0.0,0.14285714285714285,0.6237885462555066,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.38,0.0,0.7111111111111111,0.19999999999999996,0.19999999999999996
http://conference#Invited_talk,=,http://edas#ComputerNetworksEnterpriseTopic,c,FF,0.28174603174603174,0.0,0.28174603174603174,0.0,0.12027578483240153,0.12097675610668444,0.5434523809523809,0.19298942031032879,0.5434523809523809,0.0,0.0,0.0,0.5892857142857143,0.0,0.5434523809523809,0.5198412698412698,0.17302489177489178,0.28174603174603174,0.0,0.28174603174603174,0.0,0.0,0.0,0.28174603174603174,0.0,0.0,0.5571428571428572,0.0,0.0,0.0,0.5434523809523809,0.15876534581184387,0.0,0.0,0.0
http://conference#Paper,=,http://edas#RadioCommunicationsTopic,c,FF,0.3176470588235294,0.0,0.3176470588235294,0.0,0.0,0.0,0.5111111111111111,0.13759831583756796,0.5111111111111111,0.2,0.0,0.10648587512895424,0.5333333333333333,0.0,0.5111111111111111,0.5111111111111111,0.0,0.3176470588235294,0.0,0.3176470588235294,0.0,0.0,0.0,0.3176470588235294,0.0,0.0,0.22875816993464052,0.0,0.0,0.5111111111111111,0.5111111111111111,0.0,0.4138888888888889,0.0,0.0
http://conference#Organizer,=,http://edas#Author,c,FF,0.7619047619047619,0.0,0.7619047619047619,0.0,0.0,0.2155224366633937,0.0,0.18984072546707367,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.7619047619047619,0.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696181446313858,0.0,0.0,0.0
http://conference#is_a_topis_of_conference_parts,=,http://edas#hasCall,op,FF,0.20350877192982456,0.0,0.20350877192982456,0.0,0.0,0.0,0.2781481481481482,0.0,0.2781481481481482,0.0,0.0,0.1099008293573041,0.6166666666666667,0.0,0.2781481481481482,0.26944444444444443,0.11363636363636365,0.20350877192982456,0.0,0.566127336715572,0.0,0.0,0.0,0.20350877192982456,0.0,0.0,0.373015873015873,0.0,0.0,0.2781481481481482,0.2781481481481482,0.1056918352842331,0.2841269841269841,0.0,0.0
http://conference#Conference_participant,=,http://edas#ConferenceSession,c,FF,0.881733746130031,0.47058823529411764,0.881733746130031,0.5,0.5,0.5426998046900114,0.7416666666666667,1.0,0.7416666666666667,0.5882352941176471,0.47058823529411764,1.0,0.625,0.47058823529411764,0.7416666666666667,0.7416666666666667,0.5,0.881733746130031,0.7364436327411589,0.881733746130031,0.5804705978280167,0.6028616148978472,0.24147550615624147,0.881733746130031,0.24147550615624147,0.0,0.5,0.24147550615624147,0.0,0.7416666666666667,0.7416666666666667,0.8331119418144226,0.8502673796791445,0.47058823529411764,0.47058823529411764
http://conference#Conference_document,=,http://edas#AcceptRating,c,FF,0.44313725490196076,0.0,0.44313725490196076,0.13634873911388626,0.0,0.10197853098650574,0.4916666666666666,0.11740662374396331,0.4916666666666666,0.0,0.0,0.17565394130741432,0.4666666666666667,0.0,0.4916666666666666,0.4916666666666666,0.20896464646464646,0.44313725490196076,0.0,0.44313725490196076,0.10384587906532569,0.0,0.0,0.44313725490196076,0.0,0.0,0.49743589743589745,0.0,0.0,0.4916666666666666,0.4916666666666666,0.0,0.4266081871345029,0.0,0.0
http://conference#was_a_committee_chair_of,=,http://edas#attendeeAt,op,FF,0.3126293995859213,0.0,0.3126293995859213,0.0,0.0,0.0,0.5101851851851852,0.15930523789914197,0.5101851851851852,0.0,0.0,0.2505497449843618,0.62,0.0,0.5101851851851852,0.5068518518518519,0.0,0.3126293995859213,0.29704684317718943,0.3126293995859213,0.0,0.0,0.1923092970005661,0.3126293995859213,0.0,0.0,0.0,0.0,0.0,0.5101851851851852,0.5101851851851852,0.0,0.0,0.0,0.0
http://conference#was_an_organizing_committee_of,=,http://edas#hasTopic,op,FF,0.487012987012987,0.0,0.2,0.0,0.0,0.0,0.5918518518518519,0.22820426586556183,0.5918518518518519,0.0,0.0,0.1454254387440945,0.5066666666666666,0.0,0.5918518518518519,0.5918518518518519,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.15384615384615385,0.0,0.0,0.5918518518518519,0.44999999999999996,0.13225586712360382,0.4916666666666667,0.0,0.0
http://conference#Paid_applicant,=,http://edas#Sponsorship,c,FF,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.0,0.43308080808080807,0.2767095197752046,0.43308080808080807,0.0,0.0,0.13726343204574354,0.33333333333333337,0.0,0.43308080808080807,0.43308080808080807,0.0,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.43308080808080807,0.43308080808080807,0.0,0.38455988455988455,0.0,0.0
http://conference#Organizer,=,http://edas#ComputerNetworksSwitchingTopic,c,FF,0.22787114845938378,0.0,0.22787114845938378,0.0,0.0,0.0,0.4920634920634921,0.0,0.4920634920634921,0.0,0.0,0.10368787282909617,0.3333333333333333,0.0,0.4920634920634921,0.4920634920634921,0.0,0.22787114845938378,0.0,0.22787114845938378,0.0,0.0,0.0,0.22787114845938378,0.0,0.0,0.0,0.0,0.0,0.4920634920634921,0.4920634920634921,0.0,0.4425925925925926,0.0,0.0
http://conference#Poster,=,http://edas#TalkEvent,c,FF,0.5584415584415584,0.0,0.5584415584415584,0.0,0.21329119569535143,0.21329119569535143,0.41111111111111115,0.2545082176707546,0.41111111111111115,0.16666666666666666,0.0,0.16724999712058192,0.55,0.0,0.41111111111111115,0.41111111111111115,0.15476190476190477,0.5584415584415584,0.0,0.5584415584415584,0.0,0.0,0.0,0.0,0.0,0.0,0.5584415584415584,0.0,0.0,0.0,0.41111111111111115,0.0,0.0,0.0,0.0
http://conference#Written_contribution,=,http://edas#Presenter,c,FF,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.0,0.5535714285714285,0.11261584224826598,0.5535714285714285,0.0,0.0,0.21137952345960534,0.32857142857142857,0.0,0.5535714285714285,0.5535714285714285,0.0,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.5535714285714285,0.0,0.5351851851851852,0.0,0.0
http://conference#has_a_track-workshop-tutorial_topic,=,http://edas#hasRating,op,FF,0.1875,0.0,0.1875,0.0,0.0,0.0,0.33287037037037037,0.0,0.33287037037037037,0.3333333333333333,0.0,0.0,0.6777777777777777,0.0,0.5777777777777777,0.33287037037037037,0.0,0.1875,0.39979209979209984,0.6498667998668,0.0,0.0,0.0,0.1875,0.0,0.0,0.25,0.0,0.0,0.33287037037037037,0.33287037037037037,0.0,0.6924242424242424,0.0,0.0
http://conference#Registeered_applicant,=,http://edas#CallForManuscripts,c,FF,0.25,0.0,0.25,0.0,0.0,0.0,0.5161616161616162,0.0,0.5161616161616162,0.0,0.0,0.3441739737262638,0.4,0.0,0.5161616161616162,0.5161616161616162,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5161616161616162,0.0,0.0,0.0,0.0
http://conference#has_a_review_reference_or_expertise,=,http://edas#relatedToPaper,op,FF,0.3089133089133089,0.0,0.3089133089133089,0.0,0.0,0.0,0.5154100529100529,0.4378440700396851,0.5154100529100529,0.0,0.0,0.5320245494499833,0.5793650793650794,0.0,0.5154100529100529,0.4897486772486772,0.11428571428571428,0.3089133089133089,0.21155357610689018,0.3089133089133089,0.0,0.0,0.0,0.3089133089133089,0.0,0.0,0.19444444444444442,0.0,0.0,0.5154100529100529,0.5154100529100529,0.3658471405506134,0.4238095238095238,0.0,0.0625
http://conference#Call_for_paper,=,http://edas#Presenter,c,FF,0.4255952380952381,0.0,0.4255952380952381,0.0,0.0,0.0,0.344973544973545,0.17193594225228234,0.344973544973545,0.0,0.0,0.2752348551823045,0.2722222222222222,0.0,0.344973544973545,0.3280423280423281,0.18333333333333335,0.4255952380952381,0.0,0.4255952380952381,0.0,0.0,0.0,0.4255952380952381,0.0,0.0,0.30952380952380953,0.0,0.0,0.344973544973545,0.344973544973545,0.0,0.0,0.0,0.0
http://conference#Track,=,http://edas#SlideSet,c,FF,0.41666666666666663,0.0,0.41666666666666663,0.0,0.0,0.0,0.0,0.22234281585903076,0.0,0.125,0.0,0.2987291603034975,0.3333333333333333,0.0,0.0,0.0,0.18333333333333335,0.41666666666666663,0.0,0.41666666666666663,0.0,0.10651326924562454,0.0,0.0,0.0,0.0,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
