"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","pc_7","pc_8","outlier"
"http://ekaw#Scientific_Event","=","http://iasted#Main_office","c",-0.6316631971252065,1.0664058243697077,-0.4996154419796716,0.39156820585559826,-0.10760202376939931,0.3759091003828392,0.40564194794707004,-0.3998774141682469,0.24254875749706883
"http://ekaw#Paper_Author","=","http://iasted#Delegate","c",-0.1727382162619704,-0.3144306838039144,1.0267014838260462,-0.47644710605483437,0.6826107977271615,0.20974553144223343,0.11354920672518577,0.02935859812356495,0.4566516084104053
"http://ekaw#Person","=","http://iasted#Author_cd_proceedings_included","c",0.17386200357514509,0.30524164462521514,-0.5585773676506502,-0.8306737036232178,0.09172371895160523,0.19758508369413616,0.010577983334757065,0.34440952486856624,0.5294963322113482
"http://ekaw#OC_Member","=","http://iasted#Car","c",0.17643071395856058,-0.2036841698794546,0.40673854239713164,0.6736243403748253,0.42878358214346113,-0.010696663392498595,-0.7036256918912034,-0.041371798299209395,0.595496236927803
"http://ekaw#Conference_Paper","=","http://iasted#Payment_document","c",0.5503377412387441,-0.050639044178196486,-0.05000467481980713,-0.6244273155287084,0.035252277571942124,-0.2611667008536218,0.21706368135113396,0.2927447590298364,0.04970278837175768
"http://ekaw#Poster_Paper","=","http://iasted#Student_non_speaker","c",-0.5047724944461801,1.0934547589397074,-0.9134772666439612,-0.18586993281048564,-0.16588716024714276,-0.023025153915612454,-0.06714810084431719,-0.04578779615705367,0.15851087209284076
"http://ekaw#Industrial_Session","=","http://iasted#Deadline_hotel_reservation","c",0.907460793842447,-0.23747031389010273,-0.27976339220624175,0.2423821269894837,-0.16301797986374153,0.1725440743480799,-0.09048968561856768,-0.23807367232024385,0.06730461734159587
"http://ekaw#Organisation","=","http://iasted#Conference_building","c",0.24930799228554967,-0.039440836966389,0.25157862697093253,-0.7150752950559367,0.14346878643624822,0.07292165539123795,0.010482966274043564,-0.09989502203749782,0.0
"http://ekaw#Neutral_Review","=","http://iasted#Deadline_for_notification_of_acceptance","c",0.42246756037719546,0.04691368123825979,-0.30180277820503393,-0.43601384672322285,0.17423396518721881,-0.13284878677276998,0.020503541157923303,-0.03479722391905311,0.0
"http://ekaw#Workshop","=","http://iasted#Conference_airport","c",0.3302239196067224,-0.07478150900334202,0.2825996209927395,-0.5693822058950384,-0.48671361531350404,-0.32538206426482924,0.10425489214481015,-0.24014204460983127,0.0
"http://ekaw#Poster_Session","=","http://iasted#Conference_city","c",0.36558881829938084,-0.5204380482409822,0.6598971959817643,-0.10092713915876526,-0.3789803848985363,-0.13884819771549328,0.1270716139442744,-0.5233424281959485,0.383746523358109
"http://ekaw#Conference_Participant","=","http://iasted#Session_room","c",0.15613734178206395,-0.10733176359647827,0.13286724753186635,-0.4617729588376725,-0.32337573084524834,-0.3889296809817553,0.2646720259354851,-0.19874267462884396,0.0
"http://ekaw#Person","=","http://iasted#Hotel_room","c",-0.5577843033332017,1.2495527473706576,-0.25352064929019735,-0.7915731515778425,0.7509085440829261,-0.10644943772182128,0.31130919963732817,0.0637204693138393,0.6317936776157795
"http://ekaw#Session","=","http://iasted#Sponsor_state","c",0.9718766173901081,-0.10788649967308872,-0.2780279973593096,-0.1553436920973047,-0.2596645386986695,0.07051909127142121,-0.18823259538035847,0.05985323376879911,0.20596542014913077
"http://ekaw#Flyer","=","http://iasted#Activity_before_conference","c",-0.6719988661853609,1.1081754819571197,-0.32039691743157384,-0.5391740277935603,0.026852796621948276,-0.14566768790370535,-0.28765561699472264,-0.20764645561152914,0.1382269447815604
"http://ekaw#Workshop_Paper","=","http://iasted#Double_hotel_room","c",0.3098558497675167,-0.28762020675855215,0.16097548988228527,-0.3511725255429135,0.03569939672648001,-0.15129974004744126,0.09897480017802701,0.004679581437390628,0.0
"http://ekaw#Workshop_Session","=","http://iasted#Speaker","c",0.47192863554828574,0.023509449196714813,0.29530562115724046,-0.7676166640834533,-1.0309857386333057,-0.6298130137247697,-0.10450766440241258,0.38710139103950436,0.45430306412553556
"http://ekaw#Location","=","http://iasted#Submission","c",1.0382730062971006,0.31105889568292766,0.29706208960898,0.10919547769399467,0.11810180258103536,0.5947539896847673,-0.5345073685394461,-0.5287322700789651,0.3814901311913781
"http://ekaw#Location","=","http://iasted#Registation_deadline","c",1.2479139400547175,0.542717797110652,-0.12008318252004863,0.9178393463815039,0.350419170688209,0.44783181761458535,-0.2755006608937647,-0.2814749788159035,0.48640508088891576
"http://ekaw#Industrial_Session","=","http://iasted#Coctail_reception","c",0.8822076428382181,-0.2352323902153282,-0.24454011505773007,0.23293309008595436,-0.2615511718221525,0.27681081470471847,-0.09985434654121285,-0.3250624402389232,0.15746960378391872
"http://ekaw#Poster_Paper","=","http://iasted#Book_proceeding","c",0.1816934885288222,-0.4255344215327423,0.8134840279519645,-0.16230809403663043,-0.4666845549212842,-0.5683427296976519,0.06636834347368907,0.09838579651314203,0.3796001578742775
"http://ekaw#Conference_Paper","=","http://iasted#Review","c",0.4739065732209308,-0.024309284139256662,0.29364894548969567,-0.2957042932333848,-0.20388462472036376,-0.1948080683926584,-0.20834751240484006,-0.022641721259572575,0.0
"http://ekaw#Regular_Session","=","http://iasted#Time_zone","c",0.4051703125061704,-0.2761361619624985,0.13439167840859118,-0.14056310517447243,-0.02333626145153988,-0.1331281138485088,-0.4168848403370599,9.136831261765972E-4,0.06715572432321137
"http://ekaw#paperPresentedAs","=","http://iasted#is_present_in","op",1.5944138741488583,1.1510528828730755,0.5083732585981455,1.2520543762869136,-0.5189926067776557,0.21036004798346242,0.5941849080669502,-0.004032016446737373,1.0511036848426834
"http://ekaw#SC_Member","=","http://iasted#Conference_restaurant","c",0.4429264206848582,-0.015120187055147949,-0.03539569842633982,-0.15145377450965714,0.18925086550948686,-0.23228343768418006,0.01517316944209669,-0.12788613592858364,0.0
"http://ekaw#referencedIn","=","http://iasted#is_present","op",0.9779952023385773,-0.2644258435380398,-0.8622358485979998,0.5576907430368054,-0.01815584190959905,-0.09672160400232395,0.05632715461210935,-0.02922653626450261,0.24076571210827402
"http://ekaw#Poster_Session","=","http://iasted#Double_hotel_room","c",-0.6935256727298692,0.978806111768425,-0.6048931357300164,-0.1663154252788418,-0.008392489431235266,-0.39298641229652803,0.2795752323207923,-0.008013251435903292,0.13748452031198155
"http://ekaw#Invited_Speaker","=","http://iasted#Dinner_banquet","c",0.6826790932607536,-0.10687505387401364,-0.2148100147086231,-0.21578988640105123,-0.8751373328003562,-0.3902357907030513,-0.11738778754076899,-0.1042439430926917,0.2920641766030845
"http://ekaw#PC_Member","=","http://iasted#Worker_non_speaker","c",0.49173902412643244,0.4923692902599171,-0.08497664928137073,-0.26529101498596824,0.2311921765983547,-0.44875806641387805,-0.3404541130627429,0.035674450582921784,0.3395686168827733
"http://ekaw#Student","=","http://iasted#Session","c",1.013991976823541,-0.5020736875073065,-0.2730455712746867,-0.318833597706801,-0.2995063660660481,0.3013220352041439,-0.1689714611544789,0.11974811085918576,0.240780198701676
"http://ekaw#Academic_Institution","=","http://iasted#Conference_building","c",0.5741326168891387,-0.47779693244995325,0.13953969808216454,-0.5761307902441056,0.20444804514025403,0.216372446032263,-9.994653578826174E-4,0.04996790881512971,0.0
"http://ekaw#Organisation","=","http://iasted#Registration_fee","c",1.899334285405764,0.45274860526206917,-0.00855321095159875,0.12423157926691789,0.10436814860079956,0.8092248907361542,-0.15187048746058368,-0.3903092156104718,0.6851503245432005
"http://ekaw#heldIn","=","http://iasted#obtain","op",-0.02333689283279161,-0.676478778339547,1.0338675293529778,1.4217122205634591,-0.23703759351475487,-0.37258581095708515,-0.4599350165855462,-0.22243287348895888,0.8372143485840173
"http://ekaw#Agency_Staff_Member","=","http://iasted#IASTED_non_member","c",2.2758869902970202,0.7693035587609145,0.15232538161243084,0.9219947290751965,-0.3335781523116998,0.13209346488026574,-0.4011736143366611,-0.09600199310690932,0.9823603640768148
"http://ekaw#Paper","=","http://iasted#LCD_projector","c",-0.13799357006398758,-0.5636828409688772,1.3871460923932222,0.07020006679778966,-0.38160984950309207,-0.5320137682318943,-0.3532471642397935,-0.05765292398757286,0.5604424479773693
"http://ekaw#heldIn","=","http://iasted#is_present","op",0.6913972110909121,-0.006626395006974373,-0.32133137204287326,0.2885750344611156,-0.9088202028458893,-0.9884459959569784,-0.15533186169202784,0.359709771354039,0.837665853661475
"http://ekaw#Document","=","http://iasted#Welcome_address","c",0.8212532396106282,0.3072695367228059,0.18846248098076432,-0.5578999953118734,0.5447565580701135,-0.39738447212159494,0.1465118418128239,0.33073045333396467,0.33503336957794394
"http://ekaw#Conference_Session","=","http://iasted#Conference_state","c",3.1169476485651004,1.6067888765409373,1.9698749164245948,1.1647407050041145,-0.5196996963964048,0.849983071616794,1.3853416673860863,-0.31250259630424776,1.124493319306664
"http://ekaw#listsEvent","=","http://iasted#is_present_in","op",2.072774361640487,0.6929622971063655,-0.40828992591259194,0.6666962068060746,0.46555813835194565,-0.42848772207946917,0.05151558408796106,-0.15518874512792125,0.6091269444255667
"http://ekaw#Workshop_Chair","=","http://iasted#Brief_introduction_for_Session_chair","c",1.5289477241963807,1.77648918250101,-0.12076991507238453,0.33363350760290655,-0.2113667754708206,-0.6930467129521904,-0.6439918600359377,0.24709674812554008,1.2450521751961452
"http://ekaw#Academic_Institution","=","http://iasted#Lecturer","c",-0.23298523152025805,0.28226964235903307,0.6583370655752272,-0.9964351727863626,0.07642380903167866,-0.07027706903947546,0.3168168394490847,-0.08105949970581193,0.6993270391897821
"http://ekaw#Presenter","=","http://iasted#Non_speaker","c",-0.3542409361067408,1.3881311672095589,-0.6419634856420181,-0.4641939920369666,0.2174066386157007,-0.15231165414449557,-0.10445311302064111,-0.4660345634086423,0.5274328093989646
"http://ekaw#Poster_Paper","=","http://iasted#Conference_state","c",0.9937462575733012,-0.04000860571121133,-0.2561482036053674,-0.29407142500646766,0.19794241098306334,-0.0815733211526872,-0.09124065683776794,-0.23295886681852065,0.09285360192151548
"http://ekaw#University","=","http://iasted#Departure","c",0.5852282889171008,-0.3121891655795097,0.06690343730776588,-0.4865906899792147,0.39255585362575296,0.17970458582168308,-0.12826489889059575,0.15915401032934848,0.0
"http://ekaw#Agency_Staff_Member","=","http://iasted#One_day_presenter","c",0.9488972114232734,-0.2716095379091927,-0.03158424092165457,-0.11246094589285464,0.281589255492069,-0.35309004596891924,0.0178710604751575,-0.23330555673299994,0.1967401570877303
"http://ekaw#Review","=","http://iasted#State","c",0.19620498565295855,-0.304987014914338,0.20230837157073706,-0.4491904504351396,-0.11370802393813638,0.2952841490728687,-0.194473207395238,-0.08275075075733983,0.11750051814846896
"http://ekaw#Conference_Banquet","=","http://iasted#Currency","c",1.102405093159164,0.08067680913814462,0.18385204899094604,0.15619160981341654,0.35419062298995724,0.7617789683780019,0.3902246260865886,-0.0840996804693693,0.32447315070762295
"http://ekaw#Review","=","http://iasted#Video_presentation","c",-0.6428616909978364,1.1061364914663816,-0.29302462052067035,-0.5661444359812398,-0.04657969779785117,-0.1764809334797526,0.3446729270584972,0.13612474026506993,0.14236952248771795
"http://ekaw#Poster_Session","=","http://iasted#Registration_fee","c",0.887155510489275,-0.09639058256872826,0.12636501782320236,0.015600272890586568,0.1930722469402072,0.15397310187160437,-0.16602065130009638,-0.06008195798154162,0.0
"http://ekaw#Neutral_Review","=","http://iasted#Fee_for_extra_trip","c",1.1565833229868634,0.19660333621992201,-0.4089179514977805,0.04812572670603177,0.480155058602786,-0.13099045215831165,0.29561465573156886,0.007502783918805025,0.1806856645647208
"http://ekaw#Conference_Proceedings","=","http://iasted#Conference_city","c",3.34745622169659,1.6653491377087453,0.921682515237886,0.7899092160334921,-0.2504386360496941,0.6656671853668071,1.394839080160728,0.016075633430142056,0.740635286373643
"http://ekaw#Proceedings_Publisher","=","http://iasted#One_conference_day","c",0.5370697194365588,-0.130857477910101,-0.13378865056085743,-0.3767240916568728,0.3804456026612861,-0.09177941521550294,-0.05110733813228153,0.026791770531762134,0.0
"http://ekaw#Conference","=","http://iasted#Hotel_fee","c",1.0264761363111192,-0.12946067239151635,-0.05856300273378146,0.23210165586183193,0.25158983408165686,-0.5937720143013173,0.09254028134223427,-0.38080405229083114,0.29905565559292246
"http://ekaw#Paper","=","http://iasted#Tax","c",0.6170926796735071,0.02330982858299653,0.4958559648056077,-0.7704794048752465,0.35729191581623504,-0.04145150413516162,0.2961001168358714,0.057791072325777904,0.1761787780012084
"http://ekaw#Workshop_Paper","=","http://iasted#Trip_day","c",0.7483111842779514,-0.316694331060269,0.18227390309960773,-0.06110784849672697,-0.025209399871116485,-0.1757134016431171,-0.18425669760577937,-0.1632110643885208,0.11573442350306218
"http://ekaw#Demo_Paper","=","http://iasted#Overhead_projector","c",0.399054691297532,-0.24530834405398771,0.8953229522834736,-0.00355986762891106,-0.10097941431060745,-0.6580466294557492,-0.05634046820634061,0.06962493523297808,0.4276798473684398
"http://ekaw#Conference_Paper","=","http://iasted#Registration_form","c",-0.8058310849306423,1.0405524526764898,-0.05979904646521908,-0.23962845436964614,0.2408977213874125,-0.2467910994661704,0.3066653412126529,0.044212758747759,0.17289332247384526
"http://ekaw#hasReview","=","http://iasted#prepare","op",0.5670211610156022,-0.25837032554506756,0.7990827818959318,0.07693532800401943,-0.05035745684268167,-0.3754963687042443,-0.3556754795032967,-0.45601215597906325,0.504553143281381
"http://ekaw#Conference_Trip","=","http://iasted#Departure_tax","c",0.6405508526437693,-0.04133784620530684,0.12076712964840858,-0.4863634612793436,0.1641557895732937,0.07458544219750826,0.06263150965324119,-0.1191987421334813,0.0
"http://ekaw#Conference_Trip","=","http://iasted#Sponsor_city","c",0.7433962638346931,-0.4164462910789781,-0.08349991570157064,-0.12466027666366242,-0.33909886348846496,-0.12564769811800403,-0.007497694972719682,-0.14714010645788117,0.05047544940092741
"http://ekaw#Invited_Talk_Abstract","=","http://iasted#IASTED_non_member","c",0.9265611720474927,-0.6745371971291283,-0.11395008033379889,0.7182029791385174,-0.06438834866791207,0.3916610595340829,0.1979502478328589,-0.16155928337184544,0.542169102239074
"http://ekaw#Early-Registered_Participant","=","http://iasted#Invitation_letter","c",0.5564881350693055,-0.07170778829839691,-0.3634147744634388,-0.07733858867525148,-0.28939021046550384,0.04434676812249727,-0.008497724248735454,-0.16834095046071643,0.009702842018463054
"http://ekaw#Poster_Paper","=","http://iasted#Brief_introduction_for_Session_chair","c",0.4771849512209312,0.11669537065299182,-0.053515058821951525,-0.286676442118266,0.030205484510168416,-0.6706020853085096,-0.05777337494479823,0.1598006988302484,0.20645434406328889
"http://ekaw#Conference_Session","=","http://iasted#Publication","c",-0.006026322954458568,-0.11743672828420312,0.816018410553513,0.35983718529904957,-0.46881430052058315,0.12657284172293992,-0.24724448857291215,-0.5561696032801364,0.5133233093250564
"http://ekaw#paperPresentedAs","=","http://iasted#is_given_to","op",0.6902925923511757,0.13552132666716193,-0.35299006291497154,0.5540837002121562,-0.09500398522943361,-0.5228769045552616,0.15078665848365091,-0.2651858750594433,0.23574471117524864
"http://ekaw#Flyer","=","http://iasted#Worker_non_speaker","c",0.13624650885830156,0.2807473088270335,-0.3079605010735708,0.10642372019224682,-0.22897514238282282,-0.06773487690082504,-0.9814644195561328,0.04072947256533512,0.739151365756072
"http://ekaw#Demo_Chair","=","http://iasted#Item","c",0.4792981450628946,-0.2034487693681704,0.7784978525162982,0.17738128746374482,0.29866747585776615,-0.27136522849134687,-0.5254890540977096,0.17815402561342256,0.4701350397059201
"http://ekaw#Event","=","http://iasted#Departure_tax","c",0.7901254262632117,0.30819517020586173,0.49414767559668427,-0.577129459350502,0.8857033215664766,-0.23540707634546784,0.03652154155886695,0.08947635086735321,0.47984808344618435
"http://ekaw#Individual_Presentation","=","http://iasted#Initial_manuscipt","c",-0.051433787702563905,1.0192761111443145,-0.7559104657059569,0.47214257258950554,-0.045839516345171936,-0.05959579380536832,0.32128627936908694,-0.07440953853587888,0.24891776165060409
"http://ekaw#SC_Member","=","http://iasted#Speaker","c",1.5328321158692078,0.20370224755518984,0.5352195797760751,-0.6206068272089793,-0.11884238484607439,-0.34600217325954474,-0.33745998999540266,-0.2299786915956131,0.6874120346097228
"http://ekaw#Abstract","=","http://iasted#Registration","c",1.3986578690676714,0.45158047318105343,0.29614719934375894,0.22858719856795498,0.5275809963362056,0.584747106137226,0.2780027523471105,-0.21803424843532757,0.3933201198577956
"http://ekaw#Review","=","http://iasted#Conference_state","c",0.48289815461144486,-0.07234016217893424,0.1527750006458312,-0.2899295581063988,-0.03352321483546815,0.006508755633711925,-0.1927974386537681,-0.09811862194316329,0.0
"http://ekaw#Document","=","http://iasted#Mailing_list","c",-0.19514942457949364,-0.6539948776234339,1.8479815113841558,-0.3732702731085658,-0.42440620055440464,-0.6668946504291654,-0.06106673878322472,0.037741218806937704,1.0094482948872876
"http://ekaw#Camera_Ready_Paper","=","http://iasted#Presenter_state","c",0.4718812835096044,-0.16225888547562173,-0.22892112005084728,-0.34134542018798203,0.363337712684277,0.15909957416093978,-0.11188831713357845,6.321726585825646E-4,0.0
"http://ekaw#Conference","=","http://iasted#Main_office","c",0.7827986789581698,0.022178360400108593,-0.2098132459603313,-0.12486014530117008,-0.13940741172215274,-0.15245205203643014,-0.21402805307736805,-0.3235202221770876,0.1626206881630058
"http://ekaw#Camera_Ready_Paper","=","http://iasted#Author_cd_proceedings_included","c",0.4899249681075789,-0.23574766659236288,-0.22037845969920464,-0.15761396523673554,0.10966654825464987,-0.20087875372340283,0.09326663030963141,0.015617720350998218,0.0
"http://ekaw#Abstract","=","http://iasted#State","c",0.7880614723118498,-0.10779273650269483,-0.08200359058172349,0.22980968736317464,0.19057712732939022,0.37275583227448356,-0.18373603876020314,-0.0639936910916099,0.0
"http://ekaw#Flyer","=","http://iasted#Author_attendee_book_registration_fee","c",0.5277829884329881,0.2338674690225007,-0.470244335046059,-0.5656763928944666,-0.4112042033149133,-0.2741530119222908,-0.4555246930832694,0.044691846074042724,0.41327072163358236
"http://ekaw#Social_Event","=","http://iasted#Technic_activity","c",0.7296157326220063,-0.2038776272994912,0.06370918279555132,-0.39275872998389233,-0.05784569742840004,-0.11054531429474582,0.10586402525794321,0.024436144234228584,0.0
"http://ekaw#Conference_Paper","=","http://iasted#Research","c",0.10459155197373832,-0.4496487430493697,0.7164134717141452,-0.08316769788889267,-0.20241821124047799,-0.059543377050300744,-0.04995967980705901,-0.058825042433939115,0.0
