"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","outlier"
"http://confOf#Regular","=","http://ekaw#Workshop","c",0.2479266786815083,-0.20339762238637105,0.12728799769592664,0.4767717910874686,-0.22236609272229105,0.3026839643679103,0.2071985814909567
"http://confOf#University","=","http://ekaw#Conference_Proceedings","c",0.6754046201018019,-0.36702425544509243,-0.0634696793387018,0.7958781989838337,-0.3055233304454067,-0.2858381885895031,0.03174105742539857
"http://confOf#Working_event","=","http://ekaw#Proceedings","c",1.1048578054149207,-0.33331395755202875,0.19455970073510578,0.43149643522388625,0.09277006112296653,-0.4052653922423611,0.02787761864757432
"http://confOf#Reception","=","http://ekaw#Negative_Review","c",0.9075264615913159,-0.5544351508275162,-0.42640666129207005,0.09046108864337823,-0.1659615355288124,-0.32615201668695526,0.20262030842398837
"http://confOf#Regular","=","http://ekaw#Presenter","c",1.2700773820933797,-0.473335279089643,-0.04327891615330351,0.9238502788507089,0.025868203984731174,-0.5031136161777282,0.31998117539762494
"http://confOf#Scholar","=","http://ekaw#Possible_Reviewer","c",0.6250961976962027,-0.4628174321617635,0.10643389661045582,0.5858594433404144,-0.19895017616327543,-0.007212299572313036,0.0
"http://confOf#studyAt","=","http://ekaw#reviewWrittenBy","op",0.10731545166931156,0.12702237214600892,0.4989331773580008,0.7734689978810506,0.4146757039673884,0.15629773125701493,0.6233589723845554
"http://confOf#Science_Worker","=","http://ekaw#Agency_Staff_Member","c",-0.09689864862530813,0.9480637007018461,-0.7741490845081757,0.1316654641095681,0.0732960211173627,-0.048750191899890966,0.0
"http://confOf#writes","=","http://ekaw#technicallyOrganises","op",0.6470871010558839,-0.4203976291040801,-0.35168787580760896,-0.7908338851119409,0.14254560894064905,0.22339845387698576,0.342111740697717
"http://confOf#Author","=","http://ekaw#Conference_Participant","c",0.6402664274249703,-0.3104769317862048,-0.03204637872001931,0.6953849403277015,-0.18895153273965898,-0.004670580477703506,0.0
"http://confOf#Social_event","=","http://ekaw#Person","c",0.7478247061744221,-0.4278780622599022,-0.0821957596886323,-0.0032116303677158665,-0.073736136904517,0.026313099379894653,0.0
"http://confOf#Social_event","=","http://ekaw#Negative_Review","c",-0.0016172184506244858,0.7311978361246381,-1.0943609662144054,0.5455982362725281,-0.1367059356112245,-0.3020441125095968,0.2674307745317426
"http://confOf#Administrator","=","http://ekaw#Paper","c",0.39235471632595853,-0.2038663403488764,0.02825466081742159,0.2293588070138654,0.32690304092390865,-0.2411420480188176,0.13743093153140662
"http://confOf#Workshop","=","http://ekaw#Conference_Session","c",0.5661010860738322,-0.18710514090357533,0.12128032623474999,0.2959937270296322,-0.7145588752229858,1.3289129575363385,1.0677042149119853
"http://confOf#Author","=","http://ekaw#Invited_Speaker","c",0.6578705364096773,-0.04127282783713135,-0.14043408471483174,0.6940666862474203,-0.32634223427813513,0.14098837680339515,0.04897619735318226
"http://confOf#writes","=","http://ekaw#writtenBy","op",3.2244334341237697,0.19965439989951733,0.7234902565137808,-1.8613209206614791,-0.21261155310072646,-0.16276929857431574,1.2887833401412383
"http://confOf#Camera_Ready_event","=","http://ekaw#Submitted_Paper","c",0.6175272647649255,-0.8193126660762403,0.05438389121606682,-0.19869316637951914,-0.043919913587150076,0.026321606916332084,0.0
"http://confOf#Organization","=","http://ekaw#Social_Event","c",0.7975438090576544,-0.3213220966536114,0.2203634407195659,1.1619201355008386,-0.2958494224837897,-0.06090746462303771,0.2841224694168112
"http://confOf#Conference","=","http://ekaw#Conference_Paper","c",5.533328956989066,2.4806468687455347,1.401012729461609,-0.7720559618542215,-0.23665301727433344,-0.5438763659904239,0.8099777811160924
"http://confOf#Organization","=","http://ekaw#Tutorial_Abstract","c",0.6629708073926897,-0.5049329867902741,-0.013285624005153096,0.3263327585904542,-0.127397798268108,-0.34256685056569286,0.0
"http://confOf#Administrative_event","=","http://ekaw#Conference","c",0.3397348542911477,-0.4721543082039726,0.171305104897144,0.10419065029033099,-0.07668806379410066,0.24176538462014466,0.0
"http://confOf#Author","=","http://ekaw#Workshop_Chair","c",0.8856503478474421,-0.2502279363250637,-0.2626172490501258,0.5157897546635369,-0.03813652809211458,-0.0041502802884190795,0.0
"http://confOf#Company","=","http://ekaw#Research_Institute","c",0.31134233894697116,-0.13190149064600062,0.04646190933099959,0.953630293442134,-0.22180374111767232,-0.24191831942449943,0.28348082116663065
"http://confOf#Workshop","=","http://ekaw#Poster_Session","c",0.6641795242326877,0.02932463974539813,0.06359235567174444,0.2693237646923264,-0.5555573484994303,1.3864707473801006,1.0772543845619682
"http://confOf#Reviewing_results_event","=","http://ekaw#Poster_Session","c",0.40675055432599494,-0.537172702230148,0.004243513547802863,-0.1375949807175289,-0.249274689425473,0.2389567353502837,0.0
"http://confOf#Topic","=","http://ekaw#Web_Site","c",0.48655230050445264,-0.24438212240197504,0.01570778412033269,0.26620359164220053,-0.016822835654052848,0.39042924129303175,0.07221071701342063
"http://confOf#Tutorial","=","http://ekaw#Industrial_Session","c",2.36537694222591,-0.03213051859654997,0.019131580764866346,0.2966338720176906,0.17063210742569673,-0.04555038089282425,0.6448033092489396
"http://confOf#Regular","=","http://ekaw#PC_Member","c",0.77480759719481,-0.38913085764662847,-0.06707354643770194,0.7473985782760767,-0.1888735406145494,-0.05756001289680828,0.0
"http://confOf#Event","=","http://ekaw#SC_Member","c",0.570533080980191,-0.41416098447968774,-0.28814030412956715,0.09935552934016567,-0.14986384450616913,0.11582306809152454,0.027152547893273704
"http://confOf#Poster","=","http://ekaw#Demo_Paper","c",0.6646874342437727,1.1355101961219236,-1.322580929411157,0.655348725777156,-0.3071374017169854,0.8405734590548819,1.1494451789512978
"http://confOf#Reception","=","http://ekaw#Contributed_Talk","c",0.5584999835298378,-0.47622926217702266,-0.06518393985456268,0.015261170241103218,0.0324934964567357,-0.1166315904852627,0.0
"http://confOf#Reception","=","http://ekaw#Positive_Review","c",0.8228631931599975,-0.6361125748936546,-0.45799378374999355,0.04424921981012081,-0.17735689757385278,-0.3025297638852658,0.2636884651938677
"http://confOf#Conference","=","http://ekaw#PC_Member","c",0.7254087058159817,-0.5634512741342473,-0.016237999984385743,-0.17508275110198715,0.18562645722178547,0.11605145302547222,0.0
"http://confOf#Member","=","http://ekaw#Early-Registered_Participant","c",0.7412798616084839,-0.22105401708067096,-0.3093615154770835,0.22077570019344303,-0.15733646561465858,0.09373923924083012,0.0
"http://confOf#University","=","http://ekaw#Proceedings","c",0.4752516995841556,-0.5962027465597916,0.06496229643640385,0.361741064328966,-0.3220043675563519,-0.319569745000958,0.11450823576151103
"http://confOf#Contribution","=","http://ekaw#Tutorial","c",0.6583254259894877,-0.6185420636696775,0.006438970428475854,0.11918850146950605,-6.831502631168785E-4,-0.3309655331358886,0.06478966046079948
"http://confOf#Contribution","=","http://ekaw#Conference","c",1.746598198776736,-0.5833718647111852,0.19855867049408782,-0.2377402784647596,-0.043031086526694656,-0.6404704399461799,0.776757540201195
"http://confOf#Organization","=","http://ekaw#Conference_Banquet","c",0.8948692643233149,-0.03181209133177972,-0.22252455448563016,1.2415057556031683,-0.22561328383074064,-0.4050949306232828,0.4646154432101377
"http://confOf#expertOn","=","http://ekaw#reviewerOfPaper","op",1.736518966492231,0.25879180715257566,-0.25028110252803043,0.6610416945282348,0.216458350187897,-0.21135898065536823,0.6778712116010672
"http://confOf#reviewes","=","http://ekaw#hasReviewer","op",2.0659621043806693,2.3950695286973316,-1.0319230551037153,-2.405609317450847,0.6232040446553181,-0.7897641355923212,2.4818585335821477
"http://confOf#Camera_Ready_event","=","http://ekaw#Contributed_Talk","c",0.6508351118898188,-0.6585639967169987,0.09095471233131289,-0.2414635392984135,0.05032602601516086,-0.08062691632081793,0.0
"http://confOf#Author","=","http://ekaw#Multi-author_Volume","c",2.907531944839714,0.9789949498852145,-0.619652087662399,-1.742050198504182,0.739439952244522,-0.35868431794005706,1.2800525395059308
"http://confOf#City","=","http://ekaw#Web_Site","c",0.7578397779240225,1.1511233370289367,-1.4006634867421437,1.7014570235501165,0.15515956000345218,-0.5462428398373256,1.7456999563770212
"http://confOf#Person","=","http://ekaw#Late-Registered_Participant","c",0.578483219230516,-0.34955870071223494,-0.03040307510958902,0.16308627971003414,0.15384598184276133,0.21553272181356453,0.0
"http://confOf#Paper","=","http://ekaw#Person","c",2.4672786783613443,0.15848173256496267,0.34194120483762425,-0.36268538665177114,0.7384173428848977,-0.5459118129556133,0.36516409744749523
"http://confOf#Administrative_event","=","http://ekaw#Conference_Session","c",0.4595994235688072,-0.7068088417124574,0.35017654262595777,0.11766372657057296,-0.1735520804199969,0.3387524296144916,0.06474433125757584
"http://confOf#Administrator","=","http://ekaw#Industrial_Session","c",1.2070286342854961,-0.7289788181287171,-0.07983289642097816,-0.6766033874221299,0.07032420749453423,-0.028837747039508407,0.5416824661758992
"http://confOf#hasCountry","=","http://ekaw#hasPart","op",2.347312448904213,0.8613027593358946,1.4937720278697177,-0.6352642112980753,-0.5333718147052824,-0.8946690284431997,1.154998472208849
"http://confOf#Poster","=","http://ekaw#Tutorial","c",1.0646746440366666,-0.08245045943813574,0.07069597757508903,0.8654235086193552,0.00971944086253425,0.5677904760191848,0.3051780876760709
"http://confOf#Camera_Ready_event","=","http://ekaw#Proceedings","c",0.2554499809838588,-0.3951052025322669,0.49191466866135625,0.6426384448289792,0.17703761411881597,-0.2671339927415893,0.32416110365031836
"http://confOf#Banquet","=","http://ekaw#Social_Event","c",0.8528595368699494,-5.971074607499238E-4,0.17517001183089578,1.1623918475415365,0.08545093884903639,-0.06281694330717592,0.2975831542425318
"http://confOf#Reception","=","http://ekaw#Conference_Banquet","c",-0.1694012673562901,0.8719915946234987,-0.7818899138047164,0.4965625371327049,-0.4755757613783594,0.7714154960521452,0.6117224874350082
"http://confOf#Submission_event","=","http://ekaw#Session_Chair","c",1.3152409528230598,0.15502528640412475,0.8331469782275651,-0.06887098865643491,0.7016920410858289,-0.19705582733518448,0.7980325195433269
"http://confOf#Poster","=","http://ekaw#PC_Member","c",1.2603626519742193,-0.6081571058687076,0.1405008216571472,-0.2532100276764428,0.2695847612203559,0.0693467063401699,0.4539670609315525
"http://confOf#Contribution","=","http://ekaw#Contributed_Talk","c",3.7933494763140354,0.9229572611097165,0.8870946111668274,-1.9333683126327592,0.12923144129961525,-0.8187848257184234,1.843922054722222
"http://confOf#Author","=","http://ekaw#Submitted_Paper","c",0.6654137212994758,-0.4947331020380631,-0.13229273765328478,-0.11502321950489824,-0.20354543307161763,0.33675789611048873,0.010872040921927284
"http://confOf#hasAdministrativeEvent","=","http://ekaw#partOfEvent","op",1.917810397381617,0.92251476488719,0.13862032178963918,0.05306429308601649,0.033253843023378804,0.4258985359265182,0.5912899349746037
"http://confOf#Topic","=","http://ekaw#Negative_Review","c",0.5827273774061417,-0.13822143035762682,-0.11135850670210638,0.377763239241238,0.46878060007079486,0.07907493900721695,0.09388990781194273
"http://confOf#University","=","http://ekaw#Agency_Staff_Member","c",0.7524626423191263,-0.14793395236879503,-0.10371921081645197,0.7676926199496411,0.04434570588112132,-0.006559806480881196,0.0
"http://confOf#Member","=","http://ekaw#Possible_Reviewer","c",0.06952429552306705,0.722412252370288,-1.2503721653411037,0.3577983975205432,-0.029998394659558295,-0.008417544025276918,0.1588110297288422
"http://confOf#Short_paper","=","http://ekaw#Assigned_Paper","c",2.6411458560109073,0.9358217623893569,0.4045423931670573,-0.4504352512624864,0.2503447748414265,0.22856680117588749,0.3913238375296312
"http://confOf#Topic","=","http://ekaw#Social_Event","c",0.9903264199644882,-0.32103747558316376,-0.1591129177397701,0.5203332939302295,-0.031994622877191486,-0.11982375772132989,0.0
"http://confOf#Assistant","=","http://ekaw#Workshop_Session","c",0.3690177808061759,0.8676475011913571,-1.3210679486394523,-0.243448684908697,0.3086222604936894,-0.3051201980659539,0.46705479212102463
"http://confOf#Person","=","http://ekaw#Rejected_Paper","c",1.1505975848564485,0.37901489655014753,-0.6697296782303844,-0.64867716255329,0.5334393139625165,-0.18152671913846738,0.8623682710387517
"http://confOf#Submission_event","=","http://ekaw#Submitted_Paper","c",1.9108785952519005,-0.1468256704556017,0.773573557475192,-0.9290447283941201,-0.08922481973917608,-0.42369234090669683,0.44405684480469687
"http://confOf#Scholar","=","http://ekaw#SC_Member","c",2.3511921988631883,-0.09111097945189467,-0.26717693203626325,0.16729592273830257,0.1252621046245172,-0.36034702143817354,0.6534361385706522
"http://confOf#writtenBy","=","http://ekaw#organisedBy","op",1.8474388240077493,-0.3445974300770816,0.16038534156902884,-1.4655981996934098,-0.7890439740513038,-0.35901641810532176,1.0316257464917407
"http://confOf#Registration_of_participants_event","=","http://ekaw#Proceedings_Publisher","c",0.40449083060002095,-0.5731839401538544,0.34000901797585364,0.407001791076722,-0.09024781509189939,-0.0511079206065855,0.09246853369330965
"http://confOf#Topic","=","http://ekaw#Tutorial_Chair","c",1.557336267694357,-0.5358742605216886,-0.12973901041715225,0.22868790760985244,0.08965159013279288,0.1802765263976726,0.3555203386892358
"http://confOf#hasCountry","=","http://ekaw#volumeContainsPaper","op",0.7547650012214071,-0.7093145389356454,-0.28545518985274,-0.12194538243397643,-0.02606531457137577,-0.07835575989634393,0.08607475615819316
"http://confOf#Person","=","http://ekaw#Industrial_Session","c",0.7539548373733075,-0.608289480995068,-0.42346264914731196,-0.48176566137009014,0.01718183886771935,0.05863078416297819,0.21313263854868314
"http://confOf#Reviewing_event","=","http://ekaw#Document","c",0.33191934918034605,0.20612626876093343,0.7771332308322717,-0.0142009545397411,0.5854860930720973,0.2482370135624284,0.7016977817260335
"http://confOf#Banquet","=","http://ekaw#Proceedings_Publisher","c",0.35944451042100023,-0.2353374116287563,-0.13128641925560378,0.5181548059323213,-0.06297812401001988,-0.20473686759421036,0.012823025905883023
"http://confOf#Poster","=","http://ekaw#Workshop_Session","c",0.7191568045507513,-0.0973169311298706,0.026905240834200997,0.6596198103588709,-0.41750683447304415,0.8379563486976906,0.5071318089493109
"http://confOf#Workshop","=","http://ekaw#Presenter","c",0.5410487660263605,-0.4244087317127594,0.05495809974723132,0.5818947612232034,-0.29297435675369127,0.3534774591604511,0.06852843781254903
"http://confOf#Scholar","=","http://ekaw#OC_Member","c",0.8283887188265489,-0.3031768674524345,-0.132088417428128,0.3179263436269724,0.03316144495315846,0.014702009282475888,0.0
"http://confOf#Event","=","http://ekaw#Flyer","c",0.4688593552318935,-0.30374885459201806,0.10503667014927273,0.7129904620311851,-0.3308607393157199,0.09017374764840327,0.05063540615900963
"http://confOf#Regular","=","http://ekaw#Early-Registered_Participant","c",0.36745838020784277,0.7972157985224337,-1.4019376601587195,-0.4425768362818669,0.2051428781655982,-0.07064672252557039,0.47709894240008466
"http://confOf#Topic","=","http://ekaw#Positive_Review","c",0.9008608497074664,-0.3226196338620927,-0.17194254013437288,0.19873455286924896,0.357021290730246,-3.5154271922958544E-4,0.0
"http://confOf#Event","=","http://ekaw#Abstract","c",0.5209450866402973,-0.11905624184082908,0.08089691282614275,1.0135515583645105,-0.08298133119701852,-0.3666661541014398,0.24236057935769273
"http://confOf#Trip","=","http://ekaw#Session_Chair","c",0.32569302062139477,-0.312886402587768,0.05075972294222389,0.16085783131239118,-0.1528120501162699,0.41456381422080846,0.04505695926265019
"http://confOf#Person","=","http://ekaw#Demo_Session","c",0.9311307183661923,-0.4418854113200216,-0.41701168346194295,-0.16085719096123519,0.04411219281769935,-0.10879893868793566,0.27635870542112395
"http://confOf#University","=","http://ekaw#Invited_Talk_Abstract","c",0.3942560209585846,-0.606208099920631,0.19230478837930703,0.03299613027923394,-3.441222668036257E-4,-0.23157742352658464,0.0
"http://confOf#Camera_Ready_event","=","http://ekaw#Individual_Presentation","c",0.0011584575297523825,0.8184401591369078,-0.9989899466185503,0.2192059976993067,-0.05468433664642301,-0.3183615779457459,0.06240657470711741
"http://confOf#Person","=","http://ekaw#Regular_Paper","c",1.5427906608502902,0.7008628374873067,-0.6523176008426423,0.3309959420830068,0.5331052724586318,-0.4569265177337206,1.0155562909609317
"http://confOf#University","=","http://ekaw#OC_Member","c",0.48106505382630227,-0.5031297899786623,-0.07195045810325129,-0.3453930516809412,0.177438016219794,0.2925235713292764,0.0
"http://confOf#Poster","=","http://ekaw#Proceedings_Publisher","c",0.615751956056233,0.7068238139858254,-1.3454114226838427,0.11480711801682235,0.17819471336575216,0.052565102226380715,0.5680065509807375
"http://confOf#Paper","=","http://ekaw#Possible_Reviewer","c",0.6281070646949567,-0.19208301057043034,0.024121569040513498,-0.037690583533611495,0.34124725282037044,0.007445035261800787,0.06853938749625565
"http://confOf#Camera_Ready_event","=","http://ekaw#Poster_Paper","c",0.6836082646242461,-0.4841653305734338,-0.07189424591917404,0.3421781323510106,-0.07641921711500671,-0.056112481702086235,0.0
"http://confOf#Tutorial","=","http://ekaw#Individual_Presentation","c",0.7891140774961091,-0.4180870203348356,-0.09848637505675581,0.09727705120123088,-0.007781310323886045,0.3694616944887427,0.06003220311955826
"http://confOf#University","=","http://ekaw#Industrial_Session","c",0.9002969383481373,-0.7818216768901989,-0.23901543697521857,-0.2847218945818344,-0.17423594847440424,-0.14548162566690842,0.24585375719726388
"http://confOf#Poster","=","http://ekaw#Possible_Reviewer","c",1.3118869658558425,0.9985163032278477,-0.7649971673621057,-0.8255958125301448,0.013856529432365644,-0.6767359233878575,0.9671134992112638
"http://confOf#Scholar","=","http://ekaw#Student","c",0.9331701005725209,0.21794523407181526,0.300780479942784,1.6930757344598488,-0.7491582441536204,0.37055793249044267,1.1151436590485
"http://confOf#Short_paper","=","http://ekaw#Event","c",0.3893092541070622,-0.3152902690031861,-0.05163072395076783,0.185106929993748,0.1529004688890481,-0.11012041823952488,0.0
"http://confOf#City","=","http://ekaw#Academic_Institution","c",0.7530943807048441,-0.2763430760715748,-0.35057596668555246,0.15343706829331272,0.39368907330907454,-0.09987813862081807,0.13025986004373824
"http://confOf#Poster","=","http://ekaw#Workshop","c",0.848496750181742,-0.20048867137807413,0.21202624669420198,0.26693665585699233,-0.39865247119287717,1.1614026957197354,0.7916638786343992
"http://confOf#City","=","http://ekaw#Tutorial_Chair","c",0.8042206341076545,-0.4346868807943355,-0.5101286906759227,0.07638688170345782,-0.03456959774601751,-0.35255484769239787,0.2256011801275014
"http://confOf#Tutorial","=","http://ekaw#Poster_Session","c",1.1134605527246695,0.3793153752915889,-0.031319926544209384,1.646729260557698,-0.3013260234003933,0.3775042050339472,0.9948903722871267
"http://confOf#Student","=","http://ekaw#Agency_Staff_Member","c",1.1688647207575278,-0.31790938082650955,-0.19698193689207252,0.41449828123710714,-0.04295328239705519,0.5172583417858495,0.18644375328414164
"http://confOf#University","=","http://ekaw#Conference","c",1.0037194553255953,-0.27323229852729086,0.09844745943393096,1.2324448191930693,-0.3532236111531597,-0.3274579900661609,0.4176610429098938
"http://confOf#Short_paper","=","http://ekaw#Submitted_Paper","c",2.9382894419056185,0.8044815255123294,0.45808545291382724,-0.4569342849088708,0.12690891118132214,0.35225461296122784,0.6161712841969322
"http://confOf#Poster","=","http://ekaw#Tutorial_Chair","c",0.8078607385362377,-0.10878988596099305,-0.048856513789667,0.42038797987898946,0.06884427470277722,0.5137491978753759,0.09517335273663785
"http://confOf#University","=","http://ekaw#Invited_Speaker","c",0.5764522850653663,-0.774986026114902,0.22448231348784614,-0.3681904745895486,-0.008262472796221339,0.0669183753357058,0.0
"http://confOf#Member_PC","=","http://ekaw#Student","c",-0.040563229934279785,-0.047976973127925135,0.6052550408059364,1.2280239088428995,-0.10887345942060724,0.0014783624092444651,0.8261455095153214
"http://confOf#Social_event","=","http://ekaw#Organisation","c",0.7780276577918351,-0.3614528400179603,0.2596319750137144,0.9974755774275005,-0.10801334878583015,0.052490836277401795,0.10796036359736938
"http://confOf#Trip","=","http://ekaw#Poster_Session","c",0.47688657422421904,-0.20766491067259177,0.08347325584307913,0.291553666352778,-0.2571733771397712,0.3752811203148698,0.11975828022533708
"http://confOf#Member_PC","=","http://ekaw#Early-Registered_Participant","c",0.47437946577777457,-0.2879805447062328,-0.4347363259044578,-0.0800066560024884,-0.04740102148605199,-0.04259420790643348,0.07917036637138397
"http://confOf#Tutorial","=","http://ekaw#Demo_Session","c",1.0270056867999013,0.25193530161741495,0.24759320591487144,1.727673993352274,-0.4504599248122496,0.3924526159825786,1.0507767652719653
"http://confOf#Scholar","=","http://ekaw#Conference","c",0.6979959667514746,-0.8022519502034061,-0.0012243710896877036,-0.0700951640995883,-0.22423090008825194,0.05186845843188402,0.018212728148961577
"http://confOf#Organization","=","http://ekaw#Abstract","c",0.5160987203062192,-0.6408747669706631,0.054401962108588955,0.46069130579879297,-0.44171398572132403,-0.28827790476092696,0.1610689150699557
"http://confOf#Participant","=","http://ekaw#Workshop_Paper","c",1.1294105068509537,-0.4157989848893147,-0.4075632536332186,0.2309206151899924,-0.09632117788583415,0.04080541818611321,0.08527599062064872
"http://confOf#Reviewing_event","=","http://ekaw#Demo_Session","c",0.567733905265403,-0.6117979225097561,-0.0012519561601139761,0.10585252024635057,-0.30020270655319903,0.2913987826533879,0.028022462879433663
"http://confOf#expertOn","=","http://ekaw#presentationOfPaper","op",1.6834205042658057,-0.2923930090734805,-0.1989568783482432,-0.28056271982721387,0.6011772819335838,0.010348147714340748,0.6505488653397251
"http://confOf#Poster","=","http://ekaw#Conference_Proceedings","c",1.0180627959630448,-0.4806369908840604,-0.11326289969397585,0.45560502701554567,-0.13217821127287624,0.20414945675817917,0.0
"http://confOf#Workshop","=","http://ekaw#Research_Institute","c",0.5696209775929395,-0.6697130949776852,-0.08712933276236404,-0.0018437157957729901,-0.47873658247858725,0.22147183612544066,0.11583919835698098
"http://confOf#Social_event","=","http://ekaw#Industrial_Session","c",-0.4780900240550094,1.0455574379391561,-0.2587483271504893,-0.2826352392526022,0.46357829600817735,-0.007536246742551031,0.4744268000742162
"http://confOf#Participant","=","http://ekaw#Tutorial","c",0.6641058303742462,-0.6246319794470592,0.053694126332598416,-0.05588987751827774,-0.20874033499804082,0.4161438245447843,0.04259588601768782
"http://confOf#Short_paper","=","http://ekaw#Regular_Session","c",0.4039806847068817,-0.4704366681050571,-0.03175040418600017,0.20106813841222534,-0.27862770544779086,0.17266696999124104,0.0
"http://confOf#Scholar","=","http://ekaw#Academic_Institution","c",0.5378388301112352,-0.2826180125180421,0.05174874822296481,0.7867715239646617,-0.6477531699142504,0.2048058962288864,0.2980897645534035
"http://confOf#University","=","http://ekaw#Research_Institute","c",1.014935195446522,-0.324537347361857,-0.033285909011288,0.7962949342704039,-0.45423630497188316,0.15834490240277996,0.11758272815199444
"http://confOf#Person","=","http://ekaw#OC_Member","c",0.14072738492431308,0.9597323106757528,-1.0638468562989485,0.39391207296620884,0.28716035037164,0.056336901887605866,0.3049809728467474
