"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","pc_7","pc_8","pc_9","pc_10","outlier"
"http://confOf#Author","=","http://ekaw#Invited_Speaker","c",-0.7898747397235693,-0.1527580131466697,0.17469048389656017,0.45389502911113055,-0.010178756345567974,-0.13972940330415262,-0.01622117586720906,0.2986892129479368,-0.09793897305287458,0.17855326521294423,0.0
"http://confOf#Organization","=","http://ekaw#Social_Event","c",-0.7976929776535239,-0.13710740742000604,0.3857584055302594,0.44837768318062365,-0.12879984017280155,-0.2727096026732697,0.11202720499378982,0.2801048509768964,0.24113500903531726,0.08424679131723711,0.11678484449464932
"http://confOf#Conference","=","http://ekaw#Conference_Paper","c",0.22984391460691622,-0.3923005851448511,-0.33949504270649733,0.12165194296455395,0.07678969170136107,-0.5389500446028204,0.3335584960810447,-0.5711438767673187,-0.13566947533945428,0.4564644503399684,1.0298875977302642
"http://confOf#Organization","=","http://ekaw#Tutorial_Abstract","c",-0.8212766545288437,-0.41750933407682334,0.01156407467288556,0.2739951440337667,0.1666623276111654,-0.2795564565758194,0.09139271296997276,0.3715609282575645,0.3047830395734814,0.12252305867554059,0.0
"http://confOf#Author","=","http://ekaw#Workshop_Chair","c",-0.7963303042643278,-0.35311611667084586,0.03754993269250817,0.4270501569826828,0.1048472458584746,-0.290759319472383,-0.05798518266804742,0.334853868612627,0.16739471009897966,0.006432528271251403,0.0
"http://confOf#Workshop","=","http://ekaw#Poster_Session","c",-0.7618095154712063,-0.2112898339449173,-0.022201142143534858,0.26348734049911937,-0.28380906830114305,0.3954046119479233,-0.8115080465985577,0.08309115056199379,0.5390224631101723,-0.031137666748726867,0.6681559020577934
"http://confOf#Tutorial","=","http://ekaw#Industrial_Session","c",-0.5919782652307569,-0.5378425817172827,0.10470181989467253,0.5285192760769053,0.08733867663433159,-0.4907777451441352,-0.18033215779152112,0.26104476181426817,-0.38061095530227484,0.2544370663534221,0.313114142169741
"http://confOf#Regular","=","http://ekaw#PC_Member","c",-0.8250667286739513,-0.30982591910892276,0.14662669740990952,0.41605751225670695,-0.024536713455330372,-0.2574272825090488,0.011139418400086809,0.26755829114697316,0.3462773168338915,0.051563787725869226,0.0
"http://confOf#Poster","=","http://ekaw#Demo_Paper","c",-0.7152254025285638,0.057406665331022566,-0.09683877207993796,0.682656453545067,0.1873662618428582,0.15352224332323727,-0.6447918249535506,0.2992057563694204,0.5468180443730384,-0.15821118910974952,0.5296756399725031
"http://confOf#Member","=","http://ekaw#Early-Registered_Participant","c",-0.8056130423704541,-0.32979846610684393,-0.03308253558172236,0.42572057317137224,-0.012212060952988213,-0.14819096754240813,0.07251120756201512,0.11936488108458154,-0.10641363722430208,-0.053088998922596664,0.0
"http://confOf#Contribution","=","http://ekaw#Conference","c",-0.7089290520864178,-0.7881403565073968,-0.11152430477225717,0.21517790303898798,0.26138335664872536,-0.4464191999345949,0.10953432703891486,0.07340623528581802,0.2913280066905113,0.2935294675771931,0.2301470343422316
"http://confOf#Organization","=","http://ekaw#Conference_Banquet","c",-0.7697483623123319,-0.12950024572038843,0.3783016002280104,0.522569845460418,0.23224968861461925,-0.3777620329955307,0.14173256549317648,0.3588331314368838,0.07697107597096275,0.17285407673620767,0.18615692500500614
"http://confOf#Author","=","http://ekaw#Multi-author_Volume","c",-0.45183760627151437,-0.8034598243895813,-1.0,0.5298603934504669,0.009082001321919275,-0.6387953387821395,0.029795107332971416,-0.05082423410387105,0.10571454794666302,-0.01577210155758979,0.7083875132142283
"http://confOf#City","=","http://ekaw#Web_Site","c",-0.7226868617164398,0.19596307780525746,0.2796222275542506,0.7934876203940888,0.6494108452761376,-0.47165619559808436,-0.045303306815619115,0.23963724018892885,0.09882153748491529,-0.13989762013733298,0.5697571893872453
"http://confOf#Paper","=","http://ekaw#Person","c",-0.56634367631924,-0.6894651072868099,-0.29961085612445115,0.3592806528116863,0.048731502531051074,-0.8789795360059558,0.06604536106748027,-0.07766330560560786,0.2483746198473784,-0.10362871148522257,0.41523565916436633
"http://confOf#Administrator","=","http://ekaw#Industrial_Session","c",-0.7961918071330609,-0.7715503654033415,-0.3563324731531765,0.27989290206804696,-0.013006493234949734,-0.2711955786896496,-0.025657126660328933,0.2511826596187252,0.07050189942042251,0.16826583106056558,0.06700209315840688
"http://confOf#Poster","=","http://ekaw#Tutorial","c",-0.7625750097874606,-0.21332430030043759,0.203533285733708,0.42957505010838504,-0.09966076750016373,-0.21196090793411926,-0.2554659355941302,-0.041710793788668266,-0.22092329168236213,-0.16358958373142307,0.20637031504208836
"http://confOf#Banquet","=","http://ekaw#Social_Event","c",-0.7561631099073842,-0.09567635997045743,0.32893383527745024,0.40278773473623186,0.11659441335803966,-0.37665820871728084,-0.14816111795835019,0.4381880224604118,0.13584804854430232,-0.005267009730698158,0.09728882937878014
"http://confOf#Submission_event","=","http://ekaw#Session_Chair","c",-0.6465218660261247,-0.4360763124572019,-0.22750105778235552,0.01490902672493477,0.25442759446049634,-0.6969236701863252,-0.4484017419717362,0.2088571594684816,0.17811710070712117,0.3985481117874268,0.3579888528251357
"http://confOf#Poster","=","http://ekaw#PC_Member","c",-0.7569348490402302,-0.6906246169731064,-0.21237113950089392,0.15656556011206568,0.1686950784650474,-0.29945066438125467,-0.1983138450738997,0.304746995814549,0.37024868106392783,-0.2879214317199418,0.15884390040459895
"http://confOf#Contribution","=","http://ekaw#Contributed_Talk","c",-0.21473955932037392,-1.0,-0.9008803086502418,-0.13977194692474282,0.28362552316353384,-0.5342101602353402,0.1340959537589672,-0.881389720937371,0.3514684879942276,0.5294929697101536,1.353017988855017
"http://confOf#University","=","http://ekaw#Agency_Staff_Member","c",-0.8032434399558656,-0.19757324814895227,0.15682546018846266,0.4584282351305786,-0.018288757282516332,-0.3192695162966829,0.06267162579752728,0.28230833718457804,-0.08053277513087487,-0.08461298726727728,0.0
"http://confOf#Short_paper","=","http://ekaw#Assigned_Paper","c",-0.3796170212985742,-0.39275927242856024,-0.35215413124557027,0.33058357234194213,-0.012691008594206687,-0.439484733312994,-0.37724624440835075,0.7839446411626676,0.08978820082658379,0.5057345631623755,0.45272237516251346
"http://confOf#Topic","=","http://ekaw#Social_Event","c",-0.781431010598403,-0.37471795614649206,0.07930925785183751,0.3791916821818804,0.09355782216479991,-0.2528114492691963,0.03491000286612578,0.29475308074240303,0.3367920855241575,-0.18881794823723708,0.0
"http://confOf#Assistant","=","http://ekaw#Workshop_Session","c",-0.7881722742483878,-0.1797910612393513,-0.481516041399877,0.5653752623003396,0.38053949581921254,-0.3159102872275813,-0.01744259280530558,0.2647903376510061,0.07196473467122333,0.0707790410147271,0.0730059302278645
"http://confOf#Person","=","http://ekaw#Rejected_Paper","c",-0.7385650972759799,-0.46376694763939086,-0.5294500222814058,0.5302587453530945,0.018285222429561765,-0.49497172934088485,0.0846598275697854,0.26141863919754127,0.05819542448330184,-0.13593891278867976,0.09411990627706734
"http://confOf#Submission_event","=","http://ekaw#Submitted_Paper","c",-0.5974896508914642,-0.7984571746005614,-0.4005248723036984,-0.08427839625826494,0.23249545401400806,-0.32601191812025376,-0.07800075188763778,-0.35219029548195613,0.26960559187901345,0.554297564921663,0.6233782117263069
"http://confOf#Scholar","=","http://ekaw#SC_Member","c",-0.6085341679108922,-0.6668937577588698,-0.05664156650308749,0.3972594132113807,0.29734314721513333,-0.33936056633113987,-0.019266205967377603,-0.20930535206095657,0.5373146545567176,-0.41194655924584556,0.45129261207490245
"http://confOf#Topic","=","http://ekaw#Tutorial_Chair","c",-0.7410773974388365,-0.6052728605100908,0.0013298689490390814,0.3722786187402438,0.09487856063065059,-0.26532218826946175,-0.16238824679841513,0.0872043234032065,0.08259570239798641,-0.2527279216110202,0.053406610507793495
"http://confOf#Reviewing_event","=","http://ekaw#Document","c",-0.7860181541319587,-0.15391617999514684,-0.2359330638691779,0.1420956486121785,-0.1717064317589675,-0.5351060136698376,-0.2963376911922322,0.43593326663149945,0.0033648785185043106,0.23665497410127956,0.08063385957900426
"http://confOf#Poster","=","http://ekaw#Workshop_Session","c",-0.7850585109034502,-0.1893434075619881,0.13270693594268268,0.3665264747876744,-0.21193960536983114,0.10992598955205346,-0.4647133174136746,0.16578204199975932,0.5817131888992046,-0.06348528349248983,0.33352240642213515
"http://confOf#Scholar","=","http://ekaw#OC_Member","c",-0.7964531609217795,-0.4008879901292146,-0.029151212771788115,0.30856708021601564,0.13804206360141147,-0.22843421330384006,-0.08162139960107317,0.2151406238738225,0.29981895783049617,-0.1515946783718185,0.0
"http://confOf#Topic","=","http://ekaw#Positive_Review","c",-0.8031883516188723,-0.413559117334777,-0.11086582305634318,0.3457011895918942,8.735179187069342E-5,-0.30719819489247224,0.02852225981836054,0.025421073436705743,0.24525186559942225,-0.5488392872504348,0.17339112053539563
"http://confOf#Event","=","http://ekaw#Abstract","c",-0.8098136177211782,-0.10450517098238787,0.26544641926655976,0.4162431777514448,0.09711443061604741,-0.4353399453611241,0.1710497788355494,0.48944852078460266,0.10517381293002459,0.1899140169974518,0.10332041621889543
"http://confOf#Person","=","http://ekaw#Demo_Session","c",-0.7961196459291175,-0.5864312366747202,-0.22083303470465543,0.32417939002810425,0.26339890661813037,-0.2579771146627239,-0.06881288931984342,0.5766383657260232,0.1557447646698582,0.04703885947604558,0.01681361011353122
"http://confOf#Person","=","http://ekaw#Regular_Paper","c",-0.6681000121060252,-0.2813563018661569,-0.15478392840318556,0.63263948740949,0.23747970393193385,-0.6579806805188604,0.03306262155744433,0.2500378338538096,0.17907492219675958,-0.10787801195010316,0.11967230417959152
"http://confOf#Poster","=","http://ekaw#Proceedings_Publisher","c",-0.7777468658766342,-0.200499525319499,-0.3114195122204506,0.5957528774353751,0.37057581534033535,-0.1898217876675915,-0.08758225487440685,0.17297956415895066,0.08253869531734837,-0.2944218535703713,0.11449137083850247
"http://confOf#Paper","=","http://ekaw#Possible_Reviewer","c",-0.8130754665004359,-0.37625593135249846,-0.22316436956615415,0.2911356368293412,-0.009068315174529218,-0.38971000227322483,0.015382148946651686,0.30875556076004274,0.08686589643177123,-0.19888548448871113,0.0
"http://confOf#Tutorial","=","http://ekaw#Individual_Presentation","c",-0.8183846718092933,-0.42090444524758386,-0.09910264882384934,0.3378938187103837,-0.10450686228584627,-0.13482049306944022,-0.09332257081049578,0.09134971691309324,-0.10608282370647149,-0.13045192971000263,0.0
"http://confOf#Poster","=","http://ekaw#Possible_Reviewer","c",-0.6458095038972775,-0.41051766175979976,-0.6154857461242584,0.4210061848498017,0.33668628898208697,-0.35144657058714357,0.19371700388897484,-0.30494505123160875,0.36782397984285975,0.21359059203421338,0.4174007882827361
"http://confOf#Scholar","=","http://ekaw#Student","c",-0.7133517904373416,0.07551284702598116,0.616471649046157,0.38055941983799646,-0.023942509660724087,0.0873985702049096,-0.38798326444445264,-0.05059970488140353,0.19778096892479513,0.27158901534277735,0.5675668097523987
"http://confOf#Poster","=","http://ekaw#Workshop","c",-0.7624199459147333,-0.3223642655987805,-0.006931937841742841,0.2315783284130275,-0.2421401801172397,0.21890342208203206,-0.6695935643557656,0.13149079787442264,0.6130219393213494,-0.12133423265892052,0.5090398697307774
"http://confOf#Tutorial","=","http://ekaw#Poster_Session","c",-0.6912244447940534,0.09280299583652063,0.5759326129664111,0.5284372887147442,0.12097545600871973,-0.14800238038293045,-0.25941460127263394,0.059155451915586355,-0.4356914740900376,0.10661556107366499,0.5929485852099421
"http://confOf#Student","=","http://ekaw#Agency_Staff_Member","c",-0.769227019666584,-0.38316564033033995,0.03141362590654939,0.451303310546032,-0.15996742036955314,-0.08237536520245292,-0.2665842712052967,0.1588561737324643,0.18134189330835926,-0.26680210386386627,0.05521343793343736
"http://confOf#University","=","http://ekaw#Conference","c",-0.7593092620452688,-0.2509063265151006,0.4288732255829226,0.3322230941929638,0.3313236321195965,-0.3044028312566549,0.007560759474200873,0.24826626781561312,0.1748213832812251,0.22763556652200867,0.19489434693989893
"http://confOf#Short_paper","=","http://ekaw#Submitted_Paper","c",-0.35559034616990526,-0.48622877108315277,-0.2987634604835616,0.3113833172286249,-0.0069320868329889596,-0.3545249402664771,-0.43951605480596445,0.6945034193103916,0.0670975052605598,0.4887339496628158,0.43216102284394486
"http://confOf#Poster","=","http://ekaw#Tutorial_Chair","c",-0.7918867889195675,-0.26138249300345406,-0.005407864212434221,0.3954561475731082,-0.14168548681432125,-0.16251495013997574,-0.2148078120067225,0.09923036646967676,-0.013440339341467489,-0.21776730398489175,0.0
"http://confOf#Social_event","=","http://ekaw#Organisation","c",-0.8091598377366616,-0.1821751102947523,0.28639844015230875,0.41472253667405656,-0.1797319943474024,-0.29123213471909826,0.03991509103911972,0.2401504172646063,0.2541644434421564,-0.05294873547567891,0.031550810160748455
"http://confOf#Trip","=","http://ekaw#Poster_Session","c",-0.8175415269391111,-0.2646020882045762,-0.038037778814756784,0.2827987345939347,-0.11919967498939454,-0.05441559840785515,-0.19257444156985548,0.1291839035174056,0.3752085274128061,0.02328020442098122,0.0
"http://confOf#Tutorial","=","http://ekaw#Demo_Session","c",-0.6966365327059676,0.11276196316886478,0.6673600653145344,0.44612123071695176,0.07514097203535464,-0.08612182746529906,-0.24900701073231613,0.048046703507292676,-0.5173371029166847,0.22895202088643507,0.7073172333201443
"http://confOf#Participant","=","http://ekaw#Workshop_Paper","c",-0.7818453956387971,-0.526875384417063,-0.036515751067676905,0.36409604273514673,0.20401684035409673,-0.15393231924985729,-0.061288497165847944,0.09828207958399471,0.12418830290261251,-0.13790805554107322,0.0
"http://confOf#Poster","=","http://ekaw#Conference_Proceedings","c",-0.8013279427881339,-0.439441914155002,0.07284477974205061,0.36755352301007194,0.014360153428927713,-0.18047502858703202,-0.058556119380786975,0.15054604436089392,0.050282144719016264,-0.07275357960309048,0.0
"http://confOf#Scholar","=","http://ekaw#Academic_Institution","c",-0.8210020203940993,-0.17462563660548514,0.23918984763475182,0.3641187107514099,-0.13228682405780157,0.041570985521223625,-0.0032159303051945143,0.010705784298683074,-0.11058451157848459,0.3213961761838142,0.19071349915630742
"http://confOf#University","=","http://ekaw#Research_Institute","c",-0.7688688084581718,-0.323116983721945,0.23538332682530672,0.3670351946977177,0.0979698401732676,-0.10359585570796026,-0.10893578075601618,0.16627613027533994,-0.01713723989025351,0.25890738360497756,0.029023318887128613
"http://confOf#Person","=","http://ekaw#OC_Member","c",-0.7953963758262246,0.07375319778209044,-0.24993398894095264,0.6037723580645624,0.1920398982772733,-0.30847399406277987,-0.015856053175764884,0.26573847591191924,0.15676206866588838,-0.32458648714506455,0.12273028395077357
"http://confOf#Reception","=","http://ekaw#Rejected_Paper","c",-0.7963839657876197,-0.4531550559155181,-0.4969244240189443,0.2854479403493191,0.5664712267712033,-0.04758770130778789,-0.06410352214894477,0.0432458426141169,0.24849326327890542,-0.11986702271460503,0.26236851865534727
"http://confOf#Social_event","=","http://ekaw#Research_Topic","c",-0.7992413820335815,-0.368485954398013,0.17618563651343577,0.38014615337868074,0.03325449432843697,-0.21093652940738794,0.06725406348374596,0.3423605084690784,0.36155150520052715,0.015767436140667668,0.0
"http://confOf#Short_paper","=","http://ekaw#Demo_Paper","c",-0.29048566746971505,-0.4220477406507217,-0.17479341795118641,0.30859235539531893,-0.051711361121899446,-0.5165113086111304,-0.6013343306383686,0.8808234253657801,0.22054266940099243,0.6771990053053214,0.7330735724555302
"http://confOf#Science_Worker","=","http://ekaw#Workshop_Chair","c",-0.7386378527250115,-0.0885763914676333,-0.49791090713180997,0.5266438450400168,0.22396976386338885,-0.2675473325734944,0.2888471453962227,-0.13681287249678964,0.3148332283731732,0.40371691318863445,0.3138366956650358
"http://confOf#Submission_event","=","http://ekaw#Academic_Institution","c",-0.7992852204177345,-0.46748407996112706,-0.07288451159351328,0.35494115314233277,0.049427138088441014,-0.31712467300408265,0.02481605851467128,0.3969029426792421,0.12766126397409838,0.37621528032984775,0.0
"http://confOf#Administrative_event","=","http://ekaw#Student","c",-0.7610137071155892,-0.5983519309339409,-0.44035300625178864,0.3289219725672894,-0.06101187744363279,-0.4091783858934548,-0.19090703698539424,0.4282019647603341,0.06257489683992157,0.030716644899212442,0.04579749505281938
"http://confOf#Regular","=","http://ekaw#Regular_Session","c",0.20664535557079655,-0.1815111350423707,-0.3020369349286123,0.3141243205748905,-0.5877671775828757,-0.09301629141767831,0.21228061101594986,-0.5059713988078848,0.7070968088788825,0.04101393231960526,1.060496518701553
"http://confOf#Reception","=","http://ekaw#Flyer","c",-0.7950240213310692,-0.07324726377680191,0.3549008974028336,0.3652640546497765,0.111573785662747,-0.3049867400223043,0.0816268131638691,0.02120079629948468,0.16366325790920233,0.11845084322060462,0.12460407100724069
"http://confOf#Assistant","=","http://ekaw#Individual_Presentation","c",-0.7888135761045174,-0.2778302017592609,0.1400738648835429,0.4665773077167006,0.1873154365302938,-0.3618749474181483,0.16288306323663804,0.30805260116868727,0.1551199000307666,-0.05634917283262719,0.0
"http://confOf#Person","=","http://ekaw#Regular_Session","c",-0.7671746905055585,-0.3361883422283207,-0.05290065324206494,0.45804609423747245,0.4174950187121338,-0.33313675021345224,0.017420903656385045,0.4045005985040584,0.2230089052645401,0.005841693664848213,0.0
"http://confOf#Social_event","=","http://ekaw#Conference_Participant","c",-0.7880763636666629,-0.35590704544069696,0.008859212238087721,0.27084424102025006,0.0905437716974764,-0.3930681355888459,-0.0532467567941608,0.2765863103309847,0.009612992594527192,-0.25167674041784005,0.0
"http://confOf#Member","=","http://ekaw#OC_Member","c",0.13049130121553199,-0.44418777310196245,-0.5595450006701428,0.39426783649908104,-0.26260065495440854,-0.7624820739053216,-0.10250721023750697,0.5559999754858742,0.6283647757959372,0.37838268594275126,0.8774808119311099
"http://confOf#Person","=","http://ekaw#Possible_Reviewer","c",-0.762317375503784,-0.3182722980170305,0.03575846356048129,0.3876210360423944,0.09615621881344794,-0.37831425628141635,-0.02505907364731519,0.19955482928365287,0.0030761047426699495,-0.229479225864908,0.0
"http://confOf#Student","=","http://ekaw#Session","c",-0.8180575525363024,-0.6765408316337298,-0.09314256242533536,0.24155337994227977,-0.025949709892251427,-0.08270432197285071,0.04495769610674438,0.2259968668497938,0.21295636853037103,0.09843587379769914,0.0
"http://confOf#Scholar","=","http://ekaw#Presenter","c",-0.8096670459541546,-0.1804499430182145,0.38187518075869886,0.4568119247014366,0.0720909730594741,-0.36480803273663487,-0.009970665128520406,0.15188754216270306,0.25238894518899646,0.09497122540948233,0.1066637743398351
"http://confOf#Volunteer","=","http://ekaw#Conference_Paper","c",-0.7996928565704896,-0.6183468458316823,-0.14917917079715692,0.26275175481686897,0.22104688863196054,-0.26696612979717493,-0.06717170135087425,0.46186262695764047,0.12799586151132658,-0.038719638918530364,0.0
"http://confOf#Camera_Ready_event","=","http://ekaw#Event","c",-0.2450199594341944,0.2404161187884386,-0.28965250977901214,0.5750100353769407,-0.48675457421104984,-0.5188155927000666,0.01293978337300361,0.6282058113504667,0.13298515999247607,0.2962351097303555,0.5977704860289186
"http://confOf#Science_Worker","=","http://ekaw#Workshop_Session","c",-0.7524013602569245,-0.14918922825614023,-0.5617933911892282,0.5908101801059817,0.19116631477618662,-0.2752844064324159,0.32360196857847146,-0.07719406346794688,0.2529157081968021,0.32174508723567397,0.2867261939078427
"http://confOf#Tutorial","=","http://ekaw#Session_Chair","c",-0.7596258673243619,0.0732236509847175,0.38922708464897937,0.38990272186351804,0.00769752530192469,-0.23656507927993786,-0.08220342858378193,0.3219004948262798,-0.31616617492492116,0.20121539988782144,0.315508421281282
"http://confOf#Social_event","=","http://ekaw#Tutorial","c",-0.7616631324795358,-0.5187771705682984,-0.1599462142943009,0.38626727437289055,-0.1023083214363475,-0.5879350888712069,0.06966450408219749,0.3279662889548469,0.04214626342480465,0.21974852582793414,0.012407068671817623
"http://confOf#Person","=","http://ekaw#Workshop_Session","c",-0.7881983331042328,-0.5036286704036502,-0.12028402463166987,0.3897156904495993,0.2733204311235886,-0.29946103698767623,0.0020692746295434272,0.5172678739660339,0.15957330035297135,0.03430619400071233,0.0
"http://confOf#Participant","=","http://ekaw#Late-Registered_Participant","c",-0.1103004067325003,-0.2693517968523371,-0.787231178770551,0.6307635123228301,-0.3207728420089545,-0.48829685270078516,-0.09860376971050211,0.43707637066189386,0.05012859672096903,0.21500263876364833,0.6234576993083116
"http://confOf#Contribution","=","http://ekaw#Research_Institute","c",-0.8033317282881609,-0.21265744562274813,0.19629246017720448,0.27569280351531944,0.16595508731533637,-0.42250288824561466,0.020348271814690344,0.2752478068655393,0.1365822147993696,0.024887821374182773,0.0
"http://confOf#Working_event","=","http://ekaw#Workshop_Paper","c",-0.6124857236097668,-0.7118787510291156,-0.2118996589272697,0.05148490776019954,0.25147221300422573,-0.4471949206475896,-0.02393449847262219,-0.21764949348436624,0.505731594407693,0.46921234068069806,0.4773049686864759
"http://confOf#Member","=","http://ekaw#Demo_Paper","c",-0.7816074954367485,-0.16356612980332186,-0.45594379729141665,0.35432851962009404,0.6088122706785226,-0.25182484842063446,-0.18214177987748015,0.3788078966793147,0.2989357726225832,-0.26686729819517385,0.28522942939577467
"http://confOf#Administrator","=","http://ekaw#Presenter","c",-0.8023442551202384,-0.24999567347080687,0.326549998670133,0.37557680241673475,0.24359415795939077,-0.36477292193601607,-0.12044240873114986,0.24065964348730806,0.26648295232557273,0.0714731331835714,0.0785117878393008
"http://confOf#Company","=","http://ekaw#Conference_Banquet","c",-0.7383173345623203,-0.4327864749337501,0.2356505594151539,0.4273412099224223,0.27234565733517635,-0.5097262074481019,0.23013294754404945,0.07662264568358035,0.19418337938960173,-0.18498956059130955,0.1993410771891304
"http://confOf#Company","=","http://ekaw#Organising_Agency","c",-0.7973620298096239,-0.39491882166540215,0.06455524045409633,0.37360041534102706,-3.9146587195759697E-4,-0.20528397053608527,-0.0031794763998357345,0.23320514499300327,-0.06052997009484162,0.12262497188056765,0.0
"http://confOf#Volunteer","=","http://ekaw#Invited_Talk","c",-0.8153560359262064,-0.42894349320898906,0.02262909011744707,0.37866305771111297,0.07076368893070906,-0.2442226308535873,0.03467157985752589,0.24838011119319048,0.0842592489167533,0.045309922362575916,0.0
"http://confOf#Volunteer","=","http://ekaw#Neutral_Review","c",-0.8345082708383826,-0.49202514326245717,0.17337930939884316,0.27109326058256,0.013370644921650854,-0.3022451389257388,0.152470256135937,0.2711802170277453,0.2522465322211458,0.11361654571904078,0.0
"http://confOf#Person","=","http://ekaw#Evaluated_Paper","c",-0.7451091704085588,-0.5251586177707779,-0.49067213931814413,0.5411863284859508,-0.0678699118305034,-0.5295076607113336,0.08739964954233859,0.33559335663812484,0.04246101450133022,-0.12111013314178909,0.12203288045354876
"http://confOf#Administrator","=","http://ekaw#Academic_Institution","c",-0.7276724146893527,-0.6706022745757044,0.15453908624169665,0.2805297996513465,0.27853547347618446,-0.19299271841867638,-0.3450785825833773,0.25162935286226595,0.030462319692028395,0.12711773202680132,0.18702154984550667
"http://confOf#Person","=","http://ekaw#Proceedings","c",-0.7961695681206755,-0.8185077037113104,-0.09647876687416157,0.264054071597154,0.09915883366901301,-0.18839017602931551,0.10212600444785469,0.3572839440525115,0.1932262695054352,0.1154438343679356,0.08959672205424052
