"left","relation","right","owl_type","pc_1","pc_2","pc_3","pc_4","pc_5","pc_6","pc_7","pc_8","outlier"
"http://edas#Topic","=","http://iasted#Tutorial","c",1.8555030439897284,0.3631712353347548,0.4842711705221793,0.7794048867712893,-0.1744969015947886,0.28971642924994473,-0.8338611898335306,0.01237331858346477,1.2207964226722057
"http://edas#AcceptedPaper","=","http://iasted#Bank_transfer","c",0.47299281641861735,-0.4864180412680644,-0.17628395065317531,-0.07325971567709838,-0.1969735734158497,-0.1054677614116247,0.05911791234160716,0.07416984793262882,0.0
"http://edas#OrganizationalMeeting","=","http://iasted#PowerPoint_presentation","c",1.1342235297547574,-0.2207850578614593,-0.06179705536998958,-0.2716123674374827,-0.1903291417465746,-0.46602020922949733,0.1841123240660332,0.4060980428877218,0.084413723825713
"http://edas#TravelGrant","=","http://iasted#Deadline_hotel_reservation","c",0.6864013640892761,-0.020649481255336735,-0.25664782732367664,0.15251340314317194,0.08006778384395548,0.08166957982270422,-0.2854338266826111,0.05352581640218809,0.0
"http://edas#ComputerNetworksTopic","=","http://iasted#Conference_building","c",0.8537782551283052,-0.5902049375112393,-0.2496239201120043,0.21068661369821481,-0.29293015690008145,-0.1708268272168221,0.08118499409366295,-0.06382759373961112,0.13631848427605753
"http://edas#ConferenceSession","=","http://iasted#Submission","c",0.1250554854781829,2.1347240448112554,0.5325196472194167,0.10075371801019914,-0.09602756475724918,-0.8202340318367757,0.2043248049770999,0.5555171907942341,1.1307232260446065
"http://edas#RejectedPaper","=","http://iasted#Credit_card","c",1.0222163301624763,-0.36675302708075336,0.02476503644403353,0.29844802925807423,-0.10083305488035593,0.10525390659485134,-0.057832786114361386,-0.058647716220258814,0.054043564610376515
"http://edas#PublishedPaper","=","http://iasted#Publication","c",2.1492593567205245,0.3756367722173616,0.8031644606083154,-0.8439867885449418,-1.1199822748842376,-0.05480381926373061,-0.34415927852557954,-0.026970151893069026,1.1628545654365616
"http://edas#ComputerNetworksMeasurementsTopic","=","http://iasted#Hotel_presenter","c",0.6392967488169223,-0.3823340053638521,0.20936307194986165,-0.30879890424026113,0.1261300219588533,-0.13022433671906183,0.17959443143581624,0.25898467966698413,0.2146064533551183
"http://edas#BreakEvent","=","http://iasted#Credit_card","c",0.6438764598632918,-0.2141385902878168,-0.25458777022982876,0.47911108175488476,-0.06322879912670597,-0.13907314094110884,0.19174428910507949,-0.14202736194411597,0.0
"http://edas#AccommodationPlace","=","http://iasted#Item","c",0.47275763744183585,0.2645668879934694,0.5247842687074725,0.23950083778450518,0.35226937613618103,-0.15209128003606626,-0.6922873939850039,-0.10592192306979545,0.5286147029657229
"http://edas#MealEvent","=","http://iasted#Hotel_room","c",0.5458599970222785,-0.08320438453912261,-0.05325516757872706,0.5015382086034026,-0.398865676191849,0.3138838394198055,-0.6895747708264686,0.15533452993901745,0.3509706747706407
"http://edas#CommunicationsTopic","=","http://iasted#Deadline_hotel_reservation","c",0.5768997101009119,-0.04262351054656535,0.2605084876705881,-0.05609256171005174,-0.1025760629685752,-0.4438831591074639,0.3226915518478212,0.40936502585093604,0.2934242765552285
"http://edas#ComputerNetworksSwitchingTopic","=","http://iasted#Conference_restaurant","c",0.7756821005758238,-0.6004497811208103,-0.32082644403173216,0.16502416341235204,-0.21134150635415036,-0.19217687147871773,0.23497929193571893,-0.07850064060840216,0.09497813235061414
"http://edas#CallForManuscripts","=","http://iasted#Conference_hall","c",1.0123184387025668,0.1964501028361983,-0.21600349720058573,-0.5688548632989563,-0.07079280076298722,0.16426030371052305,0.3524311882153005,0.25445123564489264,0.16553927856749473
"http://edas#AccpetIfRoomRating","=","http://iasted#Accepting_manuscript","c",1.4449354454988113,-0.5989701481136803,0.4756298203065969,-1.05216270649538,-0.43435080291212785,-0.2502844110215952,0.6288056311693228,0.40045668070115786,0.9591436050882147
"http://edas#Reviewer","=","http://iasted#Refusing_manuscript","c",0.921708110344583,-0.32455411242907156,-0.386661778982358,-0.13669684701918958,-0.31274362823968616,-0.3321848355011933,-0.5361353573307487,-0.1267361387428071,0.32746755509460657
"http://edas#Reception","=","http://iasted#Double_hotel_room","c",0.36773579938284573,0.13862564983615674,-0.11663933034444633,0.08357639327586336,0.08317056994952518,0.5235599950764968,-0.42667533353176534,0.28514546997485507,0.35177108548365177
"http://edas#AcademiaOrganization","=","http://iasted#Accepting_manuscript","c",1.1010735063538155,-0.7081978259750632,-0.5271248962233509,0.05834095254396205,-0.3108010938547224,-0.32216166970022403,0.24759530697667323,-0.1408375866498915,0.43956942211259287
"http://edas#Review","=","http://iasted#Speaker_lecture","c",0.6235520893931281,-0.0114503266514384,0.06351147049826983,0.20379494295791445,0.08552220420769033,-0.3876589411874938,-0.15227544559297868,-0.03468662299214455,0.027354154227139493
"http://edas#Organization","=","http://iasted#Van","c",-1.0788109269749984,1.203698553332693,1.7312136852065154,0.2953707937282971,1.2290338747105969,0.2752016454785374,0.5293751901283437,0.13908691276514648,1.2618321369740215
"http://edas#IndustryOrganization","=","http://iasted#Tip","c",0.1688697072660994,-0.08467608785110858,0.9457077095540598,-0.47194056709904014,1.0198052746256092,-0.057425851603567446,-0.14018521361206393,-0.4424837819321997,0.7722125872948298
"http://edas#NonAcademicEvent","=","http://iasted#Presentation","c",-0.9205464979137725,0.9810527030203173,0.5262963030181088,-0.25161868243329566,0.01826869916456493,0.0836681787573255,0.31234032635217024,0.5714291740569591,0.4585224439117659
"http://edas#SessionChair","=","http://iasted#Welcome_address","c",0.8736321573204348,0.061885074145346525,-0.01648188098645964,0.10094616790281842,-0.3117480094415614,-0.500066511446095,0.16011524551065007,0.2382171439125541,0.1781130620482162
"http://edas#PowerlineTransmissionTopic","=","http://iasted#Trip_city","c",0.5965473943845294,0.03804821294124458,-0.3590680048344486,-0.08121570924322617,0.28788681257784665,-0.008210571498637843,-0.08175713206490888,-0.028171063698230865,0.008024408325086552
"http://edas#ComputerNetworksSwitchingTopic","=","http://iasted#Conference_state","c",0.9197943574373614,-0.4570198661250492,-0.2931531436880973,5.5481368198657E-4,-0.041124879570642446,-0.08047420053423608,0.15386168725155458,0.007892954657135746,0.023130789974001753
"http://edas#ConferenceEvent","=","http://iasted#Activity_after_conference","c",1.15134948354366,3.462367229619226,1.395628288850232,0.2716300414092927,-0.9282772583686386,-0.26045052548824466,0.013656539425054416,0.5476080772621074,2.1288271687648046
"http://edas#ConferenceDinner","=","http://iasted#Session_chair","c",0.8362878300199769,-0.2557391414359872,-0.12792819659954074,0.43231740703077937,-0.6124652323809107,0.2776190692826316,-0.7610431038289377,0.20580884024442908,0.5723515985612595
"http://edas#Document","=","http://iasted#Review","c",0.13931075331474468,-0.2465798101398936,0.21460037320675618,0.7954886355684576,-0.7657984303531032,0.32930701337175733,-0.923236521152908,0.021020611456425524,0.8733196578645963
"http://edas#ComputerNetworksMeasurementsTopic","=","http://iasted#PowerPoint_presentation","c",1.0136825196223498,-0.4873457696872425,-0.08576332865312303,-0.32329819615396466,0.06556923413738405,0.10295993523705867,0.004688239062554955,0.2919981123983459,0.2203276416045098
"http://edas#WirelessCommunicationsTopic","=","http://iasted#Nonmember_registration_fee","c",0.7576292287644845,-0.36776360688968907,0.011527643918756394,0.07529320637826176,-0.14908644949730304,-0.186866115111382,0.2836052466881724,0.2275574583494407,0.13791743271598234
"http://edas#PersonalPublicationHistory","=","http://iasted#Author","c",0.07768535942024929,0.349525403709778,0.1410085503525565,0.5151892533560655,0.027457478286299603,-0.06516406227623374,-0.21793608748025498,-0.15693054126524078,0.23815448357273405
"http://edas#WirelessCommunicationsTopic","=","http://iasted#Worker_non_speaker","c",0.7214557148591128,-0.2669502391329894,-0.3509802518382167,-0.17466186878848966,-7.65786539218688E-5,0.10559583962431422,0.23973408891572445,0.28930467480171834,0.051587807421800025
"http://edas#ConferenceDinner","=","http://iasted#Brief_introduction_for_Session_chair","c",-0.29193402039717825,1.341150632394916,-0.547916494280691,-0.02276500021699756,-0.058092959177446855,0.6931527805732216,-0.19590634934087559,0.6164984680005449,0.4548526612140782
"http://edas#GovernmentOrganization","=","http://iasted#Student_registration_fee","c",1.3586165163318313,0.10785347583330332,-0.04222180776803107,0.007841332989542529,-0.41641474774712756,-0.4612931101184365,0.215320183534075,0.5247338708227448,0.2565243525050982
"http://edas#AcceptRating","=","http://iasted#Item","c",0.049864060077399554,-0.11553657763527916,0.9450120305700009,-0.423307545730839,0.8854813728419341,-0.041582047264236636,-0.5397496243562742,-0.3461906050998483,0.7264295328872206
"http://edas#RatedPapers","=","http://iasted#Sponsor_state","c",0.7247140283083878,0.07479133233119706,-0.28642566247914364,-0.508021846497374,0.0710887096506544,-0.5602201243044592,0.16814427379006283,0.3427321342591985,0.2167429534041111
"http://edas#Document","=","http://iasted#Departure_tax","c",0.9345174399718781,-0.11454077621502279,-0.16382446655196498,0.42334239240011556,0.0035345612871375796,0.01667006664279834,0.18151991133844347,-0.05592737505777731,0.0
"http://edas#ParallelAndDistributedComputingTopic","=","http://iasted#Accepting_manuscript","c",0.726730197287362,-0.23091715115906897,-0.29587796256634646,-0.20252814257799753,-0.039309142087566945,-0.19963479000012974,0.05584954908448342,0.1526982569288378,0.0
"http://edas#PowerlineTransmissionTopic","=","http://iasted#Session_chair","c",0.34090425833247706,0.00728364631868865,0.6696528066428232,-0.455901297866736,0.1308540748266233,-0.36801184073233345,0.18051349420983157,0.25548600531210414,0.46016368890268466
"http://edas#FreeTimeBreak","=","http://iasted#Memeber_registration_fee","c",1.5236664623090046,0.1528431451182689,-0.18267533199191083,-0.33918381294072925,-0.008335814536185322,0.2070514028666387,0.29155536411434874,-0.08480474427725028,0.2233424267104377
"http://edas#RejectRating","=","http://iasted#Registation_deadline","c",1.4128427977929405,0.18316934349777625,0.03836910557942372,-0.4701653795630478,0.23290482980777746,-0.34207769295464047,-0.029035641158190444,0.1117097676269777,0.0
"http://edas#MealEvent","=","http://iasted#One_day_presenter","c",1.2731690773883213,0.639623169703434,0.15875441924120845,-0.06003063102016659,0.20815260869966998,-0.16830180344862494,-0.027397767809848997,0.43528532815398313,0.13029759527187001
"http://edas#SatelliteAndSpaceCommunicationsTopic","=","http://iasted#Student_non_speaker","c",0.9080498876923114,-0.19096493262103736,-0.4772022258444727,-0.17905799995534388,0.1086194270882626,0.10936071936378562,0.1593010090445363,0.1792759861661508,0.136548584938899
"http://edas#ActivePaper","=","http://iasted#Conference_city","c",0.48966173381465533,-0.17136366730742353,-0.41374777017199993,0.21064496473772562,-0.09269875480299833,-0.1556469653652371,-0.04252834707466278,-0.04570339036844581,0.0
"http://edas#Person","=","http://iasted#Hotel_registration_form","c",-0.6932956739375812,1.0206168198661631,-0.15942788627135163,0.30630076261205447,0.12995632015120437,0.06183350330339436,-0.09897367647971046,-0.05943189144115519,0.0
"http://edas#AcademiaOrganization","=","http://iasted#Nonmember_registration_fee","c",1.1327633124666783,0.12553424320656084,-0.14759537405071327,-0.01290682550925108,-0.20840131361574063,-0.4591106838505072,0.3526776345179727,0.2965413486843067,0.07808906575760755
"http://edas#SecurityTopic","=","http://iasted#City","c",0.8202303384151305,0.6988538929986304,0.8404303342603157,-0.8164803831491314,0.5101968438638853,-1.016030706286787,0.06820584293027333,0.15897636581434768,1.00114380732327
"http://edas#ComputerNetworksSensorTopic","=","http://iasted#Card","c",-0.10035663796265476,-0.3195324117170636,1.2935703481536236,-0.22455110228495248,0.35602577755631754,-0.14284005160274815,-0.43989973471022903,-0.0762667033164166,0.4425711757007721
"http://edas#Review","=","http://iasted#Document","c",0.13931075331474468,-0.2465798101398936,0.21460037320675618,0.7954886355684576,-0.7657984303531032,0.32930701337175733,-0.923236521152908,0.021020611456425524,0.8733196578645963
"http://edas#ComputerNetworksEnterpriseTopic","=","http://iasted#Presentation","c",0.8739575906447908,-0.3791408894750222,0.7271413150403793,0.025484599909280068,0.028520347290659484,-0.26625248366833715,0.044828866833958765,0.11183941270237197,0.42153540668600575
"http://edas#ConferenceEvent","=","http://iasted#Audiovisual_equipment","c",0.6323723390323522,-0.16190522434508622,-0.10399909460074575,-0.10965318676992737,-0.03915381696048888,-0.2893365971895362,0.371716256332184,0.31233614493916534,0.16485968652892047
"http://edas#Document","=","http://iasted#Overhead_projector","c",0.37191272896197936,-0.2571170028449806,-0.3167124249879684,0.4266141002339851,-0.2952682353629411,-0.19495841349385612,-0.22429699637851683,-0.2366349980574119,0.12999777402356538
"http://edas#AcceptRating","=","http://iasted#Student_registration_fee","c",0.9551595516987675,0.394974586202279,0.14407071728998527,-0.39975731635462386,-0.031193870635416128,-0.38192135100788405,-0.07883929536010671,0.36692642424315436,0.0
"http://edas#TPCMember","=","http://iasted#Conference_state","c",0.4691224754344854,-0.20288228924916704,-0.09012733258509098,-0.1140062535435389,-0.004070257246738599,-0.03602453414810222,-0.44883588519836126,0.029055375635656626,0.0
"http://edas#GovernmentOrganization","=","http://iasted#Conference_Hiker","c",0.8011233288277452,-0.17573914908844177,-0.1823614561240386,0.6399643580277765,0.04401960127707609,-0.034964882752022745,0.3153842654720776,-0.07134936517026695,0.008642302146644742
"http://edas#Country","=","http://iasted#Activity_before_conference","c",0.9213500147516949,0.035966574735538714,-0.34048188710260113,0.8611960608175393,0.05155549565241209,-0.2191910944980112,0.13221692206622981,-0.40060328617308316,0.31573936325150653
"http://edas#PendingPaper","=","http://iasted#Renting","c",1.9412749101610314,0.40180200215977924,0.6696624364653128,-1.2025092831612731,0.21138325595814458,-0.7907860288692563,0.08144085085191173,-0.6070472756074815,1.2603480224444712
"http://edas#initiates","=","http://iasted#is_held_in","op",1.315123494108781,0.5623771754761018,-0.983572867879264,-0.9951915753143872,0.7687349271874961,0.5137791760244997,0.00408056266365211,0.6014689984342917,1.2183556154833253
"http://edas#CommunicationTheoryTopic","=","http://iasted#Coctail_reception","c",-0.5001783883177527,0.5961252819647148,0.14881573141021226,-0.2555462021061826,-0.30193857331729956,-0.35042632767161885,0.44266198872164975,0.28301762983182044,0.5879771622045034
"http://edas#SatelliteAndSpaceCommunicationsTopic","=","http://iasted#Transport_vehicle","c",0.5820075050417337,-0.19956277972637737,0.26417319871678646,0.5090953828258792,0.04847792240848202,0.27051760701587424,0.014913863090674925,0.1165154239950737,0.0
"http://edas#Topic","=","http://iasted#Social_program","c",0.6538823652299723,-0.08827323817063604,-0.1547943508276169,0.5091412658298831,0.19918784687795268,-0.18796756255083524,0.12489908809332259,-0.34103489304817447,0.0
"http://edas#ConferenceEvent","=","http://iasted#Hotel_presenter","c",1.4065095485081487,0.11802117403153634,-0.2117761340401691,0.018011637328161377,-0.3285261831527216,-0.03450025367175142,-0.33636086809699756,0.5921924650421504,0.3495648173483299
"http://edas#MealBreak","=","http://iasted#Camera_ready_manuscript_deadline","c",1.1906866037182735,0.4025506951554839,-0.33712580571175,0.0467790794345081,0.30501909771543595,-0.22050222673076872,0.17470563749432233,0.12183527434546654,0.09578578222571732
"http://edas#TwoLevelConference","=","http://iasted#Deadline_for_notification_of_acceptance","c",0.8781258478561902,0.1434736463587143,-0.03811871846010143,0.24213321021850362,0.17671143030345032,0.2210165339865271,0.3791882011842159,0.41812268583151035,0.28456145361480667
"http://edas#RejectRating","=","http://iasted#Presenter_house","c",0.5148982980866925,-0.5839776519204833,0.2360423114917361,-0.2004367069957622,0.1780864516518427,0.12908651339039626,0.1304667726955958,0.13906158986132655,0.19895319942896728
"http://edas#ConferenceSession","=","http://iasted#Dinner_banquet","c",0.6645414971811391,0.025136267935077256,0.1471822689299801,0.6079497352676069,-0.49194835834145756,0.4868276399466353,-0.7745322985261202,0.2699818725952126,0.5862631310711794
"http://edas#NumericalReviewQuestion","=","http://iasted#Non_speaker","c",0.5556407265957399,-0.3566978207777537,-0.23062192003946874,-0.5671000289017667,0.23451962104765947,0.15685840794138853,-0.0750599994148036,0.3329122650051711,0.22237571948513324
"http://edas#hasLocation","=","http://iasted#is_writen_by","op",0.598606848999818,-0.16367890190866108,-0.5721935358889345,-0.6150536578725784,0.3323289482624277,0.4207329595615047,-0.41673558853644466,0.2803684595386872,0.5193766190706739
"http://edas#ContactInformation","=","http://iasted#Student_registration_fee","c",1.1678916474642957,0.2143618696316941,0.1234161098637755,0.14848573984714752,-0.20696464779713586,-0.30464292428438705,0.22170601661400008,0.4304019702282649,0.08234724315960706
"http://edas#CallForManuscripts","=","http://iasted#Conference_state","c",0.7593236466750811,-0.5660098098223365,-0.15316818868706517,-0.3030537362287422,0.14455847618320664,0.15125750190946247,0.10403690344078433,0.15009990682430843,0.08915716516993788
"http://edas#SocialEvent","=","http://iasted#Sponsor","c",0.6448015184677053,-0.2070581511921089,0.04098895928282026,-0.013265847183459573,0.005903693964694257,0.03207025332934231,-0.3973083454116484,-0.18386090713008793,0.08708256141618476
"http://edas#Reception","=","http://iasted#One_conference_day","c",-0.41975829471927795,1.3383870800005124,-0.08811415311732188,0.18956196146214335,0.2489734744371829,0.60961618751546,-0.1813679392153637,0.30877430187838323,0.3861914918514041
"http://edas#AccpetIfRoomRating","=","http://iasted#Person","c",0.41064079179972907,-0.16035607858618667,0.2844050934812334,0.019348990726415098,0.32386793818919213,-0.21576857533914096,-0.08746175471588315,-0.28858977269785424,0.21745536998666615
"http://edas#TwoLevelConference","=","http://iasted#Social_program","c",0.20324648898192188,-0.16646081199488308,-0.14317287136531764,0.6343700994944936,-0.05975099202823631,0.17477720279375145,0.23005489496447148,-0.11690458476319493,0.04634543649586775
"http://edas#MeetingRoomPlace","=","http://iasted#Invitation_letter","c",-0.8259602205158247,0.9328751320609681,0.14576353148984955,0.7145723490891683,0.06117113169491706,0.3293332018603895,0.42071207341773753,-0.059962851520905594,0.5339549231436655
"http://edas#RadioCommunicationsTopic","=","http://iasted#Author_information_form","c",-0.33241166554409696,1.3362711042350142,-0.22001998650658317,0.11018093684364536,-0.2988453881756379,0.07869021795002586,0.40940063225665674,0.3173708506489936,0.12615058904868903
"http://edas#CoffeeBreak","=","http://iasted#Coctail_reception","c",0.9555063416448304,-0.5688937489771044,-0.3204873158194495,-0.1354574499351656,-0.11158323428606973,-0.09153573301125417,-0.06421173617631942,-0.03912428521036494,0.07717482570815337
"http://edas#SingleLevelConference","=","http://iasted#Research","c",-0.5912269066871665,1.123728326912094,-0.19095799910497285,0.48019894649965233,0.18239128032743643,-0.30191072808627145,0.073470304295142,-0.3948973277059896,0.30543159657066377
"http://edas#isMemberOf","=","http://iasted#is_designed_for","op",1.7809010522380666,0.04079221470451189,-0.6917156196156602,-1.4811697429836805,-0.47928774804505997,0.8497239085343574,0.4394254676347171,-0.9623388086869507,0.17789337328521337
"http://edas#ClosingTalk","=","http://iasted#Card","c",0.4844563474629716,-0.17557727451115746,0.03493971918563861,-0.027027194264132193,0.23894238250729588,-0.28992809644457274,-0.0775026692923936,-0.4093785285524355,0.1348071632637774
"http://edas#Sponsorship","=","http://iasted#Conference_airport","c",0.7665554631203264,-0.41430655742398215,-0.19564834065468933,0.2726140826891257,-0.0039791115804306346,-0.14924291283756963,-0.25556082565076,-0.1153772729237931,0.01798504506235632
"http://edas#GovernmentOrganization","=","http://iasted#Brief_introduction_for_Session_chair","c",1.1066688170695933,-0.021311677837369647,-0.2183634594512475,-0.046135345945455306,0.22771916392417327,0.056356033017152946,0.5046798147887716,0.34139786286528007,0.13788709117845555
"http://edas#ConferenceEvent","=","http://iasted#Activity","c",-0.04721093114176124,0.042707243865014774,1.2916187968889856,1.1416933211463212,-0.321447071524223,0.37096944702789314,-0.1280733581633587,-0.017491127800902145,0.9005577206148205
"http://edas#Excursion","=","http://iasted#Brief_introduction_for_Session_chair","c",1.2259037766003598,0.8775863127778911,-0.1779324657839852,0.10899678750326827,0.1577604144849978,-0.2533991541973136,-0.06407295759180526,0.24129423242587053,0.37092486897022425
"http://edas#SlideSet","=","http://iasted#Student_non_speaker","c",1.2567365222736513,-0.04228898994122712,-0.35910524611605676,-0.08443633097074021,0.409914173297168,-0.1523615274052849,0.03280543477181208,-0.2092129294409266,0.20261408601217556
"http://edas#Attendee","=","http://iasted#Fee","c",1.0310250767286517,0.6903266630438643,0.7325357746095895,-0.5433322259244026,0.6557031970099755,-0.341493995305064,-0.8398212511988474,0.5945765789678362,0.9872124344588602
"http://edas#TravelGrant","=","http://iasted#Registration_form","c",0.9967868551933726,0.07174086301381172,0.45070244171724944,0.4371010811065554,-0.14231541638530437,0.024777867361255743,0.16831283667245547,0.21231327823349308,0.24084188592032085
"http://edas#BreakEvent","=","http://iasted#Presenter_state","c",1.4355420617893062,0.18875070635494876,-0.04203507278144578,-0.31692475142556326,0.2432520104997035,-0.28078969740212584,0.29501117967873697,0.37841637067630984,0.0
"http://edas#ReviewQuestion","=","http://iasted#Author_attendee_cd_registration_fee","c",-0.17203530786469332,1.466010555742121,-0.5986428022186824,-0.023582398625463352,-0.007133697982985694,-0.09285278082024917,0.10979916047848173,0.2485676729088779,0.0
"http://edas#FreeTimeBreak","=","http://iasted#Presentation","c",1.0044211248200674,-0.21944382746535288,0.019026726957639094,0.670664710461672,0.2826567740403832,0.36854851588381604,0.39627049024452776,-0.005440294878511651,0.28034342067238227
"http://edas#GovernmentOrganization","=","http://iasted#Publication","c",0.4236154644324339,0.6106824326858531,0.5966877619073288,-0.3690168026881224,-0.17668716071358115,-1.0387400275069691,0.037019809382893176,0.4226311219287846,0.8815939571560878
"http://edas#hasAttendee","=","http://iasted#is_sent_by","op",0.9218169548281361,0.1032654372392833,-0.4271311221222265,-0.30646774041607344,0.5612254898417853,0.4107090276221319,-0.081309510197075,0.37664009142096994,0.4476371583435931
"http://edas#ComputerNetworksSensorTopic","=","http://iasted#Sponsor","c",0.7928406896778697,0.7840267636414022,0.5712804960709339,-0.5067081883692536,0.24248541890217315,-0.703917208006951,0.1550702791880197,-0.5736179072225998,0.8457072141006721
"http://edas#SignalProcessingTopic","=","http://iasted#Social_program","c",-0.05673741164263163,1.2082391296485817,-0.6027273539281812,0.2155593914852037,-0.2786868218954759,-0.3740155087010473,0.545602977596008,0.09023478007812667,0.3381876626206768
"http://edas#TextualReviewQuestion","=","http://iasted#Author_attendee_cd_registration_fee","c",1.0751277572457631,-0.09399149715436092,-0.3892381410772653,-0.20037907281608036,-0.05241300361178623,-0.062298373077369795,0.08834609463056549,0.34774742911934237,0.045138796039140616
"http://edas#PersonalHistory","=","http://iasted#Presenter_state","c",1.3537587485831306,-0.19420358785192943,-0.1785791818489603,0.1096234114712652,-0.13778086789516655,-0.18749267174977255,0.41571632388626256,0.1238029954620792,0.2048592446526416
"http://edas#Sponsorship","=","http://iasted#Tip","c",0.8947188328962066,0.6098926634804457,0.6737064437843824,-0.5486400452575816,0.9132063253436763,-0.4246882487402516,-0.43983882092522664,0.33649460908182405,0.8344812270368247
"http://edas#isLocationOf","=","http://iasted#is_paid_for","op",1.8112010424288771,5.533064764920437E-5,-0.6524171897269496,-1.5582912720102822,-0.6196733174952607,0.9572502915564575,0.5156126462201105,-1.0797928121252185,0.2717969901203906
"http://edas#Conference","=","http://iasted#Conference_days","c",4.936676899128026,2.97456651009238,2.4528768850728766,-0.6958422905694418,-1.2493673994793038,-0.5263585201056983,0.39728099698424485,-0.014430439395142887,2.3317456900764246
"http://edas#PowerlineTransmissionTopic","=","http://iasted#Brief_introduction_for_Session_chair","c",1.1978192893037696,-0.2687591177298102,-0.007866801141814081,-0.20991276571257939,0.06417138574640371,0.11856047621257014,0.3474547118351538,0.4045427755665457,0.11491640591032437
"http://edas#RejectedPaper","=","http://iasted#Video_cassette_player","c",0.9559877236445811,0.0335692162458394,-0.6946376066133274,-0.1266883042088211,-0.11619547086287368,-0.12293292458780487,-0.019563377810209504,-0.1284552795907615,0.28073574353978825
"http://edas#IndustryOrganization","=","http://iasted#Initial_manuscipt","c",-0.09009781827043836,0.7758216956090975,-0.7624050170810929,-0.21129625770640476,0.012017527159673976,-0.09117687458724402,0.12476327459709495,-0.0415506376238527,0.20398499375567214
"http://edas#WeekRejectRating","=","http://iasted#Bank_transfer","c",0.6741647928599914,-0.16968907147035417,-0.1027782835386524,0.18264047782198375,-0.17347716657039786,-0.3852239748735925,0.277406573980623,0.05886120563566012,0.14193496866664101
"http://edas#TestOnlyTopic","=","http://iasted#Item","c",0.41414645257034965,-0.22216295976120007,1.3300938956919799,0.22366400486559018,0.30272456933197245,0.21311423168050958,-0.5607042421836617,-0.38013460584397907,0.5840428250398917
"http://edas#ReviewForm","=","http://iasted#Research","c",1.4100668835460761,-0.14824132372560275,0.3812680174141172,0.5725319259798467,-0.10831606335042811,0.16863437621884556,-0.017169641357221543,-0.21145094152317623,0.4649647773209664
"http://edas#PendingPaper","=","http://iasted#Sponsor","c",0.5353519137261488,-0.14402709725758722,-0.13512085867177992,-0.1026337360545987,0.20199584056334505,-0.31518955528080217,-0.2750847207752013,-0.21051486388619028,0.022760706680930887
"http://edas#ReviewRating","=","http://iasted#Reviewer","c",3.2148486936573097,1.0384512446546839,1.2587904893104145,-1.6034881911606864,-0.9830721720003991,-0.48358969017105324,-0.03521016929099231,-0.40419297639263596,0.8310522610559434
