left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,ngramDistance,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath_stemmed,lin_stemmed,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaccard,level2_monge_elkan,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,level2_jaro,path_stemmed,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath,needlemanWunsch2Distance,umbcSim,equalDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,soft_tfidf_jaro,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,mongeElkan,simple_tfidf,equalDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,wuPalmer_stemmed,jaro_winkler_tfidf,fuzzyjaccard,levenshteinDistance,hammingDistance,equalDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://cmt#hasAuthor,=,http://ekaw#partOf,op,FF,0.26666666666666666,0.0,0.26666666666666666,0.611111111111111,0.0972163022198595,0.0,0.14285714285714285,0.0,0.0,0.2638888888888889,0.611111111111111,0.611111111111111,0.11050727314204664,0.2638888888888889,0.0,0.0,0.0,0.0,0.41666666666666663,0.16666666666666666,0.0,0.2638888888888889,0.2638888888888889,0.14285714285714285,0.26666666666666666,0.0,0.26666666666666666,0.0972163022198595,0.25,0.17362380027770996,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0,0.33333333333333337,0.11111111111111116,0.0,0.611111111111111,0.0,0.2638888888888889,0.2638888888888889,0.1333333333333333,0.11757460981607437,0.611111111111111,0.0,0.611111111111111,0.0
http://cmt#Conference,=,http://ekaw#Research_Institute,c,FF,0.47916666666666663,0.0,0.47916666666666663,0.45925925925925926,0.026300525917981547,0.0,0.10989010989010989,0.217122323513379,0.0,0.5277777777777778,0.45925925925925926,0.45925925925925926,0.27585611729005816,0.5277777777777778,0.2,0.0,0.0,0.0,0.26666666666666666,0.1,0.0,0.5277777777777778,0.5277777777777778,0.045454545454545456,0.47916666666666663,0.0,0.47916666666666663,0.07044325049943151,0.11538461538461542,0.19439036771655083,0.0,0.0,0.0,0.0,0.47916666666666663,0.2,0.0,0.0,0.08333333333333333,0.0,0.0,0.17647058823529416,0.05882352941176472,0.0,0.45925925925925926,0.0,0.5277777777777778,0.5277777777777778,0.14814814814814814,0.26359423995018005,0.45925925925925926,0.0,0.45925925925925926,0.0
http://cmt#Co-author,=,http://ekaw#Invited_Talk_Abstract,c,FF,0.2884990253411306,0.0,0.2884990253411306,0.39087301587301587,0.04628476748673479,0.0,0.11081154684095862,0.0,0.0,0.33125,0.39087301587301587,0.39087301587301587,0.09643640377702621,0.33125,0.05263157894736842,0.0,0.0,0.0,0.4,0.125,0.0,0.33125,0.3125,0.18597494553376906,0.2884990253411306,0.0,0.2884990253411306,0.04628476748673479,0.05882352941176472,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5107212475633528,0.0,0.0,0.10526315789473684,0.052631578947368474,0.0,0.39087301587301587,0.0,0.33125,0.33125,0.07407407407407407,0.06333453208208084,0.0,0.0,0.39087301587301587,0.0
http://cmt#PaperAbstract,=,http://ekaw#Review,c,FF,0.4298245614035088,0.0,0.4298245614035088,0.0,0.07115493650788784,0.15996592000367577,0.1625,0.15996592000367577,0.0,0.22777777777777777,0.0,0.0,0.15811163577057932,0.22777777777777777,0.07692307692307693,0.0,0.0,0.0,0.31333333333333335,0.0,0.0,0.22777777777777777,0.22777777777777777,0.1625,0.4298245614035088,0.0,0.4298245614035088,0.07115493650788784,0.050000000000000044,0.03985200822353363,0.0,0.0,0.0,0.0,0.4298245614035088,0.36666666666666664,0.0,0.0,0.4298245614035088,0.0,0.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.44050340555142414,0.22777777777777777,0.10526315789473684,0.1148272380232811,0.44050340555142414,0.0,0.0,0.0
http://cmt#Reviewer,=,http://ekaw#Scientific_Event,c,FF,0.1111111111111111,0.0,0.1111111111111111,0.0,0.055102723480201544,0.14087969346998067,0.03333333333333333,0.0,0.0,0.7777777777777777,0.0,0.0,0.12903600261146853,0.7777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7777777777777777,0.7777777777777777,0.0625,0.1111111111111111,0.0,0.1111111111111111,0.035663617268290516,0.16666666666666663,0.011566183529794216,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.26666666666666666,0.0,0.0,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,0.7777777777777777,0.17391304347826086,0.01835569366812706,0.0,0.0,0.0,0.0
http://cmt#Acceptance,=,http://ekaw#Late-Registered_Participant,c,FF,0.07407407407407407,0.0,0.07407407407407407,0.4346153846153846,0.0,0.0,0.022222222222222223,0.0,0.0,0.48148148148148145,0.4346153846153846,0.4346153846153846,0.06868826073358374,0.48148148148148145,0.04,0.0,0.0,0.0,0.4,0.1,0.0,0.48148148148148145,0.48148148148148145,0.0,0.07407407407407407,0.0,0.07407407407407407,0.015837861064914187,0.11904761904761907,0.029673494088153046,0.0,0.0,0.0,0.0,0.07407407407407407,0.36,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.040000000000000036,0.0,0.4346153846153846,0.0,0.48148148148148145,0.48148148148148145,0.11428571428571432,0.05466170608997345,0.4346153846153846,0.0,0.4346153846153846,0.0
http://cmt#ProgramCommitteeChair,=,http://ekaw#Conference_Banquet,c,FF,0.7412956410634429,0.0,0.7412956410634429,0.48346560846560843,0.05627207355590388,0.031121274014704863,0.18421717171717175,0.3395767001673942,0.0,0.5890299823633157,0.48346560846560843,0.48346560846560843,0.5359521555373349,0.5890299823633157,0.09523809523809523,0.0,0.0,0.0,0.3077248677248677,0.058823529411764705,0.0,0.5890299823633157,0.5477954144620811,0.1114996114996115,0.7412956410634429,0.0,0.7412956410634429,0.15025779682900006,0.04166666666666663,0.23944102600216866,0.0,0.0,0.0,0.0,0.7412956410634429,0.2111111111111111,0.0,0.0,0.2735042735042735,0.0,0.0,0.09523809523809523,0.04761904761904767,0.0,0.48346560846560843,0.0,0.5890299823633157,0.5890299823633157,0.10526315789473684,0.009678448550403118,0.48346560846560843,0.0,0.48346560846560843,0.0
http://cmt#PaperFullVersion,=,http://ekaw#Regular_Session,c,FF,0.6064150274676591,0.15384615384615385,0.6064150274676591,0.7160353535353536,0.1143055612329772,0.15616769071665315,0.14200643411169725,0.15616769071665315,0.0,0.6079365079365079,0.7160353535353536,0.7160353535353536,0.35359003297233005,0.6079365079365079,0.0625,0.15384615384615385,0.0,0.0,0.40666666666666673,0.2857142857142857,0.15384615384615385,0.6079365079365079,0.6079365079365079,0.14200643411169725,0.6064150274676591,0.35759803921568634,0.6064150274676591,0.1143055612329772,0.2941176470588235,0.14680747439463934,0.0,0.0,0.2857142857142857,0.2916059217599022,0.6064150274676591,0.30666666666666664,0.0,0.0,0.6064150274676591,0.0,0.16666666666666669,0.4375,0.0,0.0,0.7160353535353536,0.0,0.6079365079365079,0.6079365079365079,0.2666666666666666,0.013371018692851067,0.7160353535353536,0.15384615384615385,0.7160353535353536,0.15384615384615385
http://cmt#Acceptance,=,http://ekaw#Academic_Institution,c,FF,0.31954887218045114,0.0,0.31954887218045114,0.6622222222222223,0.0,0.0,0.08680555555555555,0.04872992949678174,0.0,0.7281481481481482,0.6622222222222223,0.6622222222222223,0.25217565468186043,0.7281481481481482,0.2,0.0,0.0,0.0,0.3,0.1,0.0,0.7281481481481482,0.6601851851851852,0.0,0.31954887218045114,0.09999999999999998,0.31954887218045114,0.06093845797828828,0.1333333333333333,0.004411188419908285,0.0,0.0,0.0,0.0,0.31954887218045114,0.24,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.10526315789473684,0.0,0.6622222222222223,0.0,0.0,0.7281481481481482,0.13793103448275867,0.10639790445566177,0.6622222222222223,0.0,0.5777777777777778,0.0
http://cmt#ProgramCommittee,=,http://ekaw#Review,c,FF,0.43567251461988304,0.0,0.43567251461988304,0.40972222222222227,0.046048926396664865,0.1691374844281107,0.10714285714285714,0.21325236714858273,0.0,0.48214285714285715,0.40972222222222227,0.40972222222222227,0.3834749425712771,0.48214285714285715,0.0625,0.0,0.0,0.0,0.21666666666666667,0.16666666666666666,0.0,0.48214285714285715,0.48214285714285715,0.07142857142857142,0.43567251461988304,0.0,0.43567251461988304,0.0770873705695956,0.11538461538461542,0.0916423499584198,0.0,0.0,0.0,0.0,0.43567251461988304,0.26666666666666666,0.0,0.0,0.2777777777777778,0.0,0.0,0.1875,0.0,0.0,0.40972222222222227,0.0,0.48214285714285715,0.48214285714285715,0.09090909090909094,0.26559916138648987,0.40972222222222227,0.0,0.40972222222222227,0.0
http://cmt#AuthorNotReviewer,=,http://ekaw#Submitted_Paper,c,FF,0.34539473684210525,0.0,0.34539473684210525,0.0,0.09835692474710056,0.04522474639634295,0.10476190476190475,0.07797190008124806,0.0,0.345679012345679,0.0,0.0,0.5168426251897204,0.345679012345679,0.07142857142857142,0.0,0.0,0.0,0.48888888888888893,0.14285714285714285,0.0,0.345679012345679,0.345679012345679,0.2984126984126984,0.34539473684210525,0.0,0.34539473684210525,0.06898541435604247,0.21052631578947367,0.19111447967588902,0.0,0.0,0.0,0.0,0.0,0.17333333333333334,0.0,0.0,0.5791666666666666,0.0,0.0,0.2941176470588235,0.05882352941176472,0.0,0.0,0.0,0.345679012345679,0.345679012345679,0.12903225806451613,0.2031482309103012,0.0,0.0,0.0,0.0
http://cmt#runPaperAssignmentTools,=,http://ekaw#technicallyOrganises,op,FF,0.0,0.0,0.0,0.5683574879227052,0.0,0.0,0.0,0.0,0.0,0.2331439393939394,0.5683574879227052,0.5683574879227052,0.11044946126964247,0.2331439393939394,0.05,0.0,0.0,0.0,0.3704761904761905,0.05,0.0,0.2331439393939394,0.22364718614718615,0.0,0.0,0.0,0.4444444444444444,0.0,0.11538461538461542,0.017795702442526817,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13043478260869568,0.0,0.0,0.5683574879227052,0.0,0.2331439393939394,0.2331439393939394,0.046511627906976716,0.004882934037595987,0.5683574879227052,0.0,0.5683574879227052,0.0
http://cmt#Chairman,=,http://ekaw#Demo_Paper,c,FF,0.29411764705882354,0.0,0.29411764705882354,0.0,0.061780043832951714,0.03754606182600303,0.125,0.03754606182600303,0.0,0.4861111111111111,0.0,0.0,0.00183554262938628,0.4861111111111111,0.0,0.0,0.0,0.0,0.4,0.125,0.0,0.4861111111111111,0.4861111111111111,0.125,0.29411764705882354,0.0,0.29411764705882354,0.061780043832951714,0.08333333333333337,0.01613754965364933,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4861111111111111,0.11764705882352944,0.028715766966342926,0.0,0.0,0.0,0.0
http://cmt#SubjectArea,=,http://ekaw#Event,c,FF,0.43939393939393934,0.0,0.43939393939393934,0.5272727272727272,0.131532426766732,0.08494355323044821,0.1388888888888889,0.08494355323044821,0.0,0.5226190476190476,0.5272727272727272,0.5272727272727272,0.2543923849986405,0.5226190476190476,0.09090909090909091,0.0,0.0,0.0,0.28500000000000003,0.09090909090909091,0.0,0.5226190476190476,0.5226190476190476,0.1388888888888889,0.43939393939393934,0.0,0.43939393939393934,0.131532426766732,0.11764705882352944,0.0424016946926713,0.0,0.0,0.0,0.0,0.43939393939393934,0.32,0.0,0.0,0.43939393939393934,0.0,0.0,0.18181818181818177,0.0,0.0,0.5272727272727272,0.0,0.5226190476190476,0.5226190476190476,0.125,0.03239331766963005,0.5272727272727272,0.0,0.5272727272727272,0.0
http://cmt#ConferenceChair,=,http://ekaw#PC_Chair,c,FF,1.0,0.33333333333333326,1.0,0.0,0.5,0.5,0.6106617647058823,0.5,0.5,0.79,0.0,0.0,0.7222398023828205,0.79,0.14285714285714285,0.33333333333333326,0.0,0.3333333333333333,0.75,0.7142857142857143,0.10355339059327374,0.79,0.7666666666666666,0.5884615384615385,1.0,0.6220095693779905,1.0,0.5293750262991672,0.2727272727272727,0.0,0.0,0.4084750788200194,0.5,0.5,0.24999999999999997,0.675,0.4084750788200194,0.0,0.8757763975155279,0.4084750788200194,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,0.10355339059327374,0.79,0.4545454545454546,0.5343360900878906,0.10355339059327374,0.33333333333333326,0.0,0.33333333333333326
http://cmt#AssociatedChair,=,http://ekaw#Workshop_Session,c,FF,0.30000000000000004,0.0,0.30000000000000004,0.48055555555555557,0.0628780565527814,0.06773093732836838,0.06787330316742082,0.06773093732836838,0.0,0.5041666666666667,0.48055555555555557,0.48055555555555557,0.17605088004605499,0.5041666666666667,0.0,0.0,0.0,0.0,0.485,0.06666666666666667,0.0,0.5041666666666667,0.5041666666666667,0.06787330316742082,0.30000000000000004,0.0,0.30000000000000004,0.0628780565527814,0.05882352941176472,0.06454278202727437,0.0,0.0,0.0,0.0,0.0,0.21333333333333335,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.48055555555555557,0.0,0.0,0.5041666666666667,0.1333333333333333,0.05569694563746452,0.48055555555555557,0.0,0.48055555555555557,0.0
http://cmt#Meta-Review,=,http://ekaw#Conference_Banquet,c,FF,0.31666666666666665,0.0,0.31666666666666665,0.5407407407407407,0.05187402717915017,0.037032886398095044,0.09401709401709402,0.07699034138314868,0.0,0.48769841269841263,0.5407407407407407,0.5407407407407407,0.1265774401625569,0.48769841269841263,0.0,0.0,0.0,0.0,0.41666666666666663,0.2,0.0,0.48769841269841263,0.48769841269841263,0.10555555555555556,0.31666666666666665,0.0,0.31666666666666665,0.05351639532935028,0.11538461538461542,0.06772400438785553,0.0,0.0,0.0,0.0,0.31666666666666665,0.26,0.0,0.0,0.2409090909090909,0.0,0.0,0.17647058823529416,0.0,0.0,0.5407407407407407,0.0,0.48769841269841263,0.48769841269841263,0.14814814814814814,0.0,0.0,0.0,0.5407407407407407,0.0
http://cmt#ConferenceChair,=,http://ekaw#Person,c,FF,0.3881578947368421,0.0,0.3881578947368421,0.4777777777777778,0.07083476430526246,0.13978461309120704,0.08846153846153847,0.13978461309120704,0.0,0.48888888888888893,0.4777777777777778,0.4777777777777778,0.02274091947356431,0.48888888888888893,0.0,0.0,0.0,0.0,0.32666666666666666,0.16666666666666666,0.0,0.48888888888888893,0.48888888888888893,0.05,0.3881578947368421,0.0,0.3881578947368421,0.11616565876398612,0.08333333333333337,0.005879306700080633,0.0,0.0,0.0,0.0,0.3881578947368421,0.3333333333333333,0.0,0.0,0.2631578947368421,0.0,0.0,0.1333333333333333,0.0,0.0,0.4777777777777778,0.0,0.48888888888888893,0.48888888888888893,0.19047619047619047,0.07117860019207001,0.4777777777777778,0.0,0.4777777777777778,0.0
http://cmt#Author,=,http://ekaw#Tutorial,c,FF,0.2,0.0,0.2,0.6388888888888888,0.0,0.0,0.058823529411764705,0.0,0.0,0.6944444444444443,0.6388888888888888,0.6388888888888888,0.20594776058377742,0.6944444444444443,0.16666666666666666,0.0,0.0,0.0,0.5,0.25,0.0,0.6944444444444443,0.6944444444444443,0.0,0.2,0.0,0.2,0.05447996972669624,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.375,0.25,0.0,0.6388888888888888,0.0,0.6944444444444443,0.6944444444444443,0.2857142857142857,0.14412713050842285,0.6388888888888888,0.0,0.6388888888888888,0.0
