left,relation,right,owl_type,match_type,wuPalmerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,ngramDistance,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,wuPalmer,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jiangConrath_stemmed,lin_stemmed,path,lin,equalSimilarityStemmed,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaccard,level2_monge_elkan,suffix,ngramDistancedeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,level2_jaro,path_stemmed,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,jiangConrath,needlemanWunsch2Distance,umbcSim,soft_tfidf_jaro,fuzzydice,fuzzycosine,wuPalmerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,mongeElkan,simple_tfidf,wuPalmer_stemmed,jaro_winkler_tfidf,fuzzyjaccard,levenshteinDistance,hammingDistance,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,equalDistance,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher,subStringDistance,umbcphrasesim,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelNeighborHoodSimilarityMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedClassMatcher,jaroMeasure,ngramDistancedeunimadwsoamatchingmatcherstructurallevelPropertiesMatcher
http://conference#Reviewed_contribution,=,http://sigkdd#Committee,c,FF,0.16666666666666666,0.2375,0.0,0.2375,0.16666666666666666,0.4920634920634921,0.0,0.0,0.038461538461538464,0.04821986745758169,0.0,0.6140740740740741,0.4920634920634921,0.4920634920634921,0.19386515503149157,0.6140740740740741,0.1,0.0,0.0,0.2375,0.05,0.0,0.6140740740740741,0.5800925925925926,0.0,0.16666666666666666,0.0,0.16666666666666666,0.2375,0.03423490390209452,0.12121212121212122,0.030115680769085884,0.0,0.0,0.0,0.16666666666666666,0.28888888888888886,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.4920634920634921,0.0,0.6140740740740741,0.6140740740740741,0.13793103448275867,0.2528130114078522,0.0,0.4920634920634921,0.0,0.4920634920634921,0.0
http://conference#Conference_contribution,=,http://sigkdd#Platinum_Supporter,c,FF,0.4590213278293773,0.2142857142857143,0.0,0.2142857142857143,0.4590213278293773,0.4724235104669887,0.031911418483624374,0.0,0.13363095238095238,0.0,0.0,0.5300264550264551,0.4724235104669887,0.4724235104669887,0.32506727455037654,0.5300264550264551,0.0,0.0,0.0,0.2142857142857143,0.09090909090909091,0.0,0.5300264550264551,0.5300264550264551,0.05555555555555555,0.4590213278293773,0.0,0.4590213278293773,0.2142857142857143,0.10894951775560328,0.1071428571428571,0.11555091291666031,0.0,0.0,0.0,0.4590213278293773,0.14444444444444443,0.0,0.1,0.0,0.0,0.09090909090909094,0.0,0.4724235104669887,0.0,0.5300264550264551,0.5300264550264551,0.10256410256410253,0.08390101790428162,0.2142857142857143,0.4724235104669887,0.0,0.4724235104669887,0.0
http://conference#Presentation,=,http://sigkdd#Best_Paper_Awards_Committee,c,FF,0.34444444444444444,0.5,0.0,0.5,0.34444444444444444,0.40740740740740744,0.05161678332896781,0.04779140022083047,0.08846153846153847,0.10735985176588597,0.0,0.5396825396825397,0.40740740740740744,0.40740740740740744,0.20042874216673384,0.5396825396825397,0.041666666666666664,0.0,0.0,0.5,0.08333333333333333,0.0,0.5396825396825397,0.5396825396825397,0.11944444444444445,0.34444444444444444,0.0,0.34444444444444444,0.5,0.04961658418974406,0.09523809523809523,0.08128335990477353,0.0,0.0,0.0,0.34444444444444444,0.18333333333333332,0.0,0.27708333333333335,0.0,0.0,0.16666666666666663,0.0,0.40740740740740744,0.0,0.0,0.5396825396825397,0.11111111111111116,0.1582367718219757,0.5,0.0,0.0,0.40740740740740744,0.0
http://conference#Steering_committee,=,http://sigkdd#Program_Committee_member,c,FF,0.834550428358478,0.6875,0.4571428571428571,0.6875,0.834550428358478,0.6666666666666666,0.37387006799889705,0.3644546073480382,0.45335002687943865,0.47407224119223107,0.3333333333333333,0.7180555555555556,0.6666666666666666,0.6666666666666666,0.9961323071516509,0.7180555555555556,0.0,0.4571428571428571,0.25,0.6875,0.4090909090909091,0.4571428571428571,0.7180555555555556,0.7106481481481481,0.40317460317460313,0.834550428358478,0.5785444064132589,0.834550428358478,0.6875,0.4499272102514749,0.2666666666666667,0.4617613159740965,0.31476666753653415,0.4,0.4082482904638631,0.834550428358478,0.6222222222222222,0.0,0.5407407407407407,0.31476666753653415,0.25,0.40909090909090906,0.18181818181818177,0.6666666666666666,0.0,0.0,0.7180555555555556,0.46153846153846156,0.5394991040229797,0.6875,0.6666666666666666,0.4571428571428571,0.6666666666666666,0.4571428571428571
http://conference#was_an_organizing_committee_of,=,http://sigkdd#search,op,FF,0.17647058823529413,0.3333333333333333,0.0,0.3333333333333333,0.17647058823529413,0.3792483660130719,0.035882190343167,0.0,0.041666666666666664,0.048684157463935146,0.0,0.06888888888888887,0.3,0.3,0.15700835034629154,0.06888888888888887,0.038461538461538464,0.0,0.0,0.3333333333333333,0.0,0.0,0.06888888888888887,0.06888888888888887,0.041666666666666664,0.17647058823529413,0.0,0.17647058823529413,0.3333333333333333,0.03460009641245062,0.07407407407407407,0.02553209289908409,0.0,0.0,0.0,0.17647058823529413,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0,0.11538461538461542,0.0,0.3,0.0,0.06888888888888887,0.06888888888888887,0.0625,0.10163167119026184,0.3333333333333333,0.3,0.0,0.3,0.0
http://conference#Conference_fees,=,http://sigkdd#Place,c,FF,0.13333333333333333,0.47,0.0,0.47,0.13333333333333333,0.0,0.06493783215400639,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.06402102444787455,0.0,0.2,0.0,0.0,0.47,0.14285714285714285,0.0,0.0,0.0,0.15000000000000002,0.13333333333333333,0.0,0.13333333333333333,0.47,0.031814078251620165,0.07999999999999996,0.02603181079030037,0.0,0.0,0.0,0.13333333333333333,0.44,0.0,0.25757575757575757,0.0,0.0,0.1428571428571429,0.0714285714285714,0.0,0.0,0.0,0.0,0.21052631578947367,0.017768964171409607,0.47,0.0,0.0,0.0,0.0
http://conference#Invited_speaker,=,http://sigkdd#Document,c,FF,0.1111111111111111,0.2142857142857143,0.0,0.2142857142857143,0.1111111111111111,0.0,0.06096917957945702,0.0,0.03333333333333333,0.0,0.0,0.1726190476190476,0.0,0.0,0.0012163703702177328,0.1726190476190476,0.07142857142857142,0.0,0.0,0.2142857142857143,0.07142857142857142,0.0,0.1726190476190476,0.1726190476190476,0.10476190476190475,0.1111111111111111,0.0,0.1111111111111111,0.2142857142857143,0.03525740668218176,0.045454545454545414,0.0,0.0,0.0,0.0,0.1111111111111111,0.2,0.0,0.5111111111111111,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.1726190476190476,0.1726190476190476,0.09090909090909094,0.010794010013341904,0.2142857142857143,0.0,0.0,0.0,0.0
http://conference#Early_paid_applicant,=,http://sigkdd#Author_of_paper,c,FF,0.4140350877192982,0.5555555555555555,0.0,0.5555555555555555,0.4140350877192982,0.5579365079365078,0.0,0.0,0.11363636363636365,0.11589901382078556,0.0,0.6703703703703704,0.5579365079365078,0.5579365079365078,0.08894295823486992,0.6703703703703704,0.07692307692307693,0.0,0.0,0.5555555555555555,0.07692307692307693,0.0,0.6703703703703704,0.6518518518518519,0.0,0.4140350877192982,0.0,0.4140350877192982,0.5555555555555555,0.05608934862677257,0.12,0.10577100080748399,0.0,0.0,0.0,0.06111902026253894,0.2,0.0,0.0,0.0,0.0,0.11111111111111116,0.11111111111111116,0.5579365079365078,0.0,0.06111902026253894,0.6703703703703704,0.12903225806451613,0.05644432455301285,0.06111902026253894,0.06111902026253894,0.0,0.5579365079365078,0.0
http://conference#Important_dates,=,http://sigkdd#Deadline,c,FF,0.0,0.6142857142857143,0.0,0.6142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37142857142857144,0.0,0.0,0.26435468792639694,0.37142857142857144,0.125,0.0,0.0,0.6142857142857143,0.07142857142857142,0.0,0.37142857142857144,0.35714285714285715,0.0,0.0,0.0,0.0,0.6142857142857143,0.0,0.09090909090909094,0.251979723572731,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.37142857142857144,0.37142857142857144,0.09090909090909094,0.2828686833381653,0.6142857142857143,0.0,0.0,0.0,0.0
http://conference#Conference_contribution,=,http://sigkdd#Place,c,FF,0.2583333333333333,0.38,0.0,0.38,0.2583333333333333,0.0,0.03285113387981769,0.0,0.08012820512820512,0.0,0.0,0.0,0.0,0.0,0.1506419821124458,0.0,0.2,0.0,0.0,0.38,0.09090909090909091,0.0,0.0,0.0,0.05,0.2583333333333333,0.0,0.2583333333333333,0.38,0.06414515215885991,0.04878048780487809,0.02603181079030037,0.0,0.0,0.0,0.2583333333333333,0.44,0.0,0.09090909090909091,0.0,0.0,0.09090909090909094,0.045454545454545414,0.0,0.0,0.014921737642953202,0.0,0.14814814814814814,0.0,0.01460665712698646,0.03531545418254048,0.0,0.0,0.0
http://conference#has_important_dates,=,http://sigkdd#awarded_by,op,FF,0.0,0.5,0.0,0.6444444444444445,0.0,0.3748538011695906,0.0603980912887416,0.046477000396994296,0.0,0.0,0.0,0.34303350970017643,0.3748538011695906,0.3748538011695906,0.03195042478691836,0.34303350970017643,0.058823529411764705,0.0,0.0,0.6444444444444445,0.0,0.0,0.21759259259259262,0.34303350970017643,0.10555555555555556,0.0,0.0,0.0,0.6444444444444445,0.0,0.1071428571428571,0.0070893713273108006,0.0,0.0,0.0,0.0,0.34,0.0,0.2875816993464052,0.0,0.0,0.17647058823529416,0.0,0.3748538011695906,0.0,0.34303350970017643,0.34303350970017643,0.07692307692307687,0.010234001092612743,0.6444444444444445,0.3748538011695906,0.0,0.3748538011695906,0.0
http://conference#issues,=,http://sigkdd#notification_until,op,FF,0.8343833439808671,0.25,0.0,0.25,0.0,0.5429292929292929,0.0,0.0,0.0,0.0,0.0,0.48333333333333334,0.40740740740740744,0.40740740740740744,0.14801435992333206,0.48333333333333334,0.058823529411764705,0.0,0.0,0.25,0.0,0.0,0.3976190476190476,0.48333333333333334,0.0,0.0,0.0,0.20818713450292398,0.32321428571428573,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.11764705882352944,0.0,0.40740740740740744,0.0,0.48333333333333334,0.5061507936507936,0.08695652173913038,0.0,0.25,0.40740740740740744,0.0,0.40740740740740744,0.0
http://conference#Late_paid_applicant,=,http://sigkdd#Listener,c,FF,0.2807017543859649,0.3611111111111111,0.0,0.3611111111111111,0.2807017543859649,0.5598684210526316,0.0,0.0,0.08333333333333333,0.07352075439425344,0.0,0.6009259259259259,0.5598684210526316,0.5598684210526316,0.09073516088975937,0.6009259259259259,0.125,0.0,0.0,0.3611111111111111,0.125,0.0,0.6009259259259259,0.5925925925925926,0.0,0.2807017543859649,0.050000000000000044,0.2807017543859649,0.3611111111111111,0.024779393889281826,0.06666666666666665,0.04931870102882385,0.0,0.0,0.0,0.18644248974900904,0.25,0.0,0.0,0.0,0.0,0.11764705882352944,0.05882352941176472,0.5598684210526316,0.0,0.18644248974900904,0.6009259259259259,0.16000000000000003,0.05974659323692322,0.3611111111111111,0.5598684210526316,0.0,0.5109649122807017,0.0
http://conference#Accepted_contribution,=,http://sigkdd#Registration_SIGKDD_Member,c,FF,0.2771929824561403,0.275,0.09999999999999998,0.275,0.2771929824561403,0.5387667887667887,0.0,0.0,0.06127450980392157,0.09354023827647584,0.0,0.4907407407407407,0.5387667887667887,0.5387667887667887,0.18481575746526555,0.4907407407407407,0.05,0.09999999999999998,0.0,0.275,0.16666666666666666,0.09999999999999998,0.4907407407407407,0.4907407407407407,0.0,0.2771929824561403,0.253071253071253,0.2771929824561403,0.275,0.04552637116616937,0.12903225806451613,0.08174841090415914,0.0,0.0,0.0,0.2771929824561403,0.2571428571428571,0.0,0.0,0.0,0.0,0.125,0.08333333333333337,0.5387667887667887,0.0,0.0,0.4907407407407407,0.18181818181818188,0.08498527109622955,0.0,0.0,0.09999999999999998,0.5387667887667887,0.09999999999999998
http://conference#Conference,=,http://sigkdd#Deadline_Author_notification,c,FF,0.33457827575474636,0.26666666666666666,0.0,0.26666666666666666,0.33457827575474636,0.35793650793650794,0.0,0.0,0.08703703703703702,0.051448399633534765,0.0,0.5888888888888889,0.35793650793650794,0.35793650793650794,0.14763570312821847,0.5888888888888889,0.038461538461538464,0.0,0.0,0.26666666666666666,0.2,0.0,0.5888888888888889,0.5888888888888889,0.027777777777777776,0.33457827575474636,0.0,0.33457827575474636,0.26666666666666666,0.0569738407111414,0.08695652173913049,0.0336545966565609,0.0,0.0,0.0,0.33457827575474636,0.22,0.0,0.05128205128205129,0.0,0.0,0.11538461538461542,0.0,0.35793650793650794,0.0,0.5888888888888889,0.5888888888888889,0.11111111111111116,0.0,0.26666666666666666,0.35793650793650794,0.0,0.35793650793650794,0.0
http://conference#Regular_contribution,=,http://sigkdd#ACM_SIGKDD,c,FF,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.37222222222222223,0.0,0.0,0.0,0.0,0.0,0.45899470899470896,0.37222222222222223,0.37222222222222223,0.0,0.45899470899470896,0.05263157894736842,0.0,0.0,0.3333333333333333,0.0,0.0,0.45899470899470896,0.45899470899470896,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.1578947368421053,0.0,0.37222222222222223,0.0,0.45899470899470896,0.45899470899470896,0.0714285714285714,0.0,0.3333333333333333,0.37222222222222223,0.0,0.37222222222222223,0.0
