left,relation,right,owl_type,ngramDistance,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,wuPalmer,wuPalmerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,path,lin,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,jaroWinklerMeasure,word2Vec,level2_jara_winkler,prefix,level2_jara_winklerdeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,ngramDistancedeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,word2VecStemmed,jaccard,level2_monge_elkan,suffix,esaSim,level2_jaro,wuPalmerdeunimadwsoamatchingmatcherstructurallevelGraphBasedUsedPropertyMatcher,smoaDistance,level2_monge_elkandeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,jiangConrath,needlemanWunsch2Distance,umbcSim,soft_tfidf_jaro,mongeElkan,simple_tfidf,jaro_winkler_tfidf,levenshteinDistance,hammingDistance,equalDistance,subStringDistance,ngramDistancedeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,jaroWinklerMeasuredeunimadwsoamatchingmatcherstructurallevelSimilarityFloodingMatcher,jaroMeasure
http://confOf#Poster,=,http://sigkdd#Organizing_Committee,c,0.0,0.5111111111111112,0.2,0.0,0.05,0.04244950245139064,0.5746913580246913,0.0,0.0,0.2576993369014614,0.5746913580246913,0.16666666666666666,0.0,0.0,0.0,0.0,0.5111111111111112,0.16666666666666666,0.00323416335,0.5462962962962963,0.2,0.0,0.0,0.029758004263121914,0.08823529411764708,0.03183909133076668,0.0,0.3333333333333333,0.0,0.0,0.15000000000000002,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
http://confOf#Administrative_event,=,http://sigkdd#Deadline_Paper_Submission,c,0.0,0.47,0.24242424242424243,0.0,0.07407407407407407,0.04101286659231656,0.5095238095238095,0.5822222222222222,0.5822222222222222,0.08305969949014576,0.5095238095238095,0.08,0.0,0.0,0.0,0.0,0.47,0.05,0.002758592866666666,0.5095238095238095,0.24242424242424243,0.0,0.0,0.04803252738802389,0.16666666666666663,0.004929035931127146,0.0,0.2,0.0,0.0,0.19999999999999996,0.07999999999999996,0.0,0.0888888888888889,0.0,0.0,0.5822222222222222
http://confOf#Author,=,http://sigkdd#Document,c,0.0,0.37222222222222223,0.23529411764705882,0.0,0.1,0.0,0.41203703703703703,0.3611111111111111,0.3611111111111111,0.2802774574647126,0.41203703703703703,0.0,0.0,0.0,0.4535439795574202,0.0,0.37222222222222223,0.16666666666666666,0.016562187,0.41203703703703703,0.23529411764705882,0.0,0.0,0.08180532255909297,0.09999999999999998,0.08100739866495132,0.0,0.16666666666666666,0.0,0.0,0.125,0.0,0.0,0.1428571428571428,0.0,0.0,0.3611111111111111
http://confOf#Country,=,http://sigkdd#Listener,c,0.0,0.2857142857142857,0.21052631578947367,0.0,0.0625,0.0,0.4900793650793651,0.4900793650793651,0.4900793650793651,0.06475433355689601,0.4900793650793651,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0108258622,0.4900793650793651,0.21052631578947367,0.0,0.0,0.06120480879231719,0.0,0.01115388423204422,0.0,0.2857142857142857,0.0,0.0,0.125,0.0,0.0,0.1333333333333333,0.0,0.0,0.4900793650793651
http://confOf#Regular,=,http://sigkdd#Best_Research_Paper_Award,c,0.0,0.3761904761904762,0.21135843561472853,0.0,0.054824561403508776,0.016373576842452556,0.25079365079365074,0.0,0.0,0.025025713952298457,0.25079365079365074,0.08,0.0,0.0,0.0,0.0,0.3761904761904762,0.08,0.0029329912,0.23015873015873012,0.21135843561472853,0.0,0.0,0.051433223560446543,0.09302325581395354,0.010952460579574108,0.0,0.42857142857142855,0.0,0.0,0.16000000000000003,0.040000000000000036,0.0,0.125,0.0,0.0,0.0
http://confOf#Participant,=,http://sigkdd#Fee,c,0.0,0.3111111111111111,0.18181818181818182,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.2132603374471996,0.0,0.0,0.0,0.0,0.026559152333287202,0.0,0.3111111111111111,0.0,0.0116094912,0.0,0.18181818181818182,0.0,0.0,0.050863875400590626,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Short_paper,=,http://sigkdd#Best_Paper_Awards_Committee,c,0.2941176470588236,0.66,0.2996031746031746,0.0,0.18556235431235432,0.13369601687305815,0.6865740740740741,0.0,0.0,0.187056413325199,0.6865740740740741,0.037037037037037035,0.0,0.2941176470588236,0.16357593308224133,0.2,0.66,0.25925925925925924,0.1285652468875,0.6652777777777777,0.2996031746031746,0.5168961201501877,0.0,0.16174160735159437,0.09302325581395354,0.13591137854382396,0.09753906357690212,0.6363636363636364,0.09753906357690212,0.09753906357690212,0.2222222222222222,0.0,0.0,0.368421052631579,0.0,0.0,0.0
http://confOf#Reception,=,http://sigkdd#Award,c,0.0,0.2,0.3333333333333333,0.0,0.07692307692307693,0.08585662832086455,0.0,0.0,0.0,0.16566368550000754,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0026523886,0.0,0.3333333333333333,0.0,0.0,0.060250372969249004,0.0,0.07164233922958374,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0
http://confOf#parallel_with,=,http://sigkdd#Name_of_conference,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Submission_event,=,http://sigkdd#Conference,c,0.0,0.37,0.44505494505494503,0.0,0.11805555555555555,0.1096227031926841,0.3766025641025641,0.3847222222222222,0.3847222222222222,0.30777504086842805,0.3766025641025641,0.0,0.0,0.0,0.0,0.0,0.37,0.0625,0.0071505358,0.3487179487179487,0.44505494505494503,0.0,0.0,0.07966206191505623,0.09090909090909094,0.1818821970373392,0.0,0.38,0.0,0.0,0.25,0.0,0.0,0.15384615384615385,0.0,0.0,0.3847222222222222
http://confOf#Company,=,http://sigkdd#Deadline,c,0.0,0.22857142857142856,0.42857142857142855,0.0,0.1111111111111111,0.08457372962239978,0.5119047619047619,0.5119047619047619,0.5119047619047619,0.0,0.5119047619047619,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,0.0041550865,0.5119047619047619,0.42857142857142855,0.0,0.0,0.059266917038886445,0.11111111111111116,0.0,0.0,0.22857142857142856,0.0,0.0,0.125,0.0,0.0,0.1333333333333333,0.0,0.0,0.5119047619047619
http://confOf#parallel_with,=,http://sigkdd#Name_of_sponsor,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Reviewing_event,=,http://sigkdd#Registration_Non-Member,c,0.0,0.5958333333333333,0.15277777777777776,0.0,0.0405982905982906,0.0629270154463178,0.638425925925926,0.2,0.2,0.11022202472359048,0.638425925925926,0.13333333333333333,0.0,0.0,0.049999388363274166,0.0,0.5958333333333333,0.06666666666666667,0.003417035966666667,0.6212962962962963,0.15277777777777776,0.09999999999999998,0.0,0.03980587393929819,0.2068965517241379,0.009941903253396353,0.0,0.17333333333333334,0.0,0.0,0.2727272727272727,0.18181818181818177,0.0,0.10810810810810811,0.0,0.0,0.0
http://confOf#Submission_event,=,http://sigkdd#Review,c,0.0,0.3883333333333333,0.45416666666666666,0.0,0.10795454545454546,0.17946599319513173,0.28055555555555556,0.40972222222222227,0.40972222222222227,0.3399734015925196,0.28055555555555556,0.0,0.0,0.0,0.04638872957256889,0.0,0.3883333333333333,0.0,0.00987703835,0.28055555555555556,0.45416666666666666,0.0,0.0,0.08192606488774751,0.07692307692307687,0.10134374350309372,0.0,0.43333333333333335,0.0,0.0,0.125,0.0,0.0,0.18181818181818188,0.0,0.0,0.40972222222222227
http://confOf#ends_on,=,http://sigkdd#design,dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#hasVAT,=,http://sigkdd#presentation,dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#hasTopic,=,http://sigkdd#Price,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Social_event,=,http://sigkdd#Abstract,c,0.0,0.2533333333333333,0.45238095238095233,0.0,0.10989010989010989,0.23455349588965552,0.22083333333333333,0.5277777777777778,0.5277777777777778,0.024404766808230477,0.22083333333333333,0.125,0.0,0.0,0.03840983703401575,0.0,0.2533333333333333,0.125,0.00724814345,0.22083333333333333,0.45238095238095233,0.0,0.0,0.11737845106145012,0.125,0.013883566483855247,0.0,0.2,0.0,0.0,0.16666666666666663,0.0,0.0,0.09999999999999998,0.0,0.0,0.5277777777777778
http://confOf#Assistant,=,http://sigkdd#Author_of_paper_student,c,0.0,0.4857142857142857,0.6583333333333333,0.0,0.16111111111111112,0.2035109511805707,0.39259259259259255,0.1,0.1,0.11151088660093256,0.39259259259259255,0.1111111111111111,0.0,0.0,0.0,0.0,0.4857142857142857,0.2222222222222222,0.007803841233333333,0.37654320987654316,0.6583333333333333,0.050000000000000044,0.0,0.08751117611051272,0.1351351351351351,0.001464731836070617,0.0,0.35555555555555557,0.0,0.0,0.21739130434782605,0.04347826086956519,0.0,0.125,0.0,0.0,0.0
http://confOf#writes,=,http://sigkdd#Nation,op,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#hasEmail,=,http://sigkdd#Name_of_sponsor,dp,0.0,0.4708333333333333,0.2717086834733894,0.0,0.10555555555555556,0.0,0.4265873015873016,0.4138888888888889,0.4138888888888889,0.31472927980048937,0.4265873015873016,0.0,0.0,0.0,0.3232398995561241,0.0,0.4708333333333333,0.0,2.51698E-4,0.4265873015873016,0.2717086834733894,0.0,0.0,0.0,0.09090909090909094,0.0,0.0,0.275,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0,0.08695652173913038,0.0,0.0,0.4138888888888889
http://confOf#Paper,=,http://sigkdd#Exhibitor,c,0.0,0.39666666666666667,0.2857142857142857,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.12617355489666096,0.0,0.2,0.0,0.0,0.1863229438193311,0.0,0.39666666666666667,0.2,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.07692307692307687,0.0,0.0,0.44,0.0,0.0,0.11111111111111116,0.0,0.0,0.1428571428571428,0.0,0.0,0.0
http://confOf#Student,=,http://sigkdd#Deadline_Abstract_Submission,c,0.0,0.41190476190476194,0.23684210526315788,0.0,0.07211538461538462,0.0,0.3531746031746032,0.5119047619047619,0.5119047619047619,0.041208951757060526,0.3531746031746032,0.2857142857142857,0.0,0.0,0.0,0.0,0.41190476190476194,0.14285714285714285,0.003992320366666666,0.3531746031746032,0.23684210526315788,0.0,0.0,0.06146318416823016,0.061224489795918324,0.0014382821197311084,0.0,0.2857142857142857,0.0,0.0,0.1071428571428571,0.0357142857142857,0.0,0.11428571428571432,0.0,0.0,0.5119047619047619
http://confOf#Reception,=,http://sigkdd#Program_Committee,c,0.0,0.24444444444444444,0.36397058823529416,0.0,0.08712121212121213,0.09551167334255076,0.5462962962962963,0.392156862745098,0.392156862745098,0.13000525079871744,0.5462962962962963,0.1111111111111111,0.0,0.0,0.0,0.0,0.24444444444444444,0.1111111111111111,0.0011559053,0.5462962962962963,0.36397058823529416,0.0,0.0,0.06775306414864679,0.12,0.04075657298380975,0.0,0.24444444444444444,0.0,0.0,0.17647058823529416,0.0,0.0,0.07692307692307687,0.0,0.0,0.392156862745098
http://confOf#University,=,http://sigkdd#Registration_Non-Member,c,0.0,0.5333333333333333,0.19172113289760348,0.0,0.049999999999999996,0.028153526345666785,0.5888888888888889,0.5131313131313131,0.5131313131313131,0.061258787678950814,0.5888888888888889,0.1,0.0,0.0,0.0,0.0,0.5333333333333333,0.2,0.0071854267,0.5888888888888889,0.19172113289760348,0.0,0.0,0.0404243134749965,0.08823529411764708,0.027308269093434017,0.0,0.28,0.0,0.0,0.13636363636363635,0.045454545454545414,0.0,0.125,0.0,0.0,0.5131313131313131
http://confOf#Administrative_event,=,http://sigkdd#Exhibitor,c,0.0,0.3022222222222222,0.1,0.0,0.029411764705882353,0.0,0.5816931216931217,0.5481481481481482,0.5481481481481482,0.22525623318518478,0.5816931216931217,0.05,0.0,0.0,0.12263681084819655,0.0,0.3022222222222222,0.1111111111111111,0.0020103152,0.5587301587301587,0.1,0.0,0.0,0.0,0.09677419354838712,0.038566600531339645,0.0,0.24444444444444444,0.0,0.0,0.15000000000000002,0.15000000000000002,0.0,0.06896551724137934,0.0,0.0,0.5481481481481482
http://confOf#Organization,=,http://sigkdd#Conference,c,0.0,0.22,0.7142857142857143,0.0,0.2,0.5417187893070672,0.49444444444444446,0.49444444444444446,0.49444444444444446,0.25788747858395583,0.49444444444444446,0.1,0.0,0.0,0.0,0.0,0.22,0.2,0.0294408315,0.49444444444444446,0.7142857142857143,0.0,0.0,0.16758842102441218,0.0714285714285714,0.08499526232481003,0.0,0.22,0.0,0.0,0.08333333333333337,0.0,0.0,0.18181818181818188,0.0,0.0,0.49444444444444446
http://confOf#hasCountry,=,http://sigkdd#designed_by,op,0.0,0.3958333333333333,0.0,0.0,0.0,0.0,0.22718253968253968,0.5242424242424243,0.5242424242424243,0.0,0.22718253968253968,0.0,0.0,0.0,0.0,0.0,0.3958333333333333,0.1,0.0024056831,0.22718253968253968,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.16,0.0,0.0,0.18181818181818177,0.09090909090909094,0.0,0.09523809523809523,0.0,0.0,0.5242424242424243
http://confOf#Tutorial,=,http://sigkdd#Deadline_Author_notification,c,0.0,0.3333333333333333,0.2969298245614035,0.0,0.07372039724980901,0.04550334921234566,0.6388888888888888,0.3829365079365079,0.3829365079365079,0.20005444599250813,0.6388888888888888,0.03571428571428571,0.0,0.0,0.0,0.0,0.3333333333333333,0.03571428571428571,0.0033276095333333333,0.6388888888888888,0.2969298245614035,0.0,0.0,0.04948898961883157,0.125,0.0,0.0,0.325,0.0,0.0,0.2142857142857143,0.0357142857142857,0.0,0.11111111111111116,0.0,0.0,0.3829365079365079
http://confOf#Student,=,http://sigkdd#ACM_SIGKDD,c,0.0,0.24444444444444446,0.0,0.0,0.0,0.0,0.3711640211640212,0.0,0.0,0.08096414458396627,0.3711640211640212,0.1,0.0,0.0,0.06439562530724455,0.0,0.24444444444444446,0.14285714285714285,5.6306935E-4,0.3558201058201058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.11764705882352944,0.0,0.0,0.0
http://confOf#Working_event,=,http://sigkdd#Conference_hall,c,0.0,0.39714285714285713,0.3982793522267206,0.0,0.10096153846153846,0.03424252141923864,0.41587301587301584,0.5731379731379732,0.5731379731379732,0.26779720153181863,0.41587301587301584,0.0,0.0,0.0,0.08139192332429467,0.0,0.39714285714285713,0.0,0.006260581174999999,0.41587301587301584,0.3982793522267206,0.0,0.0,0.048996453879746854,0.11764705882352944,0.09072628896683455,0.0,0.18461538461538463,0.0,0.0,0.1333333333333333,0.06666666666666665,0.0,0.1428571428571428,0.0,0.0,0.5731379731379732
http://confOf#minChoice,=,http://sigkdd#design,dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Assistant,=,http://sigkdd#Organizator,c,0.0,0.37407407407407406,0.0,0.0,0.0,0.0,0.5369809203142536,0.6033670033670034,0.6033670033670034,0.0,0.5369809203142536,0.09090909090909091,0.0,0.0,0.0,0.0,0.37407407407407406,0.09090909090909091,0.0133139568,0.5369809203142536,0.0,0.0,0.0,0.0,0.07692307692307687,0.0,0.0,0.2222222222222222,0.0,0.0,0.09090909090909094,0.09090909090909094,0.0,0.19999999999999996,0.0,0.0,0.6033670033670034
http://confOf#hasCountry,=,http://sigkdd#awarded_by,op,0.0,0.3208333333333333,0.0,0.0,0.0,0.0,0.23015873015873017,0.5333333333333333,0.5333333333333333,0.0,0.23015873015873017,0.1,0.0,0.0,0.0,0.0,0.3208333333333333,0.1,0.0230238838,0.23015873015873017,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.1,0.0,0.0,0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998,0.0,0.0,0.5333333333333333
http://confOf#hasTopic,=,http://sigkdd#searched_by,op,0.0,0.3833333333333333,0.0,0.0,0.0,0.0,0.11041666666666666,0.0,0.0,0.11208104714868128,0.11041666666666666,0.125,0.0,0.0,0.0,0.0,0.3833333333333333,0.09090909090909091,0.01432641,0.11041666666666666,0.0,0.0,0.0,0.0,0.0714285714285714,0.027051130309700966,0.0,0.2,0.0,0.0,0.09090909090909094,0.0,0.0,0.10526315789473684,0.0,0.0,0.0
http://confOf#Workshop,=,http://sigkdd#Best_Paper_Awards_Committee,c,0.0,0.5,0.2111111111111111,0.0,0.05606060606060606,0.018773030913001514,0.625,0.441358024691358,0.441358024691358,0.19429900618884705,0.625,0.037037037037037035,0.0,0.0,0.03711129509790501,0.0,0.5,0.037037037037037035,0.002147149225,0.625,0.2111111111111111,0.0,0.0,0.04445354240853816,0.08695652173913049,0.10350358532741666,0.0,0.375,0.0,0.0,0.14814814814814814,0.03703703703703709,0.0,0.05714285714285716,0.0,0.0,0.441358024691358
http://confOf#hasPostalCode,=,http://sigkdd#Nation,dp,0.0,0.44000000000000006,0.2,0.0,0.05,0.04798396972510845,0.3333333333333333,0.0,0.0,0.14620168300030228,0.3333333333333333,0.0,0.0,0.0,0.24317980152029398,0.0,0.44000000000000006,0.0,0.0056936078,0.3333333333333333,0.2,0.0,0.0,0.03404964331559237,0.15000000000000002,0.025483133271336555,0.0,0.3,0.0,0.0,0.23076923076923073,0.15384615384615385,0.0,0.10526315789473684,0.0,0.0,0.0
http://confOf#University,=,http://sigkdd#Document,c,0.0,0.275,0.42857142857142855,0.0,0.1111111111111111,0.1082180614335049,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.275,0.1,0.0019680606,0.0,0.42857142857142855,0.0,0.0,0.07784689637718038,0.08333333333333337,0.050634510815143585,0.0,0.275,0.0,0.0,0.09999999999999998,0.0,0.0,0.11111111111111116,0.0,0.0,0.0
http://confOf#Banquet,=,http://sigkdd#Author,c,0.0,0.36666666666666664,0.2,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.014349213508860854,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.36666666666666664,0.16666666666666666,6.461007E-4,0.0,0.2,0.0,0.0,0.05794831327949999,0.125,0.02711476944386959,0.0,0.36666666666666664,0.0,0.0,0.1428571428571429,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
http://confOf#minChoice,=,http://sigkdd#payed_by,dp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://confOf#Participant,=,http://sigkdd#Registration_fee,c,0.0,0.45,0.18614718614718614,0.0,0.054093567251461985,0.0,0.199013949013949,0.5484307359307359,0.5484307359307359,0.1764097778689807,0.199013949013949,0.09090909090909091,0.0,0.0,0.013279576166643601,0.0,0.45,0.0625,0.0092059828,0.199013949013949,0.18614718614718614,0.0,0.0,0.0499977783914435,0.1428571428571429,0.017594192177057266,0.0,0.2,0.0,0.0,0.1875,0.0,0.0,0.14814814814814814,0.0,0.0,0.5484307359307359
